單字	下江	上江	注释	注释															
罄	hing3	hing3																	
的	ddik1	ddik1																	
滴	ddik1	ddik1																	
踢	tik1	ddik1		上江ddik1															
剔	tik1	ddik1		上江ddik1															
惕	tik1	ddik1		上江ddik1															
笛	dik6	ddik6		上江ddik6															
滌	dik6	ddik6		上江ddik6															
迪	dik6	ddik6		上江ddik6															
敵	dik6	ddik6		上江ddik6															
荻	dik6	ddik6		上江ddik6															
狄	dik6	ddik6		上江ddik6															
瀝	lik1	lik1																	
靂	lik1	lik1																	
曆	lik6	lik6																	
礫	lik6	lik6																	
歷	lik6	lik6																	
績	dik1	dik1																	
戚	tik1	tik1																	
寂	tik6	ddik6		上江ddik6															
淅	slik1	slik1																	
蜥	slik1	slik1																	
錫	slik1	slik1																	
析	slik1	slik1																	
擊	gik1	gik1																	
壁	bbik1	bbik1																	
覓	mik6	mik6																	
劈	pek1	pek1																	
劈	pik1	pik1																	
霹	pik1	pik1																	
燈	ddang1	ddang1																	
登	ddang1	ddang1																	
騰	dang4	tang4		上江tang4															
藤	dang4	tang4		上江tang4															
楞	ling4	ling4																	
稜	ling4	ling4																	
增	dang1	dang1																	
憎	dang1	dang1																	
曾	dang1	dang1																	
層	dang3	tang3		上江tang3															
僧	slang1	slang1																	
恆	hang4	hang4																	
弘	hung4		慣讀音	慣讀音															
崩	bbang1	bbang1																	
朋	bang4	bang4																	
朋	bang4	bang4																	
鵬	bang4	bang4																	
肯	hang2	hang2																	
凳	ddang3	ddang3																	
蹬	dang6	ddang6		上江ddang6															
鄧	dang6	ddang6		上江ddang6															
贈	tang6	dang6		上江dang6															
亙	gang2	gang2																	
德	ddak1	ddak1																	
得	ddak1	ddak1																	
特	dak3	ddak3		上江ddak3															
肋	lak6	lak6																	
勒	lak6	lak6																	
則	dak1	dak1																	
賊	tak3	taak3		上江taak3															
國	gok3	gok3																	
剋	hak1	hak1																	
刻	hak1	hak1																	
克	hak1	hak1																	
黑	hak1	haak1		上江haak1															
惑	waak6	waak6																	
或	waak6	waak6																	
北	bbak1	bbak1																	
蔔	fuk6	fuk6																	
墨	mak6	mak6																	
默	mak6	mak6																	
凌	ling4	ling4																	
陵	ling4	ling4																	
菱	ling4	ling4																	
徵	zing1	zing1																	
癥																			
懲																			
蒸																			
稱																			
丞																			
承																			
升																			
昇																			
勝																			
繩																			
乘																			
仍																			
扔																			
兢																			
凝																			
興																			
應																			
鷹																			
蠅																			
冰																			
憑																			
拯																			
證																			
秤																			
剩																			
孕																			
匿																			
力																			
即																			
熄																			
息																			
敕																			
直																			
側																			
惻																			
測																			
嗇																			
色																			
職																			
殖																			
軾																			
飾																			
式																			
拭																			
蝕																			
棘																			
億																			
憶																			
抑																			
域																			
翌																			
翼																			
逼																			
極																			
榴																			
流																			
劉																			
瘤																			
瀏																			
留																			
硫																			
啾																			
鰍																			
秋																			
脩																			
羞																			
修																			
囚																			
惆																			
抽																			
躊																			
稠																			
籌																			
疇																			
鄒																			
愁																			
颼																			
搜																			
蒐																			
州																			
洲																			
舟																			
周																			
酬																			
收																			
柔																			
揉																			
鳩																			
蚯																			
丘																			
邱																			
牛																			
休																			
咻																			
優																			
憂																			
疣																			
尤																			
郵																			
遊																			
悠																			
攸																			
游																			
猶																			
油																			
由																			
不																			
浮																			
繆																			
謀																			
矛																			
牟																			
求																			
仇																			
球																			
毬																			
鈕																			
紐																			
扭																			
柳																			
酒																			
肘																			
丑																			
紂																			
醜																			
壽																			
受																			
守																			
手																			
首																			
灸																			
九																			
韭																			
玖																			
久																			
糗																			
朽																			
有																			
右																			
友																			
琇																			
誘																			
酉																			
負																			
婦																			
舅																			
臼																			
溜																			
鷲																			
就																			
繡																			
宿																			
秀																			
袖																			
晝																			
畜																			
冑																			
宙																			
皺																			
驟																			
瘦																			
漱																			
祝																			
臭																			
授																			
售																			
獸																			
狩																			
疚																			
救																			
究																			
祐																			
佑																			
又																			
柚																			
輻																			
富																			
複																			
復																			
伏																			
覆																			
副																			
舊																			
兜																			
偷																			
投																			
頭																			
嘍																			
髏																			
樓																			
簍																			
溝																			
篝																			
枸																			
鉤																			
夠																			
喉																			
猴																			
侯																			
歐																			
嘔																			
謳																			
鷗																			
斗																			
陡																			
蚪																			
抖																			
走																			
趣																			
擻																			
叟																			
垢																			
苟																			
狗																			
口																			
叩																			
扣																			
藕																			
偶																			
吼																			
後																			
厚																			
后																			
某																			
牡																			
畝																			
拇																			
母																			
鬥																			
透																			
豆																			
竇																			
荳																			
陋																			
漏																			
奏																			
湊																			
嗽																			
搆																			
構																			
購																			
寇																			
蔻																			
逅																			
候																			
姆																			
茂																			
貿																			
戊																			
幽																			
彪																			
糾																			
赳																			
幼																			
謬																			
淋																			
琳																			
臨																			
霖																			
林																			
浸																			
侵																			
心																			
尋																			
針																			
斟																			
忱																			
深																			
任																			
壬																			
淫																			
撢																			
霪																			
寢																			
甚																			
審																			
葚																			
飪																			
稔																			
沁																			
笠																			
粒																			
立																			
緝																			
集																			
輯																			
襲																			
習																			
汁																			
執																			
什																			
十																			
拾																			
褶																			
溼																			
濕																			
入																			
廿																			
揖																			
湛																			
沉																			
沈																			
枕																			
涔																			
森																			
參																			
金																			
襟																			
今																			
禁																			
欽																			
吟																			
陰																			
瘖																			
音																			
擒																			
琴																			
凜																			
禽																			
朕																			
錦																			
飲																			
稟																			
品																			
闖																			
滲																			
蔭																			
蟄																			
澀																			
汲																			
急																			
給																			
級																			
泣																			
岌																			
吸																			
邑																			
苙																			
及																			
擔																			
淡																			
談																			
痰																			
澹																			
藍																			
籃																			
慚																			
三																			
柑																			
甘																			
憨																			
酣																			
膽																			
毯																			
攬																			
覽																			
欖																			
橄																			
敢																			
喊																			
暫																			
瞰																			
榻																			
搭																			
塔																			
蹋																			
臘																			
蠟																			
砝																			
閘																			
嗑																			
闔																			
嚴																			
儼																			
欠																			
脅																			
劫																			
怯																			
業																			
帆																			
凡																			
氾																			
犯																			
範																			
范																			
泛																			
法																			
乏																			
衫																			
監																			
鑑																			
嵌																			
巖																			
銜																			
艦																			
檻																			
濫																			
甲																			
匣																			
鴨																			
壓																			
押																			
喃																			
攙																			
饞																			
杉																			
摻																			
緘																			
鹹																			
咸																			
黯																			
斬																			
減																			
站																			
蘸																			
陷																			
眨																			
插																			
夾																			
掐																			
恰																			
洽																			
峽																			
狹																			
凹																			
廉																			
鐮																			
簾																			
尖																			
漸																			
鹼																			
臉																			
籤																			
潛																			
纖																			
詹																			
瞻																			
蟾																			
占																			
冉																			
鹽																			
閻																			
簷																			
撿																			
斂																			
陝																			
閃																			
染																			
厭																			
燄																			
殮																			
塹																			
焰																			
豔																			
獵																			
接																			
睫																			
妾																			
捷																			
懾																			
涉																			
攝																			
囁																			
靨																			
葉																			
粘																			
黏	naa1	naa1																	
沾																			
淹																			
醃																			
炎																			
拑																			
鉗																			
諂																			
檢																			
瞼																			
广																			
險																			
掩																			
奄																			
貶																			
儉																			
芡																			
驗																			
俺																			
躡																			
聶																			
輒																			
霎																			
佔																			
添																			
恬																			
甜																			
拈																			
兼																			
謙																			
嫌																			
玷																			
點																			
歉																			
店																			
墊																			
念																			
帖																			
蝶																			
貼																			
疊																			
喋																			
浹																			
頰																			
莢																			
愜																			
挾																			
俠																			
協																			
耽																			
探																			
貪																			
譚																			
眈																			
潭																			
南																			
楠																			
男																			
嵐																			
婪																			
蠶																			
弇																			
堪																			
龕																			
函																			
涵																			
含																			
庵																			
諳																			
纜																			
慘																			
感																			
坎																			
撼																			
勘																			
憾																			
暗																			
答																			
踏																			
沓																			
納																			
摺																			
拉																			
雜																			
卅																			
鴿																			
閤																			
蛤																			
哈																			
盒																			
合																			
圇																			
圾																			
歹																			
圳																			
劍																			
享																			
踩																			
踮																			
螂																			
踴																			
鴕																			
糕																			
柿																			
糬																			
糯																			
妞																			
焙																			
妳																			
妮																			
歪																			
疤	bbaa1	bbaa1																	
污																			
汽																			
粑																			
桕																			
棕																			
撇																			
撒																			
撐																			
囫																			
囡																			
砸																			
砲																			
饈																			
掙																			
砍																			
聯																			
棋																			
蹦																			
週																			
她	taa1	taa1																	
奶																			
剷																			
闆																			
剎																			
磁																			
骷																			
嘩	waa4	waa4																	
磚																			
躲																			
磺																			
躺																			
罕																			
耙	baa4	paa4		上江paa4															
嘴																			
瑪																			
間																			
籽																			
瑙																			
啤																			
餃																			
揪																			
餵																			
揍																			
餡																			
淌																			
嶄																			
淘																			
釉																			
擤																			
擦																			
嚕																			
嚐																			
擱																			
嚎																			
擂																			
桿																			
胸																			
刨																			
胚																			
挖																			
碗																			
碟																			
碘																			
碳																			
碰																			
觔																			
熔																			
颳																			
琉																			
嗖																			
榕																			
缽																			
您																			
搧																			
搬																			
噹																			
噸																			
搗																			
跺																			
褂																			
搞																			
舔																			
鞍																			
捱																			
捆																			
癱																			
灶																			
峰																			
壟																			
肇																			
摹																			
嘀																			
摀																			
嘟																			
嘛																			
摔																			
腺																			
槓																			
輛																			
騙																			
筷																			
惦																			
霉																			
瀟																			
瀕																			
籐																			
鋁																			
錶																			
崑																			
崙																			
崁																			
簑																			
群																			
怎																			
嗨																			
嗯																			
嗡																			
嗦																			
嗶																			
嗎	maa1	maa1																	
嗆																			
嗅																			
齣																			
嗓																			
獗																			
峇																			
鱷																			
舺																			
溯																			
峪																			
塭																			
烤																			
烯																			
烷																			
烹																			
塌																			
膛																			
篛																			
辣																			
匆																			
睬																			
銲																			
睏																			
謊																			
裡	leoi5		~外	~外															
儘																			
岔																			
滾																			
岩																			
喲																			
喳																			
喂																			
喇																			
臟																			
罈																			
迤																			
蛋																			
僱																			
魂																			
魷																			
啦																			
啊																			
啃																			
啟																			
矽																			
鈾																			
孢																			
蹧																			
屜																			
忑																			
忐																			
唷																			
唔																			
蝴																			
鬍																			
懂																			
鏽																			
糰																			
傢																			
伙																			
櫥																			
湧																			
燙																			
尷																			
愣																			
哼																			
哪	naa6		又no6	又no6															
哩	le1		語氣詞	語氣詞															
哩	lei5		海~	海~															
勾																			
哞																			
瞄																			
瞌																			
瞧																			
靛																			
嬤																			
耍																			
稿																			
另																			
叭	bbaa1	bbaa1																	
茉																			
叼																			
覷																			
茼																			
茲																			
螞	maa5		又meu1	又meu1															
艙																			
你																			
佣																			
樣																			
偽																			
票																			
祂																			
颱	doi4	toi4	~風	~風；上江toi4															
嘿																			
燜																			
褲																			
癌																			
癒																			
蠕																			
蠔																			
嫦																			
嫻																			
倆																			
橛																			
倘																			
們																			
濾																			
厘																			
咱	zaa1	zaa1																	
咯																			
咩																			
咪																			
咕																			
咖																			
咐																			
咒																			
咚																			
喵																			
緡																			
癮																			
瘋																			
腮																			
簽																			
嚷																			
媳																			
賠																			
窗																			
賬																			
賺																			
做																			
窩																			
俐																			
玫																			
鍘																			
綁																			
綑																			
埕																			
埔																			
殼																			
埡																			
埠																			
抬																			
礁																			
啪																			
呃																			
呆																			
錨																			
婷																			
婿																			
袱																			
漩																			
卡																			
鷥																			
牠																			
吩																			
瞇																			
吔																			
吊																			
吆																			
晌																			
晒																			
壩	bbaa3	bbaa3																	
晰																			
晾																			
拿	naa1	又njaa1		上江又njaa1															
拷																			
秘																			
拆																			
爺																			
葡																			
嬸																			
蟑																			
錳																			
垃																			
丟																			
毽																			
垮																			
菠																			
菫																			
哎																			
菇																			
潑																			
戳																			
鵪																			
裙																			
皂																			
皓																			
炸	zaa3	zaa3																	
甦																			
甩																			
褪																			
耗																			
狠																			
蒂																			
坏																			
乒																			
乓																			
么																			
趴	baa4	baa4																	
痺																			
症																			
趕																			
痘																			
硼																			
找																			
扼																			
扯																			
托																			
硓																			
蚜																			
氧																			
氯																			
氫																			
煉																			
煲																			
煮																			
乸	naa2		又naa4	又naa4															
