ID	IPA	simp	trad	detail	piŋyiŋ	调类
	taɤ⁴³⁴	到	到			taɤ5A
	taɤ⁴³⁴	倒	倒	～掛		taɤ5A
	tʰaɤ⁵³	滔	滔			tʰaɤ1
	tʰaɤ⁵³	掏	掏	～出來		tʰaɤ1
	tʰaɤ⁴⁵	讨	討			tʰaɤ3
	tʰaɤ³¹²	套	套			tʰaɤ5B
	daɤ³¹	桃	桃			daɤ2
	daɤ³¹	逃	逃			daɤ2
	daɤ³¹	涛	濤			daɤ2
	daɤ³¹	淘	淘			daɤ2
	daɤ³¹	陶	陶			daɤ2
	daɤ²⁴	道	道			daɤ6
	daɤ²⁴	稻	稻			daɤ6
	daɤ²⁴	盗	盜			daɤ6
	daɤ²⁴	导	導			daɤ6
	daɤ²⁴	悼	悼			daɤ6
	naɤ⁴⁵	脑	腦			naɤ3
	naɤ⁴⁵	恼	惱			naɤ3
	naɤ²⁴	闹	鬧	～熱：熱鬧		naɤ6
	laɤ⁵³	捞	撈			laɤ1
	laɤ⁵³	唠	嘮			laɤ1
	laɤ³¹	萝	蘿	～蔔		laɤ2
	laɤ³¹	劳	勞			laɤ2
	laɤ³¹	牢	牢			laɤ2
	laɤ³¹	痨	癆			laɤ2
	laɤ⁴⁵	老	老			laɤ3
	laɤ²⁴	涝	澇			laɤ6
	tsaɤ⁵³	遭	遭			tsaɤ1
	tsaɤ⁵³	糟	糟			tsaɤ1
	tsaɤ⁵³	朝	朝	明～，～飯（不講早飯）		tsaɤ1
	tsaɤ⁵³	昭	昭			tsaɤ1
	tsaɤ⁵³	招	招			tsaɤ1
	tsaɤ⁴⁵	早	早			tsaɤ3
	tsaɤ⁴⁵	枣	棗			tsaɤ3
	tsaɤ⁴⁵	蚤	蚤			tsaɤ3
	tsaɤ⁴⁵	澡	澡			tsaɤ3
	tsaɤ⁴⁵	藻	藻			tsaɤ3
	tsaɤ⁴⁵	爪	爪			tsaɤ3
	tsaɤ⁴⁵	找	找			tsaɤ3
	tsaɤ⁴³⁴	灶	灶			tsaɤ5A
	tsaɤ⁴³⁴	罩	罩			tsaɤ5A
	tsaɤ⁴³⁴	照	照			tsaɤ5A
	tsaɤ⁴³⁴	曌	曌	武～		tsaɤ5A
	tsʰaɤ⁵³	操	操			tsʰaɤ1
	tsʰaɤ⁵³	抄	抄			tsʰaɤ1
	tsʰaɤ⁵³	超	超			tsʰaɤ1
	tsʰaɤ⁴⁵	草	草			tsʰaɤ3
	tsʰaɤ⁴⁵	钞	鈔			tsʰaɤ3
	tsʰaɤ⁴⁵	炒	炒			tsʰaɤ3
	tsʰaɤ⁴⁵	吵	吵			tsʰaɤ3
	tsʰaɤ³¹²	躁	躁			tsʰaɤ5B
	dzaɤ³¹	嘲	嘲			dzaɤ2
	dzaɤ³¹	朝	朝	～代		dzaɤ2
	dzaɤ³¹	潮	潮			dzaɤ2
	dzaɤ²⁴	赵	趙			dzaɤ6
	dzaɤ²⁴	兆	兆			dzaɤ6
	saɤ⁵³	骚	騷			saɤ1
	saɤ⁵³	臊	臊			saɤ1
	saɤ⁵³	搔	搔			saɤ1
	siaɤ⁵³	肖	肖	姓		siaɤ1
	saɤ⁵³	肖	肖	生～		saɤ1
	saɤ⁵³	梢	梢			saɤ1
	saɤ⁵³	捎	捎			saɤ1
	saɤ⁵³	筲	筲	～箕:淘米用的竹器		saɤ1
	saɤ⁵³	鞘	鞘			saɤ1
	saɤ⁵³	烧	燒			saɤ1
	saɤ⁴⁵	扫	掃	～地		saɤ3
	saɤ⁴⁵	嫂	嫂			saɤ3
	saɤ⁴⁵	少	少	多～		saɤ3
	saɤ⁴³⁴	扫	掃	～帚		saɤ5A
	saɤ⁴³⁴	燥	燥	乾～		saɤ5A
	saɤ⁴³⁴	少	少	老～		saɤ5A
	zaɤ³¹	曹	曹			zaɤ2
	zaɤ³¹	槽	槽			zaɤ2
	zaɤ³¹	巢	巢			zaɤ2
	zaɤ³¹	肇	肇			zaɤ2
	zaɤ³¹	韶	韶			zaɤ2
	zaɤ²⁴	皂	皂			zaɤ6
	zaɤ²⁴	造	造			zaɤ6
	zaɤ²⁴	召	召			zaɤ6
	zaɤ²⁴	绍	紹			zaɤ6
	zaɤ²⁴	邵	邵			zaɤ6
	zaɤ²⁴	绕	繞	圍～		zaɤ6
	kaɤ⁵³	高	高			kaɤ1
	kaɤ⁵³	高	髙			kaɤ1
	kaɤ⁵³	膏	膏			kaɤ1
	kaɤ⁵³	篙	篙			kaɤ1
	kaɤ⁵³	羔	羔			kaɤ1
	kaɤ⁵³	糕	糕			kaɤ1
	kaɤ⁵³	交	交			kaɤ1
	kaɤ⁵³	缴	繳	～費		kaɤ1
	kaɤ⁵³	胶	膠	～水		kaɤ1
	kaɤ⁵³	教	教	～書		kaɤ1
	kaɤ⁵³	茭	茭	～白		kaɤ1
	kaɤ⁴⁵	稿	稿			kaɤ3
	kaɤ⁴⁵	绞	絞	毛巾～乾		kaɤ3
	kaɤ⁴⁵	搅	攪			kaɤ3
	kaɤ⁴³⁴	告	告			kaɤ5A
	kaɤ⁴³⁴	教	教			kaɤ5A
	kaɤ⁴³⁴	觉	覺	睏～		kaɤ5A
	kaɤ⁴³⁴	窖	窖			kaɤ5A
	kʰaɤ⁵³	敲	敲			kʰaɤ1
	kʰaɤ⁴⁵	考	考			kʰaɤ3
	kʰaɤ⁴⁵	烤	烤			kʰaɤ3
	kʰaɤ⁴⁵	拷	拷			kʰaɤ3
	kʰaɤ³¹²	靠	靠			kʰaɤ5B
	kʰaɤ³¹²	犒	犒			kʰaɤ5B
	ɡaɤ²⁴	搞	搞			ɡaɤ6
	ɡaɤ²⁴	搅	攪			ɡaɤ6
	ŋaɤ³¹	熬	熬			ŋaɤ2
	ŋaɤ⁴⁵	咬	咬			ŋaɤ3
	ŋaɤ²⁴	傲	傲			ŋaɤ6
	haɤ⁵³	蒿	蒿			haɤ1
	haɤ⁵³	薅	薅			haɤ1
	haɤ⁴⁵	好	好			haɤ3
	haɤ⁴³⁴	耗	耗			haɤ5A
	haɤ⁴³⁴	孝	孝	戴～		haɤ5A
	ɦʰaɤ³¹	豪	豪			ɦʰaɤ2
	ɦʰaɤ³¹	壕	壕			ɦʰaɤ2
	ɦʰaɤ³¹	毫	毫			ɦʰaɤ2
	ɦʰaɤ³¹	号	號	～叫		ɦʰaɤ2
	ɦʰaɤ²⁴	浩	浩			ɦʰaɤ6
	ɦʰaɤ²⁴	皓	皓			ɦʰaɤ6
	ɦʰaɤ²⁴	号	號	～碼		ɦʰaɤ6
	aɤ⁵³	凹	凹			aɤ1
	aɤ⁴⁵	袄	襖			aɤ3
	aɤ⁴³⁴	奥	奧			aɤ5A
	aɤ⁴³⁴	澳	澳	～門		aɤ5A
	aɤ⁴³⁴	懊	懊	～憦：後悔		aɤ5A
	laɤ²⁴	𫺘	憦	懊～：後悔		laɤ6
	aɤ⁴³⁴	坳	坳			aɤ5A
	piaɤ⁵³	膘	膘			piaɤ1
	piaɤ⁵³	标	標			piaɤ1
	piaɤ⁵³	彪	彪			piaɤ1
	piaɤ⁴⁵	表	表			piaɤ3
	pʰiaɤ⁵³	飘	飄			pʰiaɤ1
	pʰiaɤ⁵³	漂	漂	～流，～浮		pʰiaɤ1
	pʰiaɤ⁴⁵	漂	漂	～白		pʰiaɤ3
	pʰiaɤ³¹²	票	票			pʰiaɤ5B
	pʰiaɤ³¹²	漂	漂	～亮		pʰiaɤ5B
	biaɤ³¹	瓢	瓢			biaɤ2
	biaɤ³¹	嫖	嫖			biaɤ2
	biaɤ²⁴	鳔	鰾			biaɤ6
	biaɤ²⁴	朴	朴	姓		biaɤ6
	miaɤ³¹	苗	苗			miaɤ2
	miaɤ³¹	描	描			miaɤ2
	miaɤ⁴⁵	渺	渺			miaɤ3
	miaɤ⁴⁵	秒	秒			miaɤ3
	miaɤ⁴⁵	妙	妙	又		miaɤ3
	miaɤ²⁴	庙	廟			miaɤ6
	miaɤ²⁴	妙	妙	又		miaɤ6
	miaɤ²⁴	谬	謬			miaɤ6
	miaɤ²⁴	缪	繆			miaɤ6
	fiaɤ⁵³	覅	覅			fiaɤ1
	tiaɤ⁵³	刁	刁			tiaɤ1
	tiaɤ⁵³	貂	貂			tiaɤ1
	tiaɤ⁵³	雕	雕	金～，～刻，姓		tiaɤ1
	tiaɤ⁵³	雕	鵰	金～		tiaɤ1
	tiaɤ⁵³	雕	彫	～刻		tiaɤ1
	tiaɤ⁵³	雕	琱	～刻		tiaɤ1
	tiaɤ⁵³	凋	凋	～謝		tiaɤ1
	tiaɤ⁵³	凋	彫	～謝		tiaɤ1
	tiaɤ⁴³⁴	钓	釣			tiaɤ5A
	tiaɤ⁴³⁴	吊	弔			tiaɤ5A
	tiaɤ⁴³⁴	吊	吊			tiaɤ5A
	tʰiaɤ⁵³	挑	挑			tʰiaɤ1
	tʰiaɤ³¹²	跳	跳			tʰiaɤ5B
	diaɤ³¹	条	條			diaɤ2
	diaɤ³¹	调	調	協～		diaɤ2
	diaɤ²⁴	掉	掉			diaɤ6
	diaɤ²⁴	调	調	～查		diaɤ6
	liaɤ³¹	燎	燎			liaɤ2
	liaɤ³¹	疗	療			liaɤ2
	liaɤ³¹	聊	聊			liaɤ2
	liaɤ³¹	辽	遼			liaɤ2
	liaɤ³¹	撩	撩			liaɤ2
	liaɤ³¹	僚	僚			liaɤ2
	liaɤ³¹	嘹	嘹			liaɤ2
	liaɤ⁴⁵	了	了	～結		liaɤ3
	liaɤ⁴⁵	了	瞭	～解		liaɤ3
	liaɤ²⁴	瞭	瞭	～望		liaɤ6
	liaɤ²⁴	料	料			liaɤ6
	liaɤ²⁴	廖	廖			liaɤ6
	liaɤ²⁴	镣	鐐			liaɤ6
	tsiaɤ⁵³	焦	焦			tsiaɤ1
	tsiaɤ⁵³	蕉	蕉			tsiaɤ1
	tsiaɤ⁵³	椒	椒			tsiaɤ1
	tsiaɤ⁵³	醮	醮	指再嫁		tsiaɤ1
	tsiaɤ⁴⁵	剿	剿			tsiaɤ3
	tsʰiaɤ⁵³	锹	鍬			tsʰiaɤ1
	tsʰiaɤ⁵³	缲	繰	～邊		tsʰiaɤ1
	tsʰiaɤ⁵³	悄	悄			tsʰiaɤ1
	tsʰiaɤ³¹²	俏	俏			tsʰiaɤ5B
	ziaɤ³¹	瞧	瞧			ziaɤ2
	siaɤ⁵³	消	消			siaɤ1
	siaɤ⁵³	宵	宵			siaɤ1
	siaɤ⁵³	硝	硝			siaɤ1
	siaɤ⁵³	销	銷			siaɤ1
	siaɤ⁵³	逍	逍			siaɤ1
	siaɤ⁵³	鞘	鞘			siaɤ1
	siaɤ⁵³	萧	蕭			siaɤ1
	siaɤ⁵³	箫	簫			siaɤ1
	siaɤ⁴⁵	小	小			siaɤ3
	siaɤ⁴³⁴	笑	笑			siaɤ5A
	ziaɤ³¹	缫	繅			ziaɤ2
	tɕiaɤ⁵³	交	交			tɕiaɤ1
	tɕiaɤ⁵³	缴	繳			tɕiaɤ1
	tɕiaɤ⁵³	郊	郊			tɕiaɤ1
	tɕiaɤ⁵³	胶	膠			tɕiaɤ1
	tɕiaɤ⁵³	教	教			tɕiaɤ1
	tɕiaɤ⁵³	骄	驕			tɕiaɤ1
	tɕiaɤ⁵³	娇	嬌			tɕiaɤ1
	tɕiaɤ⁵³	浇	澆			tɕiaɤ1
	tɕiaɤ⁴⁵	绞	絞			tɕiaɤ3
	tɕiaɤ⁴⁵	狡	狡			tɕiaɤ3
	tɕiaɤ⁴⁵	铰	鉸			tɕiaɤ3
	tɕiaɤ⁴⁵	搅	攪			tɕiaɤ3
	tɕiaɤ⁴⁵	饺	餃			tɕiaɤ3
	tɕiaɤ⁴³⁴	教	教	～訓		tɕiaɤ5A
	tɕiaɤ⁴³⁴	校	校	～對		tɕiaɤ5A
	tɕiaɤ⁴³⁴	较	較			tɕiaɤ5A
	tɕiaɤ⁴³⁴	叫	叫			tɕiaɤ5A
	tɕʰiaɤ⁵³	锹	鍬			tɕʰiaɤ1
	tɕʰiaɤ⁴⁵	巧	巧			tɕʰiaɤ3
	tɕʰiaɤ³¹²	翘	翹			tɕʰiaɤ5B
	tɕʰiaɤ³¹²	窍	竅			tɕʰiaɤ5B
	dʑiaɤ³¹	乔	喬			dʑiaɤ2
	dʑiaɤ³¹	侨	僑			dʑiaɤ2
	dʑiaɤ³¹	桥	橋			dʑiaɤ2
	dʑiaɤ³¹	荞	蕎			dʑiaɤ2
	dʑiaɤ²⁴	轿	轎			dʑiaɤ6
	ȵiaɤ³¹	饶	饒			ȵiaɤ2
	ȵiaɤ⁴⁵	鸟	鳥			ȵiaɤ3
	ȵiaɤ²⁴	绕	繞	～圈		ȵiaɤ6
	ȵiaɤ²⁴	尿	尿	～素		ȵiaɤ6
	ɕiaɤ⁵³	嚣	囂			ɕiaɤ1
	ɕiaɤ⁴⁵	晓	曉			ɕiaɤ3
	ɕiaɤ⁴³⁴	酵	酵			ɕiaɤ5A
	ɕiaɤ⁴³⁴	孝	孝			ɕiaɤ5A
	ɦiaɤ³¹	肴	肴			ɦiaɤ2
	ɦiaɤ³¹	肴	餚			ɦiaɤ2
	ɦiaɤ³¹	淆	淆			ɦiaɤ2
	ɦiaɤ³¹	摇	搖	飄～，～手		ɦiaɤ2
	ɦiaɤ³¹	飖	颻	飄～		ɦiaɤ2
	ɦiaɤ³¹	飖	䬙	飄～		ɦiaɤ2
	ɦiaɤ³¹	谣	謠			ɦiaɤ2
	ɦiaɤ³¹	窑	窯			ɦiaɤ2
	ɦiaɤ³¹	姚	姚			ɦiaɤ2
	ɦiaɤ³¹	遥	遙	逍～		ɦiaɤ2
	ɦiaɤ³¹	尧	堯			ɦiaɤ2
	ɦiaɤ²⁴	效	效			ɦiaɤ6
	ɦiaɤ²⁴	校	校	～長		ɦiaɤ6
	ɦiaɤ²⁴	耀	耀			ɦiaɤ6
	ɦiaɤ²⁴	鹞	鷂			ɦiaɤ6
	iaɤ⁵³	妖	妖			iaɤ1
	iaɤ⁵³	邀	邀			iaɤ1
	iaɤ⁵³	腰	腰			iaɤ1
	iaɤ⁵³	要	要	～求		iaɤ1
	iaɤ⁵³	吆	吆			iaɤ1
	iaɤ⁴⁵	杳	杳			iaɤ3
	iaɤ⁴³⁴	要	要	想～		iaɤ5A
	poŋ⁴³⁴	蹦	蹦			poŋ5A
	phoŋ⁴⁵	捧	捧			phoŋ3
	boŋ³¹	蓬	蓬			boŋ2
	boŋ³¹	篷	篷			boŋ2
	moŋ³¹	蒙	蒙	～古		moŋ2
	moŋ³¹	蒙	濛	煙雨～～		moŋ2
	moŋ³¹	蒙	矇	～矓		moŋ2
	moŋ³¹	蒙	懞	《管子》敦～純固		moŋ2
	moŋ³¹	曚	曚	～曨		moŋ2
	moŋ³¹	朦	朦	～朧		moŋ2
	moŋ³¹	檬	檬	檸～		moŋ2
	ȵiŋ³¹	柠	檸	～檬		ȵiŋ2
	moŋ⁴⁵	猛	猛			moŋ3
	moŋ⁴⁵	懵	懵			moŋ3
	moŋ⁴⁵	懵	懜			moŋ3
	moŋ⁴⁵	蠓	蠓			moŋ3
	moŋ²⁴	梦	夢			moŋ6
	foŋ⁵³	风	風			foŋ1
	foŋ⁵³	枫	楓			foŋ1
	foŋ⁵³	疯	瘋			foŋ1
	foŋ⁵³	酆	酆	～都（地名）		foŋ1
	foŋ⁵³	丰	丰	～采，張三～		foŋ1
	foŋ⁵³	丰	豐	～富		foŋ1
	foŋ⁵³	封	封			foŋ1
	foŋ⁵³	峰	峰			foŋ1
	foŋ⁵³	峰	峯			foŋ1
	foŋ⁵³	蜂	蜂			foŋ1
	foŋ⁵³	锋	鋒			foŋ1
	foŋ⁴⁵	讽	諷			foŋ3
	voŋ³¹	冯	馮			voŋ2
	voŋ³¹	逢	逢			voŋ2
	voŋ³¹	缝	縫	動詞，～衣裳		voŋ2
	voŋ²⁴	凤	鳳			voŋ6
	voŋ²⁴	奉	奉			voŋ6
	voŋ²⁴	俸	俸			voŋ6
	voŋ²⁴	缝	縫	名詞，一條～		voŋ6
	toŋ⁵³	东	東			toŋ1
	toŋ⁵³	冬	冬			toŋ1
	toŋ⁴⁵	董	董			toŋ3
	toŋ⁴⁵	懂	懂			toŋ3
	toŋ⁴³⁴	冻	凍			toŋ5A
	toŋ⁴³⁴	栋	棟			toŋ5A
	tʰoŋ⁵³	通	通			tʰoŋ1
	tʰoŋ⁴⁵	桶	桶			tʰoŋ3
	tʰoŋ⁴⁵	捅	捅			tʰoŋ3
	doŋ²⁴	筒	筒			doŋ6
	tʰoŋ⁴⁵	统	統			tʰoŋ3
	tʰoŋ³¹²	痛	痛			tʰoŋ5B
	doŋ³¹	同	同			doŋ2
	doŋ³¹	同	衕	衚～		doŋ2
	doŋ³¹	铜	銅			doŋ2
	doŋ³¹	桐	桐			doŋ2
	doŋ³¹	童	童			doŋ2
	doŋ³¹	瞳	瞳			doŋ2
	doŋ²⁴	动	動			doŋ6
	doŋ²⁴	洞	洞			doŋ6
	ȵioŋ³¹	农	農	又		ȵioŋ2
	noŋ³¹	农	農	又		noŋ2
	noŋ³¹	脓	膿			noŋ2
	ȵioŋ³¹	浓	濃			ȵioŋ2
	noŋ²⁴	弄	弄	動詞		noŋ6
	loŋ³¹	笼	籠			loŋ2
	loŋ³¹	聋	聾			loŋ2
	loŋ³¹	眬	矓	矇～		loŋ2
	loŋ³¹	昽	曨	曚～		loŋ2
	loŋ³¹	珑	瓏			loŋ2
	loŋ³¹	泷	瀧			loŋ2
	loŋ³¹	胧	朧	朦～		loŋ2
	loŋ³¹	隆	隆			loŋ2
	loŋ³¹	窿	窿			loŋ2
	loŋ³¹	竜	竜	各～（地名）		loŋ2
	loŋ³¹	龙	竜			loŋ2
	loŋ³¹	龙	龍			loŋ2
	loŋ⁴⁵	拢	攏			loŋ3
	loŋ⁴⁵	陇	隴			loŋ3
	loŋ⁴⁵	垄	壟			loŋ3
	loŋ²⁴	弄	弄	～堂		loŋ6
	tsoŋ⁵³	棕	棕			tsoŋ1
	tsoŋ⁵³	棕	椶			tsoŋ1
	tsoŋ⁵³	鬃	鬃			tsoŋ1
	tsoŋ⁵³	宗	宗			tsoŋ1
	tsoŋ⁵³	综	綜			tsoŋ1
	tsoŋ⁵³	中	中	當～		tsoŋ1
	tsoŋ⁵³	忠	忠			tsoŋ1
	tsoŋ⁵³	衷	衷			tsoŋ1
	tsoŋ⁵³	终	終			tsoŋ1
	tsoŋ⁵³	踪	蹤			tsoŋ1
	tsoŋ⁵³	踪	踪			tsoŋ1
	tsoŋ⁵³	纵	縱			tsoŋ1
	tsoŋ⁵³	锺	鍾	錢～書		tsoŋ1
	tsoŋ⁵³	钟	鍾	～情		tsoŋ1
	tsoŋ⁵³	钟	鐘	～樓		tsoŋ1
	tsoŋ⁵³	盅	盅			tsoŋ1
	tsoŋ⁴⁵	总	總			tsoŋ3
	tsoŋ⁴⁵	种	種	品～		tsoŋ3
	tsoŋ⁴⁵	肿	腫			tsoŋ3
	tsoŋ⁴⁵	冢	冢			tsoŋ3
	tsoŋ⁴⁵	冢	塚			tsoŋ3
	tsoŋ⁴³⁴	粽	粽			tsoŋ5A
	tsoŋ⁴³⁴	粽	糉			tsoŋ5A
	tsoŋ⁴³⁴	中	中			tsoŋ5A
	tsoŋ⁴³⁴	种	種	～地		tsoŋ5A
	tsoŋ⁴³⁴	众	衆			tsoŋ5A
	tsoŋ⁴³⁴	众	眾			tsoŋ5A
	tsʰoŋ⁵³	聪	聰			tsʰoŋ1
	tsʰoŋ⁵³	匆	匆			tsʰoŋ1
	tsʰoŋ⁵³	葱	蔥			tsʰoŋ1
	tsʰoŋ⁵³	囱	囪			tsʰoŋ1
	tsʰoŋ⁵³	冲	沖	～浪		tsʰoŋ1
	tsʰoŋ⁵³	冲	衝	～動		tsʰoŋ1
	tsʰoŋ⁵³	充	充			tsʰoŋ1
	tsʰoŋ⁵³	从	從	～容		tsʰoŋ1
	tsʰoŋ⁵³	舂	舂			tsʰoŋ1
	tsʰoŋ⁴⁵	宠	寵			tsʰoŋ3
	tsʰoŋ³¹²	铳	銃			tsʰoŋ5B
	dzoŋ³¹	丛	叢			dzoŋ2
	dzoŋ³¹	虫	蟲			dzoŋ2
	zoŋ³¹	崇	崇			zoŋ2
	dzoŋ³¹	从	從	跟～		dzoŋ2
	dzoŋ³¹	重	重	～來		dzoŋ2
	zoŋ²⁴	仲	仲			zoŋ6
	dzoŋ²⁴	重	重	輕～		dzoŋ6
	soŋ⁵³	松	松	～樹		soŋ1
	soŋ⁵³	松	鬆	輕～		soŋ1
	soŋ⁵³	嵩	嵩			soŋ1
	soŋ⁴⁵	耸	聳			soŋ3
	zoŋ²⁴	讼	訟			zoŋ6
	soŋ⁴³⁴	送	送			soŋ5A
	soŋ⁴³⁴	宋	宋			soŋ5A
	zoŋ²⁴	诵	誦			zoŋ6
	zoŋ²⁴	颂	頌			zoŋ6
	koŋ⁵³	公	公			koŋ1
	koŋ⁵³	蚣	蚣			koŋ1
	koŋ⁵³	工	工			koŋ1
	koŋ⁵³	功	功			koŋ1
	koŋ⁵³	攻	攻			koŋ1
	koŋ⁵³	弓	弓			koŋ1
	koŋ⁵³	躬	躬			koŋ1
	koŋ⁵³	宫	宮			koŋ1
	koŋ⁵³	恭	恭			koŋ1
	koŋ⁴⁵	龚	龔	又		koŋ3
	koŋ⁴⁵	拱	拱			koŋ3
	koŋ⁴⁵	巩	鞏			koŋ3
	koŋ⁴³⁴	贡	貢			koŋ5A
	koŋ⁴³⁴	汞	汞			koŋ5A
	koŋ⁴³⁴	供	供	上～		koŋ5A
	kʰoŋ⁵³	空	空	～氣		kʰoŋ1
	kʰoŋ⁴⁵	孔	孔			kʰoŋ3
	kʰoŋ⁴⁵	恐	恐			kʰoŋ3
	kʰoŋ³¹²	控	控			kʰoŋ5B
	kʰoŋ³¹²	空	空	房間～		kʰoŋ5B
	ɡoŋ²⁴	共	共			ɡoŋ6
	hoŋ⁵³	轰	轟	～出去		hoŋ1
	hoŋ⁵³	轰	揈	～出去		hoŋ1
	hoŋ⁵³	訇	訇			hoŋ1
	hoŋ⁵³	哄	哄	～搶		hoŋ1
	hoŋ⁵³	烘	烘			hoŋ1
	hoŋ⁴⁵	哄	哄	～騙		hoŋ3
	hoŋ⁴³⁴	哄	哄	起～		hoŋ5A
	hoŋ⁴³⁴	哄	鬨	起～		hoŋ5A
	hoŋ⁴³⁴	哄	閧	起～		hoŋ5A
	ɦʰoŋ³¹	弘	弘			ɦʰoŋ2
	ɦʰoŋ³¹	宏	宏			ɦʰoŋ2
	ɦʰoŋ³¹	红	紅			ɦʰoŋ2
	ɦʰoŋ³¹	黉	黌			ɦʰoŋ2
	ɦʰoŋ³¹	洪	洪			ɦʰoŋ2
	ɦʰoŋ³¹	鸿	鴻			ɦʰoŋ2
	ɦʰoŋ³¹	虹	虹	霓～燈		ɦʰoŋ2
	oŋ⁵³	翁	翁			oŋ1
	oŋ⁴³⁴	瓮	瓮			oŋ5A
	oŋ⁴³⁴	瓮	甕			oŋ5A
	oŋ⁴³⁴	沤	漚	（又）～爛		oŋ5A
	tɕyiŋ⁵³	均	均			tɕyiŋ1
	tɕyiŋ⁵³	钧	鈞			tɕyiŋ1
	tɕyiŋ⁵³	菌	菌			tɕyiŋ1
	tɕyiŋ⁵³	君	君			tɕyiŋ1
	tɕioŋ⁵³	龚	龔	又		tɕioŋ1
	tɕyiŋ⁵³	军	軍			tɕyiŋ1
	tɕyiŋ⁴⁵	准	准	批～		tɕyiŋ3
	tsəŋ⁴⁵	准	准	（文）		tsəŋ3
	tɕyiŋ⁴⁵	准	準	標～		tɕyiŋ3
	tsəŋ⁴⁵	准	準	（文）		tsəŋ3
	tɕioŋ⁴⁵	窘	窘			tɕioŋ3
	tɕioŋ⁴⁵	迥	迥			tɕioŋ3
	tɕʰyiŋ⁵³	椿	椿	香～		tɕʰyiŋ1
	tsʰəŋ⁵³	椿	椿	（文）		tsʰəŋ1
	tɕʰyiŋ⁵³	春	春	～山頭：春天		tɕʰyiŋ1
	tsʰəŋ⁵³	春	春	（文）		tsʰəŋ1
	tɕʰyiŋ⁴⁵	蠢	蠢			tɕʰyiŋ3
	tsʰəŋ⁴⁵	蠢	蠢	（文）		tsʰəŋ3
	dʑyiŋ³¹	群	群			dʑyiŋ2
	dʑyiŋ³¹	群	羣			dʑyiŋ2
	dʑyiŋ³¹	裙	裙			dʑyiŋ2
	dʑioŋ³¹	琼	瓊			dʑioŋ2
	dʑioŋ³¹	穷	窮			dʑioŋ2
	ȵioŋ³¹	绒	絨			ȵioŋ2
	ȵioŋ³¹	茸	茸			ȵioŋ2
	ȵioŋ³¹	戎	戎			ȵioŋ2
	ɕyiŋ⁵³	熏	熏			ɕyiŋ1
	ɕyiŋ⁵³	勋	勳			ɕyiŋ1
	ɕioŋ⁵³	兄	兄			ɕioŋ1
	ɕioŋ⁵³	胸	胸			ɕioŋ1
	ɕioŋ⁵³	匈	匈			ɕioŋ1
	ɕioŋ⁵³	凶	凶	吉～		ɕioŋ1
	ɕioŋ⁵³	凶	兇	～手		ɕioŋ1
	ɕyiŋ⁴³⁴	驯	馴			ɕyiŋ5A
	ɕyiŋ⁴³⁴	训	訓			ɕyiŋ5A
	ʑyiŋ²⁴	顺	順			ʑyiŋ6
	zəŋ²⁴	顺	順	（文）		zəŋ6
	ʑyiŋ²⁴	润	潤			ʑyiŋ6
	zəŋ²⁴	润	潤	（文）		zəŋ6
	ʑyiŋ²⁴	闰	閏			ʑyiŋ6
	zəŋ²⁴	闰	閏	（文）		zəŋ6
	ɦyiŋ³¹	匀	勻			ɦyiŋ2
	ɦyiŋ³¹	云	云	說		ɦyiŋ2
	ɦyiŋ³¹	云	雲			ɦyiŋ2
	ɦyiŋ³¹	芸	芸	～～眾生，～香		ɦyiŋ2
	ɦyiŋ³¹	芸	蕓	～薹		ɦyiŋ2
	ɦyiŋ³¹	耘	耘			ɦyiŋ2
	ɦyiŋ³¹	赢	贏			ɦyiŋ2
	ɦiŋ³¹	赢	贏	（文）		ɦiŋ2
	ɦioŋ³¹	荣	榮			ɦioŋ2
	ɦioŋ³¹	茸	茸			ɦioŋ2
	zoŋ³¹	戎	戎			zoŋ2
	ɦioŋ³¹	熊	熊			ɦioŋ2
	ɦioŋ³¹	雄	雄			ɦioŋ2
	ɦioŋ³¹	融	融			ɦioŋ2
	ɦioŋ³¹	容	容			ɦioŋ2
	ɦioŋ³¹	蓉	蓉			ɦioŋ2
	ɦioŋ³¹	镕	鎔			ɦioŋ2
	ɦioŋ³¹	溶	溶			ɦioŋ2
	ɦioŋ³¹	榕	榕			ɦioŋ2
	ɦioŋ³¹	熔	熔			ɦioŋ2
	ɦioŋ³¹	庸	庸			ɦioŋ2
	ɦioŋ²⁴	熨	熨			ɦioŋ6
	ɦyiŋ²⁴	韵	韻			ɦyiŋ6
	ɦyiŋ²⁴	运	運			ɦyiŋ6
	ɦyiŋ²⁴	晕	暈			ɦyiŋ6
	ɦyiŋ²⁴	孕	孕			ɦyiŋ6
	ɦioŋ²⁴	用	用			ɦioŋ6
	ɦioŋ²⁴	佣	佣	～金		ɦioŋ6
	ɦioŋ²⁴	佣	傭	～人		ɦioŋ6
	ioŋ⁴⁵	允	允			ioŋ3
	ioŋ⁴⁵	永	永			ioŋ3
	ioŋ⁴⁵	泳	泳			ioŋ3
	ioŋ⁴⁵	咏	咏			ioŋ3
	ioŋ⁴⁵	咏	詠			ioŋ3
	ioŋ⁴⁵	甬	甬			ioŋ3
	ioŋ⁴⁵	勇	勇			ioŋ3
	ioŋ⁴⁵	涌	湧			ioŋ3
	ioŋ⁴⁵	涌	涌			ioŋ3
	ioŋ⁴⁵	湧	湧	姓		ioŋ3
