聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	注释	聲母	韻母	聲調	IPA	次 聲母	次 韻母	次 聲調	新註
-	-	-	-	-	-	-	卡	0	0	0		kʰ	a	52	kʰa52				
-	-	-	-	-	-	-	鷥	0	2	0									
-	-	-	-	-	-	-	牠	0	3	0									
-	-	-	-	-	-	-	吩	0	0	0		f	ɐn	52	fɐn52				
-	-	-	-	-	-	-	瞇	0	3	0		m	i	35	mi35				
-	-	-	-	-	-	-	吔	0	2	0									
-	-	-	-	-	-	-	吊	0	0	0		t	iu	35	tiu35				
-	-	-	-	-	-	-	吆	0	1	0		j	iu	52	jiu52				
-	-	-	-	-	-	-	晌	0	0	0		h	ɛŋ	44	hɛŋ44				
-	-	-	-	-	-	-	晒	0	0	0									
-	-	-	-	-	-	-	壩	0	0	0		p	a	35	pa35				
-	-	-	-	-	-	-	晰	0	1	0									
-	-	-	-	-	-	-	晾	0	1	0									
-	-	-	-	-	-	-	拿	0	0	0		n	a	231	na231				
-	-	-	-	-	-	-	拷	0	1	0		kʰ	au	44	kʰau44				
-	-	-	-	-	-	-	秘	0	0	0		m	i	35	mi35				
-	-	-	-	-	-	-	拆	0	0	0		tʃʰ	ek	5	tʃʰek5				
-	-	-	-	-	-	-	爺	0	0	0		j	ɛ	52	jɛ52				
-	-	-	-	-	-	-	葡	0	0	0		p	u	231	pu231				
-	-	-	-	-	-	-	嬸	0	0	0		ʃ	ɐm	44	ʃɐm44				
-	-	-	-	-	-	-	蟑	0	2	0									
-	-	-	-	-	-	-	錳	0	1	0									
-	-	-	-	-	-	-	垃	0	0	0		l	ap	34	lap34				
-	-	-	-	-	-	-	丟	0	0	0		t	iu	52	tiu52				
-	-	-	-	-	-	-	毽	0	2	0									
-	-	-	-	-	-	-	垮	0	0	0		kʰ	ua	52	kʰua52				
-	-	-	-	-	-	-	菠	0	0	0		p	ɔ	52	pɔ52				
-	-	-	-	-	-	-	菫	0	3	0									
-	-	-	-	-	-	-	哎	0	1	0									
-	-	-	-	-	-	-	菇	0	1	0		k	u	52	ku52				
-	-	-	-	-	-	-	潑	0	0	0		pʰ	ut	5	pʰut5				
-	-	-	-	-	-	-	戳	0	1	0		tʃʰ	ɔk	34	tʃʰɔk34				
-	-	-	-	-	-	-	鵪	0	2	0			ɔn	52	ʔɔn52				
-	-	-	-	-	-	-	裙	0	0	0		k	ɐn	231	kɐn231				
							裙					k	uɐn	231	kuɐn231				
-	-	-	-	-	-	-	皂	0	0	0		θ	ou	24	θou24				
-	-	-	-	-	-	-	皓	0	2	0									
-	-	-	-	-	-	-	炸	0	0	0		tʃ	a	35	tʃa35				
-	-	-	-	-	-	-	甦	0	0	0		θ	u	52	θu52				
-	-	-	-	-	-	-	甩	0	0	0		ʃ	ɔi	44	ʃɔi44				
-	-	-	-	-	-	-	褪	1	2	1	褪色	tʰ	ut	5	tʰut5				
							褪	1	2	1	褪落來	tʰ	ɐn	35	tʰɐn35				
-	-	-	-	-	-	-	耗	0	0	0		h	ou	35	hou35				
-	-	-	-	-	-	-	狠	0	0	0									
-	-	-	-	-	-	-	蒂	0	1	0		t	ɐi	35	tɐi35				
-	-	-	-	-	-	-	坏	0	0	1	同「坯」								
-	-	-	-	-	-	-	乒	0	0	0		pʰ	iŋ	52	pʰiŋ52				
-	-	-	-	-	-	-	乓	0	0	0		p	ɛŋ	52	pɛŋ52				
-	-	-	-	-	-	-	么	0	0	0									
-	-	-	-	-	-	-	趴	0	0	0									
-	-	-	-	-	-	-	痺	0	3	0		p	i	35	pi35				
-	-	-	-	-	-	-	症	0	0	0		tʃ	eŋ	35	tʃeŋ35				
-	-	-	-	-	-	-	趕	0	0	0		k	ɔn	44	kɔn44				
-	-	-	-	-	-	-	痘	0	1	0		t	ɐu	213	tɐu213				
-	-	-	-	-	-	-	硼	0	1	0									
-	-	-	-	-	-	-	找	0	0	0		tʃ	au	44	tʃau44				
-	-	-	-	-	-	-	扼	0	1	0			ek	5	ʔek5				
-	-	-	-	-	-	-	扯	0	0	0		tʃʰ	ɛ	44	tʃʰɛ44				
-	-	-	-	-	-	-	托	0	0	0		tʰ	ɔk	34	tʰɔk34				
-	-	-	-	-	-	-	硓	0	3	0									
-	-	-	-	-	-	-	蚜	0	1	0		ŋ	a	231	ŋa231				
-	-	-	-	-	-	-	氧	0	0	0									
-	-	-	-	-	-	-	氯	0	1	0									
-	-	-	-	-	-	-	氫	0	1	0									
-	-	-	-	-	-	-	煉	0	0	0		l	in	213	lin213				
-	-	-	-	-	-	-	煲	0	2	0		p	ɐu	52	pɐu52				
-	-	-	-	-	-	-	煮	0	0	0		tʃ	y	44	tʃy44				
							饃	0	1	0		m	ɔ	52	mɔ52				
端	合	一	歌	去	端	果	剁	0	2	0		t	ɔ	35	tɔ35				
定	合	一	歌	上	端	果	垛	0	1	0		t	ɔ	213	tɔ213				
來	合		歌	平	來	果	腡	0	3	0		l	ɔ	231	lɔ231				
來	合	一	歌	上	來	果	瘰	0	2	0		l	ɔ	44	lɔ44				
來	合		歌	去	來	果	摞	0	2	0		l	ui	44	lui44				
清	合		歌	去	精	果	銼	0	1	0		tʰ	ɔ	35	tʰɔ35				
清	合	一	歌	去	精	果	莝	0	3	0									
從	合	一	歌	平	精	果	矬	0	2	0		tʰ	ɔ	35	tʰɔ35				
心	合	一	歌	平	精	果	唆	0	1	0		θ	ɔ	52	θɔ52				
							唆					ʃ	ɔ	52	ʃɔ52				
溪	合	一	歌	平	見	果	窠	0	2	0									
影	合		歌	平	影	果	倭	0	2	0			ɔ	52	ʔɔ52				
影	合	一	歌	去	影	果	涴	0	3	0		v	ɔ	35	vɔ35				
群	合	三	歌	平	見	果	瘸	0	1	0		k	ɛ	231	kɛ231				
幫	開	二	麻	去	幫	假	欛	0	3	0		p	a	35	pa35				
幫	開	二	麻	去	幫	假	垻	0	3	0									
							鈀	0	2	0									
來	開	三	侵A	平	來	深	痳	0	3	0		m	a	231	ma231				
澄	開		麻	平	知	假	搽	0	2	0		tʃ	a	231	tʃa231				
初	開		麻	平	莊	假	杈	0	1	0		tʃʰ	a	52	tʃʰa52				
初	開		麻	去	莊	假	汊	0	2	0		tʃʰ	a	35	tʃʰa35				
見	開	二	麻	平	見	假	痂	0	2	0		k	ɛ	231	kɛ231				
見	開	二	麻	去	見	假	稼	0	0	0		k	a	35	ka35				
							伢	0	2	0									
疑	開	二	麻	去	見	假	迓	0	2	0									
匣	開		麻	上	影	假	厦	0	0	0									
精	開	三	麻	平	精	假	嗟	0	2	0									
從	開	三	麻	去	精	假	褯	0	3	0									
							麝	0	2	0		ʃ	ɛ	213	ʃɛ213				
書	開	三	麻	平	章	假	賒	0	1	0									
							佘	0	2	0									
見	合	二	麻	上	見	假	剮	0	2	0		k	ɔt	34	kɔt34				
影	開	一	歌	去	影	果	侉	0	3	0									
匣	合	二	麻	平	影	假	鏵	0	2	0		v	a	231	va231				
端	開	一	模	去	端	遇	蠹	0	2	0									
來	開	一	模	平	來	遇	鸕	0	3	0		l	ɔ	231	lɔ231				
來	開	一	模	上	來	遇	鹵	0	1	0		l	u	24	lu24				
心	開	一	模	去	精	遇	嗉	0	2	0		θ	y	35	θy35				
見	開	一	模	上	見	遇	牯	0	2	0		k	u	44	ku44				
見	開	一	模	上	見	遇	蠱	0	2	0		k	u	44	ku44				
曉	合		模	去	影	遇	戽	0	3	0		f	u	35	fu35				
清	開	三	魚	平	精	遇	疽	0	2	0									
心	合		魚	平	精	遇	胥	0	2	0									
徹	合		魚	上	知	遇	褚	0	2	0		tʃ	y	52	tʃy52				
澄	開	三	魚	上	知	遇	苧	0	2	0		tʃ	y	231	tʃy231				
澄	合		魚	去	知	遇	箸	0	2	0		tʃ	y	35	tʃy35				
影	合		魚	平	影	遇	淤	0	1	0		j	y	44	jy44				
							跗	0	2	0									
幫	合	三	虞	上	幫	遇	腑	0	2	0		f	u	44	fu44				
滂	合	三	虞	平	幫	遇	麩	0	1	0		f	u	52	fu52				
滂	合	三	虞	去	幫	遇	訃	0	2	0		f	u	35	fu35				
並	合	三	虞	上	幫	遇	釜	0	2	0		f	u	44	fu44				
影	開	一	模	平	影	遇	鎢	0	2	0									
知	合	三	虞	平	知	遇	誅	0	2	0		tʃ	y	52	tʃy52				
初	合	三	虞	平	莊	遇	芻	0	2	0									
章	合	三	虞	平	章	遇	硃	0	0	0		tʃ	y	52	tʃy52				
書	合	三	虞	去	章	遇	戍	0	2	0		ʃ	y	35	ʃy35				
見	合	三	虞	平	見	遇	駒	0	1	0		kʰ	y	52	kʰy52				
疑	開	一	咍	平	見	蟹	獃	0	0	0									
從	開		咍	平	精	蟹	纔	0	0	0									
溪	開	一	咍	上	見	蟹	愷	0	2	0									
影	開		泰	去	影	蟹	靄	0	2	0									
崇	開	二	皆	平	莊	蟹	豺	0	1	0		ʃ	ai	231	ʃai231				
見	開		皆	平	見	蟹	稭	0	3	0									
見	開	二	皆	去	見	蟹	疥	0	2	0		k	ai	35	kai35				
溪	開		皆	平	見	蟹	揩	0	1	0		kʰ	ai	52	kʰai52				
並	開	二	佳	去	幫	蟹	稗	0	2	0		p	ai	213	pai213				
初	開	二	佳	平	莊	蟹	釵	0	2	0		tʃʰ	a	52	tʃʰa52				
生	開		佳	去	莊	蟹	曬	0	0	0		ʃ	ai	35	ʃai35				
影	開	二	佳	去	影	蟹	隘	0	1	0			ai	35	ʔai35				
精	開	三	祭A	去	精	蟹	穄	0	3	0									
疑	開	三	祭A	去	見	蟹	囈	0	2	0									
疑	開	三	廢	去	見	蟹	刈	0	2	0									
幫	開	四	齊	平	幫	蟹	蓖	0	1	0		p	i	231	pi231				
幫	開	四	齊	去	幫	蟹	箅	0	3	0									
清	開	四	齊	平	精	蟹	凄	0	1	0									
從	開		齊	上	精	蟹	薺	0	1	0		θ	ɐi	231	θɐi231				
疑	開	四	齊	去	見	蟹	詣	0	2	0									
影	開	四	齊	去	影	蟹	瞖	0	3	0									
滂	合	一	灰	平	幫	蟹	坯	0	1	0		pʰ	ui	52	pʰui52				
							裴	0	2	0		p	ui	231	pui231				
端	合	一	灰	去	端	蟹	碓	0	2	0		t	ui	35	tui35				
定	合		灰	平	端	蟹	頽	0	1	0									
溪	合	一	灰	平	見	蟹	詼	0	2	0									
匣	合	一	灰	平	影	蟹	茴	0	1	0		v	ui	231	vui231				
影	合	一	灰	平	影	蟹	煨	0	2	0		v	ui	35	vui35				
見	合		泰	去	見	蟹	劊	0	1	0		kʰ	ui	35	kʰui35				
溪	合	二	皆	去	見	蟹	蒯	0	3	0									
日	合	三	祭A	去	日	蟹	芮	0	2	0		n	ui	213	nui213				
溪	合	四	齊	平	見	蟹	奎	0	2	0		k	uɐi	231	kuɐi231				
幫	開	三	支A	平	幫	止	裨	0	2	0									
幫	開	三	支A	上	幫	止	俾	0	2	0									
來	開	三	支A	去	來	止	荔	0	1	0		l	ɐi	213	lɐi213				荔枝
							荔					l	i	231	li231				荔浦市
心	開	三	支A	上	精	止	璽	0	2	0		θ	ai	44	θai44				
章	開	三	支A	平	章	止	梔	0	2	0		tʃ	i	52	tʃi52				
書	開	三	支A	上	章	止	豕	0	2	0		t	ɐn	231	tɐn231				
禪	開	三	支A	去	莊	止	豉	0	3	0		ʃ	i	213	ʃi213				
見	開	三	支B	平	見	止	羈	0	2	0									
群	開	三	支A	平	見	止	岐	0	2	0		k	i	213	ki213				
							徛	0	3	0		k	i	24	ki24				
幫	開	三	脂A	去	幫	止	痹	0	1	0									
幫	開	三	脂A	上	幫	止	秕	0	1	0		pʰ	i	44	pʰi44				
幫	開	三	脂B	去	幫	止	轡	0	2	0		pʰ	ui	35	pʰui35				
滂	開	三	脂B	平	幫	止	丕	0	2	0		pʰ	ui	52	pʰui52				
							丕					pʰ	i	44	pʰi44				
							牝	0	2	0									
幫	開	四	齊	平	幫	蟹	篦	0	2	0		p	i	213	pi213				
精	開	三	脂A	平	精	止	咨	0	1	0		t	i	52	ti52				
從	開	三	脂A	平	精	止	糍	0	2	0		θ	i	231	θi231				
澄	開	三	脂B	上	知	止	雉	0	2	0		tʃ	i	52	tʃi52				
昌	開	三	脂A	平	章	止	鴟	0	2	0									
書	開	三	脂A	平	章	止	尸	0	0	0		ʃ	i	52	ʃi52				
書	開	三	脂A	平	章	止	鈰	0	3	0									
							祁	0	2	0		k	i	231	ki231				
群	開	三	脂A	平	見	止	耆	0	2	0									
以	開	三	脂A	去	以	止	肄	0	1	0		h	i	213	hi213				
從	開	三	之	去	精	止	牸	0	3	0		θ	i	213	θi213				
徹	開	三	之	平	知	止	癡	0	1	0		tʃ	i	52	tʃi52				
澄	開	三	之	上	知	止	痔	0	2	0		tʃ	i	213	tʃi213				
莊	開		之	平	莊	止	輜	0	2	0		θ	i	52	θi52				
崇	開		之	上	莊	止	俟	1	2	0		ʃ	i	24	ʃi24				
							俟						ai	52	ʔai52				
							俟	1	2	0									
章	開	三	之	去	章	止	痣	0	2	0		tʃ	i	35	tʃi35				
禪	開	三	之	平	莊	止	鰣	0	3	0		ʃ	i	231	ʃi231				
疑	開	三	微	平	見	止	沂	0	2	0		k	i	231	ki231				
曉	合	三	支B	平	影	止	麾	0	2	0		f	ui	52	fui52				
							餧	0	3	0									
心	合	三	脂A	平	精	止	綏	0	2	0		θ	y	52	θy52				
群	合	三	脂B	平	見	止	夔	0	2	0									
幫	合	三	微	上	幫	止	榧	0	2	0		f	i	44	fi44				
幫	合		微	去	幫	止	痱	0	2	0									
並	開	一	豪	去	幫	效	菢	0	3	0		p	ou	213	pou213				
							澇	0	0	0		l	ou	213	lou213				
心	開	一	豪	平	精	效	臊	0	1	0		θ	ou	35	θou35				
溪	開	一	豪	去	見	效	犒	0	2	0		k	ou	52	kou52				
曉	開	一	豪	平	影	效	薅	0	2	0		j	ok	2	jok2				
匣	開	一	豪	平	影	效	壕	0	1	0		h	ou	231	hou231				
影	開		豪	平	影	效	爊	0	3	0									
							麅	0	3	0									
							鉋	0	3	0									
娘	開	二	肴	平	知	效	鐃	0	2	0		n	au	231	nau231				
莊	開		肴	去	莊	效	笊	0	3	0		ʃ	au	52	ʃau52				
生	開		肴	平	莊	效	捎	0	0	0		ʃ	au	44	ʃau44				
生	開	二	肴	去	莊	效	潲	0	3	0		ʃ	au	35	ʃau35				
見	開		肴	上	見	效	鉸	0	2	0		k	au	44	kau44				
影	開	二	肴	平	影	效	坳	0	2	0		ŋ	au	35	ŋau35				
見	開	二	肴	平	見	效	咬	0	0	0		ŋ	au	24	ŋau24				
幫	開	三	宵B	平	幫	效	臕	0	3	0									
幫	開	三	宵A	平	幫	效	飈	0	2	0									
並	開	三	宵A	平	幫	效	嫖	0	2	0		p	iu	231	piu231				
並	開	三	宵A	上	幫	效	鰾	0	2	0		pʰ	iu	52	pʰiu52				
明	開	三	宵A	上	幫	效	藐	0	1	0		m	iu	35	miu35				
精	開	三	宵A	上	精	效	剿	0	1	0		t	iu	44	tiu44				
精	開	三	宵A	去	精	效	醮	0	2	0		t	iu	35	tiu35				
清	開	三	宵A	平	精	效	鍬	0	0	0									
清	開	三	宵A	平	精	效	繰	0	3	0									
心	開	三	宵A	去	精	效	鞘	0	2	0		θ	iu	52	θiu52				
							鞘					ʃ	au	52	ʃau52				
章	開	三	宵A	去	章	效	詔	0	2	0									
							橈	0	2	0		n	au	231	nau231				
				平			蕎	0	1	0		k	iu	231	kiu231				
曉	開	三	宵B	平	影	效	枵	0	3	0									
				去			鷂	0	2	0		j	iu	213	jiu213				
透	開	四	蕭	去	端	效	糶	0	2	0		tʰ	iu	52	tʰiu52				
							敨	0	3	0									
泥	開		侯	去	端	流	耨	0	3	0									
來	開	一	侯	平	來	流	耬	0	2	0		l	ɐu	44	lɐu44				
見	開	一	侯	去	見	流	彀	0	3	0									
見	開	一	侯	去	見	流	媾	0	2	0		k	ɐu	35	kɐu35				
影	開	一	侯	平	影	流	瞘	0	3	0									
影	開	一	侯	平	影	流	甌	0	2	0			ɐu	52	ʔɐu52				
影	開	一	侯	上	影	流	毆	0	1	0			ɐu	52	ʔɐu52				
影	開		侯	去	影	流	漚	0	2	0			ɐu	35	ʔɐu35				
影	開		侯	去	影	流	慪	0	2	0			ɐu	35	ʔɐu35				
並	合	三	尤	上	幫	流	阜	0	2	0									
明	合	三	尤	平	幫	流	眸	0	2	0									
							餾	0	1	0		l	ɐu	231	lɐu231				
精	開	三	尤	平	精	流	揫	0	3	0									
清	開	三	尤	平	精	流	鞦	0	0	0		tʰ	ɐu	52	tʰɐu52				
邪	開	三	尤	平	精	流	泅	0	2	0		θ	ɐu	231	θɐu231				
							搊	0	3	0									
生	開	三	尤	平	莊	流	餿	0	2	0		θ	ou	52	θou52				
章	開	三	尤	上	章	流	帚	0	1	0		tʃ	au	44	tʃau44				
禪	開	三	尤	平	莊	流	讎	0	3	0									
見	開		尤	平	見	流	鬮	0	3	0		tʃ	ɐu	52	tʃɐu52				
群	開	三	尤	去	見	流	柩	0	2	0		tʃ	au	35	tʃau35				
云	開	三	尤	去	影	流	宥	0	3	0									
以	開	三	尤	上	以	流	莠	0	2	0		θ	ɐu	35	θɐu35				
端	開		幽	平	端	流	丢	0	0	0									
端	開	一	談	入	端	咸	搨	0	3	0		tʰ	ap	34	tʰap34				
精	開		覃	平	精	咸	簪	0	2	0		t	am	52	tam52				
透	開		談	平	端	咸	坍	0	2	0		t	an	52	tan52				
匣	開	一	談	入	影	咸	盍	0	3	0									
來	開	一	談	入	來	咸	鑞	0	3	0		l	ap	212	lap212				
							鏨	0	2	0		θ	am	213	θam213				
見	開	一	談	平	見	咸	泔	0	2	0		k	ɔm	52	kɔm52				
曉	開	一	談	平	影	咸	蚶	0	2	0		k	ɔm	52	kɔm52				
匣	開		談	平	影	咸	邯	0	2	0									
							埯	0	3	0									
知	開	二	咸	入	知	咸	劄	0	3	0									
崇	開		咸	平	莊	咸	讒	0	2	0		θ	am	231	θam231				
							讒					θ	an	231	θan231				
見	開	二	咸	入	見	咸	裌	0	3	0		k	ap	212	kap212				
見	開		咸	入	見	咸	袷	0	2	0									
生	開	二	銜	去	莊	咸	釤	0	3	0									
初	開	二	銜	去	莊	咸	懺	0	2	0		θ	am	213	θam213				
							懺					tʰ	im	52	tʰim52				
見	開	二	銜	入	見	咸	胛	0	2	0		k	ap	34	kap34				
匣	開	二	銜	入	影	咸	狎	0	2	0									
娘	開	三	鹽B	入	知	咸	鑷	0	1	0		n	ɛp	34	nɛp34				
							鑷					n	ip	5	nip5				
來	開	三	鹽A	平	來	咸	奩	0	2	0									
精	開	三	鹽A	平	精	咸	殲	0	0	0		tʰ	im	52	tʰim52				
清	開	三	鹽A	平	精	咸	僉	0	2	0									
心	開	三	鹽A	平	精	咸	暹	0	2	0									
禪	開	三	鹽A	去	莊	咸	贍	0	1	0									
影	開	三	鹽B	平	影	咸	閹	0	2	0		j	im	52	jim52				
							魘	0	2	0		j	im	44	jim44				
以	開	三	鹽A	平	以	咸	檐	0	1	0									
以	開	三	鹽A	去	以	咸	艷	0	0	0		ȵ	im	213	ȵim213				
疑	開	三	嚴	去	見	咸	釅	0	2	0		ȵ	im	213	ȵim213				
曉	開		嚴	平	影	咸	鍁	0	1	0									
曉	開	三	嚴	平	影	咸	杴	0	1	0									
							腌	0	1	0									
影	開	三	鹽B	平	影	咸	崦	0	3	0									
端	開		添	平	端	咸	掂	0	1	0		t	im	35	tim35				
透	開		添	上	端	咸	忝	0	3	0									
透	開	四	添	去	端	咸	㮇	0	3	0									
定	開	四	添	上	端	咸	簟	0	3	0									
定	開	四	添	入	端	咸	牒	0	2	0									
定	開	四	添	入	端	咸	諜	0	1	0		t	ip	2	tip2				
泥	開	四	添	平	端	咸	鮎	0	2	0		n	im	52	nim52				
							苶	0	3	0									
見	開	四	添	平	見	咸	蒹	0	3	0									
							搛	0	3	0		k	im	52	kim52				
精	開	四	添	去	精	咸	僭	0	2	0									
娘	開	三	侵B	去	知	深	賃	0	1	0		ȵ	ɐm	213	ȵɐm213				
來	開	三	侵A	上	來	深	檁	0	1	0		l	ɐm	24	lɐm24				
來	開	三	侵A	上	來	深	廪	0	2	0									
從	開	三	侵A	上	精	深	蕈	0	2	0									
清	開	三	侵A	去	精	深	吣	0	3	0									
徹	開	三	侵B	平	知	深	琛	0	2	0									
莊	開	三	侵A	平	莊	深	簪	0	2	0									
崇	開	三	侵B	平	莊	深	岑	0	2	0		tʃ	ɐm	231	tʃɐm231				
日	開	三	侵A	去	日	深	妊	0	2	0									
日	開	三	侵A	平	日	深	紝	0	3	0									
							撳	0	2	0		k	ɐm	213	kɐm213				
							妗	0	3	0		tʃ	ɐm	24	tʃɐm24				
影	開	三	侵B	去	影	深	窨	0	2	0									
精	開	一	寒	去	精	山	灒	0	3	0									
見	開		寒	上	見	山	擀	0	2	0		k	ɔn	44	kɔn44				
匣	開	一	寒	入	影	山	曷	0	3	0									
見	開	二	山	去	見	山	襇	0	3	0									
見	開	二	山	上	見	山	柬	0	1	0		k	an	44	kan44				
匣	開	二	山	平	影	山	閑	0	0	0									
匣	開	二	山	去	影	山	莧	0	2	0		j	in	213	jin213				
幫	開		删	平	幫	山	扳	1	1	0		p	an	52	pan52				
滂	開		删	平	幫	山	扳	1	1	0									
滂	開	二	刪	去	幫	山	襻	0	3	0									
							爿	0	2	0									
生	開		删	去	莊	山	疝	0	2	0		ʃ	an	35	ʃan35				
見	開	二	刪	去	見	山	鐧	0	2	0		k	an	44	kan44				
幫	開	三	仙A	入	幫	山	鱉	0	1	0		p	it	5	pit5				
幫	開	三	仙A	入	幫	山	憋	0	1	0		p	i	213	pi213				
明	開	三	仙B	上	幫	山	娩	0	1	0		m	in	24	min24				
							澠	0	3	0									
來	開	三	仙A	上	來	山	輦	0	2	0									
心	開	三	仙A	上	精	山	癬	0	1	0		θ	in	44	θin44				
心	開	三	仙A	入	精	山	褻	0	2	0									
邪	開	三	仙A	平	精	山	涎	0	1	0		j	in	24	jin24				
知	開	三	仙B	入	知	山	蜇	0	2	0									
書	開	三	仙A	平	章	山	羶	0	2	0		ʃ	in	52	ʃin52				
定	開	一	寒	上	端	山	膻	0	2	0		ʃ	in	52	ʃin52				
禪	開	三	仙A	去	莊	山	膳	0	1	0		ʃ	in	24	ʃin24				
見	開	三	仙A	入	見	山	孑	0	2	0									
							掮	0	2	0		k	in	52	kin52				
							犍	0	2	0		k	in	213	kin213				
疑	開	三	仙B	入	見	山	孽	0	1	0		n	ip	5	nip5				
							蔫	0	1	0									
							拽	0	2	0		θ	it	5	θit5				
							犍	0	2	0		k	in	213	kin213				
群	開		元	去	見	山	腱	0	2	0		k	in	213	kin213				
曉	開	三	元	入	影	山	蠍	0	1	0		h	it	5	hit5				
影	開	三	元	入	影	山	謁	0	1	0									
影	開		元	平	影	山	蔫	0	1	0		j	in	52	jin52				
							憋	0	1	0									
並	開	四	先	平	幫	山	駢	0	2	0									
泥	開	四	先	上	端	山	撚	0	3	0		n	im	52	nim52				
							撚					n	ɛn	44	nɛn44				
泥	開		先	上	端	山	攆	0	1	0		l	in	44	lin44				
來	開	四	先	去	來	山	楝	0	2	0		l	in	213	lin213				
並	開	一	寒	入	幫	山	鈸	0	2	0		p	at	212	pat212				
端	合		寒	入	端	山	掇	1	2	0									
知	合	三	仙A	入	知	山	掇	1	2	0									
透	合	一	寒	上	端	山	疃	0	3	0									
定	合	一	寒	去	端	山	椴	0	2	0									
來	合	一	寒	平	來	山	鸞	0	2	0		l	un	231	lun231				
來	合	一	寒	入	來	山	捋	0	2	0		l	ut	2	lut2				
精	合	一	寒	上	精	山	纂	0	2	0		tʃʰ	un	35	tʃʰun35				
							攢	0	1	0		tʃ	an	35	tʃan35				
							汆	0	3	0									
匣	合	一	寒	平	影	山	紈	0	2	0									
匣	合	二	刪	上	影	山	皖	0	2	0		f	un	44	fun44				
影	合	一	寒	平	影	山	豌	0	1	0		v	un	44	vun44				
影	合	一	寒	平	影	山	剜	0	2	0		v	un	44	vun44				
見	合		山	平	見	山	鰥	0	2	0		k	an	52	kan52				
							鰥					k	uan	52	kuan52				
影	合	一	寒	入	影	山	斡	0	2	0									
初	合	二	刪	去	莊	山	篡	0	1	0		tʃʰ	un	35	tʃʰun35				
生	合		删	平	莊	山	閂	0	2	0		ʃ	an	52	ʃan52				
							閂					ʃ	uan	52	ʃuan52				
生	合	二	刪	去	莊	山	涮	0	1	0		ʃ	ɔt	34	ʃɔt34				
匣	合	二	刪	去	影	山	宦	0	1	0		v	un	213	vun213				
邪	合	三	仙A	去	精	山	鏇	0	2	0									
澄	合	三	仙B	平	知	山	椽	0	2	0		j	un	231	jun231				
澄	合	三	仙B	上	知	山	篆	0	2	0		θ	un	213	θun213				
							膞	0	3	0		tʃ	un	52	tʃun52				
							篅	0	3	0									
群	合	三	仙B	平	見	山	鬈	0	3	0									
群	合	三	仙B	平	見	山	顴	0	2	0		k	un	231	kun231				
以	合	三	仙A	上	以	山	兗	0	2	0									
並	合	三	元	平	幫	山	礬	0	1	0		f	an	231	fan231				
見	合		元	入	見	山	厥	0	2	0		k	ut	34	kut34				
群	合	三	元	入	見	山	憠	0	3	0									
見	合		元	入	見	山	孓	0	2	0									
曉	合	三	元	去	影	山	楦	0	3	0		θ	un	52	θun52				
影	合		元	入	影	山	噦	0	3	0									
幫	開	三	真A	去	幫	臻	殯	0	2	0		p	ɐn	52	pɐn52				
並	開	三	真A	上	幫	臻	牝	0	2	0									
並	開	三	真B	入	幫	臻	弼	0	2	0		p	ɐt	2	pɐt2				
明	開	三	真A	上	幫	臻	泯	0	2	0									
							抿	0	2	0		m	ɐn	24	mɐn24				
							燐	0	3	0		l	ɐn	231	lɐn231				
娘	開	三	真B	入	知	臻	昵	0	1	0									
章	開	三	真A	入	章	臻	侄	0	0	0		tʃ	ɐt	2	tʃɐt2				
莊	開	三	臻	平	莊	臻	榛	0	1	0									
莊	開	三	臻	平	莊	臻	臻	0	2	0		t	ɐn	52	tɐn52				
章	開	三	真A	去	章	臻	娠	1	2	0		ʃ	ɐn	231	ʃɐn231				
書	開	三	真A	平	章	臻	娠	1	2	1	妊娠	ʃ	ɐn	231	ʃɐn231				
溪	開	三	真A	入	見	臻	詰	0	2	0									
曉	開	三	真B	去	影	臻	釁	0	1	0									
影	開	三	真A	平	影	臻	洇	0	3	0									
見	開	三	欣	入	見	臻	訖	0	2	0		h	ɐt	5	hɐt5				
							錛	0	2	0		p	ɐn	52	pɐn52				
							逩	0	3	0									
並	合	一	魂	入	幫	臻	𡋯	0	3	0									
並	合	一	魂	入	幫	臻	餑	0	2	0		p	ut	2	put2				
端	合	一	魂	去	端	臻	扽	0	3	0		t	ɐn	35	tɐn35				
定	合	一	魂	平	端	臻	飩	0	2	0		tʰ	ɐn	52	tʰɐn52				
定	合	一	魂	上	端	臻	囤	0	1	0		t	ɐn	231	tɐn231				
清	合	一	魂	入	精	臻	猝	0	2	0		t	ɐt	5	tɐt5				
疑	合	一	魂	入	見	臻	杌	0	2	0									
匣	合	一	魂	平	影	臻	餛	0	2	0		v	ɐn	231	vɐn231				
影	合		魂	平	影	臻	瘟	0	1	0		v	ɐn	52	vɐn52				
清	合	三	真A	平	精	臻	皴	0	2	0									
心	合	三	真A	平	精	臻	荀	0	2	0		θ	ɐn	44	θɐn44				
							榫	0	3	0		θ	ɐn	44	θɐn44				
心	合	三	真A	去	精	臻	浚	0	2	0									
心	合	三	真A	去	精	臻	濬	0	3	0									
徹	合	三	真B	平	知	臻	椿	0	1	0		tʃʰ	ɐn	52	tʃʰɐn52				
知	合	三	真B	入	知	臻	絀	0	2	0									
章	開	三	真A	平	章	臻	唇	0	0	0		ʃ	ɐn	231	ʃɐn231				
船	合	三	真A	入	章	臻	秫	0	1	0									
禪	合	三	真A	平	莊	臻	蒓	0	2	0									
