"ID"	"IPA"	"simp"	"trad"	"detail"	"pinyin"	"调类"
3054	"ɦʰɑŋ²¹³"	"项"	"項"			"ɦʰɑŋ6"
3055	"ɦʰɑŋ²¹³"	"巷"	"巷"			"ɦʰɑŋ6"
3056	"ɦiɑŋ²¹³"	"旺"	"旺"			"ɦiɑŋ6"
3057	"kuɑŋ⁵³"	"光"	"光"			"kuɑŋ1"
3058	"kuɑŋ⁵³"	"胱"	"胱"			"kuɑŋ1"
3059	"kuɑŋ⁴⁵"	"广"	"廣"			"kuɑŋ3"
3060	"kʰuɑŋ⁵³"	"匡"	"匡"			"kʰuɑŋ1"
3061	"kʰuɑŋ⁵³"	"筐"	"筐"			"kʰuɑŋ1"
3062	"kʰuɑŋ⁵³"	"眶"	"眶"			"kʰuɑŋ1"
3063	"kʰuɑŋ⁵³"	"框"	"框"			"kʰuɑŋ1"
3064	"kʰuɑŋ⁴²³"	"旷"	"曠"			"kʰuɑŋ5"
3065	"kʰuɑŋ⁴²³"	"矿"	"礦"			"kʰuɑŋ5"
3066	"ɡuɑŋ¹³"	"狂"	"狂"			"ɡuɑŋ2"
3067	"ɡuɑŋ²¹³"	"逛"	"逛"			"ɡuɑŋ6"
3068	"huɑŋ⁵³"	"荒"	"荒"			"huɑŋ1"
3069	"huɑŋ⁵³"	"慌"	"慌"			"huɑŋ1"
3070	"huɑŋ⁴⁵"	"谎"	"謊"			"huɑŋ3"
3071	"huɑŋ⁴⁵"	"恍"	"恍"			"huɑŋ3"
3072	"huɑŋ⁴⁵"	"幌"	"幌"			"huɑŋ3"
3073	"huɑŋ⁴²³"	"晃"	"晃"			"huɑŋ5"
3074	"huɑŋ⁴²³"	"况"	"況"			"huɑŋ5"
3075	"ɦuɑŋ¹³"	"黄"	"黃"			"ɦuɑŋ2"
3076	"ɦuɑŋ¹³"	"簧"	"簧"			"ɦuɑŋ2"
3077	"ɦuɑŋ¹³"	"皇"	"皇"			"ɦuɑŋ2"
3078	"ɦuɑŋ¹³"	"蝗"	"蝗"			"ɦuɑŋ2"
3079	"ɦuɑŋ¹³"	"凰"	"凰"			"ɦuɑŋ2"
3080	"ɦuɑŋ¹³"	"隍"	"隍"			"ɦuɑŋ2"
3081	"ɦuɑŋ¹³"	"蟥"	"蟥"			"ɦuɑŋ2"
3082	"ɦuɑŋ¹³"	"王"	"王"			"ɦuɑŋ2"
3083	"ɦuɑŋ²¹³"	"枉"	"枉"			"ɦuɑŋ6"
3084	"ɦuɑŋ²¹³"	"旺"	"旺"			"ɦuɑŋ6"
3085	"uɑŋ⁵³"	"汪"	"汪"			"uɑŋ1"
3086	"uɑŋ⁴⁵"	"往"	"往"			"uɑŋ3"
3087	"pɪʔ⁵⁵"	"鳖"	"鱉"			"pɪʔ7"
3088	"pɪʔ⁵⁵"	"瘪"	"癟"			"pɪʔ7"
3089	"pɪʔ⁵⁵"	"憋"	"憋"			"pɪʔ7"
3090	"pɪʔ⁵⁵"	"笔"	"筆"			"pɪʔ7"
3091	"pɪʔ⁵⁵"	"毕"	"畢"			"pɪʔ7"
3092	"pɪʔ⁵⁵"	"必"	"必"			"pɪʔ7"
3093	"pɪʔ⁵⁵"	"碧"	"碧"			"pɪʔ7"
3094	"pɪʔ⁵⁵"	"璧"	"璧"			"pɪʔ7"
3095	"pɪʔ⁵⁵"	"逼"	"逼"			"pɪʔ7"
3096	"pɪʔ⁵⁵"	"秕"	"秕"			"pɪʔ7"
3097	"pʰɪʔ⁵⁵"	"撇"	"撇"			"pʰɪʔ7"
3098	"pʰɪʔ⁵⁵"	"匹"	"匹"			"pʰɪʔ7"
3099	"pʰɪʔ⁵⁵"	"僻"	"僻"			"pʰɪʔ7"
3100	"pʰɪʔ⁵⁵"	"辟"	"闢"			"pʰɪʔ7"
3101	"pʰɪʔ⁵⁵"	"劈"	"劈"			"pʰɪʔ7"
3102	"pʰɪʔ⁵⁵"	"霹"	"霹"			"pʰɪʔ7"
3103	"bɪʔ²⁴"	"箅"	"箅"			"bɪʔ8"
3104	"bɪʔ²⁴"	"枇"	"枇"			"bɪʔ8"
3105	"bɪʔ²⁴"	"鼻"	"鼻"			"bɪʔ8"
3106	"bɪʔ²⁴"	"别"	"別"			"bɪʔ8"
3107	"mɪʔ²⁴"	"篾"	"篾"			"mɪʔ8"
3108	"mɪʔ²⁴"	"籋"	"籋"			"mɪʔ8"
3109	"mɪʔ²⁴"	"灭"	"滅"			"mɪʔ8"
3110	"mɪʔ²⁴"	"密"	"密"			"mɪʔ8"
3111	"mɪʔ²⁴"	"蜜"	"蜜"			"mɪʔ8"
3112	"mɪʔ²⁴"	"觅"	"覓"			"mɪʔ8"
3113	"tɪʔ⁵⁵"	"跌"	"跌"			"tɪʔ7"
3114	"tɪʔ⁵⁵"	"的"	"的"			"tɪʔ7"
3115	"tɪʔ⁵⁵"	"滴"	"滴"			"tɪʔ7"
3116	"tɪʔ⁵⁵"	"嫡"	"嫡"			"tɪʔ7"
3117	"tʰɪʔ⁵⁵"	"贴"	"貼"			"tʰɪʔ7"
3118	"tʰɪʔ⁵⁵"	"帖"	"帖"			"tʰɪʔ7"
3119	"tʰɪʔ⁵⁵"	"铁"	"鐵"			"tʰɪʔ7"
3120	"tʰɪʔ⁵⁵"	"切"	"切"			"tʰɪʔ7"
3121	"tʰɪʔ⁵⁵"	"窃"	"竊"			"tʰɪʔ7"
3122	"tʰɪʔ⁵⁵"	"膝"	"膝"			"tʰɪʔ7"
3123	"tʰɪʔ⁵⁵"	"踢"	"踢"			"tʰɪʔ7"
3124	"tʰɪʔ⁵⁵"	"剔"	"剔"			"tʰɪʔ7"
3125	"tʰɪʔ⁵⁵"	"惕"	"惕"			"tʰɪʔ7"
3126	"dɪʔ²⁴"	"叠"	"疊"			"dɪʔ8"
3127	"dɪʔ²⁴"	"碟"	"碟"			"dɪʔ8"
3128	"dɪʔ²⁴"	"蝶"	"蝶"			"dɪʔ8"
3129	"dɪʔ²⁴"	"谍"	"諜"			"dɪʔ8"
3130	"dɪʔ²⁴"	"笛"	"笛"			"dɪʔ8"
3131	"dɪʔ²⁴"	"敌"	"敵"			"dɪʔ8"
3132	"dɪʔ²⁴"	"狄"	"狄"			"dɪʔ8"
3133	"dɪʔ²⁴"	"涤"	"滌"			"dɪʔ8"
3134	"dɪʔ²⁴"	"荻"	"荻"			"dɪʔ8"
3135	"lɪʔ²⁴"	"荔"	"荔"			"lɪʔ8"
3136	"lɪʔ²⁴"	"力"	"力"			"lɪʔ8"
3137	"lɪʔ²⁴"	"立"	"立"			"lɪʔ8"
3138	"lɪʔ²⁴"	"笠"	"笠"			"lɪʔ8"
3139	"lɪʔ²⁴"	"粒"	"粒"			"lɪʔ8"
3140	"lɪʔ²⁴"	"列"	"列"			"lɪʔ8"
3141	"lɪʔ²⁴"	"烈"	"烈"			"lɪʔ8"
3142	"lɪʔ²⁴"	"裂"	"裂"			"lɪʔ8"
3143	"lɪʔ²⁴"	"劣"	"劣"			"lɪʔ8"
3144	"lɪʔ²⁴"	"栗"	"栗"			"lɪʔ8"
3145	"lɪʔ²⁴"	"律"	"律"			"lɪʔ8"
3146	"lɪʔ²⁴"	"率"	"率"			"lɪʔ8"
3147	"lɪʔ²⁴"	"历"	"歷"			"lɪʔ8"
3148	"lɪʔ²⁴"	"捩"	"捩"			"lɪʔ8"
3149	"tsɪʔ⁵⁵"	"接"	"接"			"tsɪʔ7"
3150	"tsɪʔ⁵⁵"	"节"	"節"			"tsɪʔ7"
3151	"tsɪʔ⁵⁵"	"疖"	"癤"			"tsɪʔ7"
3152	"tsɪʔ⁵⁵"	"鲫"	"鯽"			"tsɪʔ7"
3153	"tsɪʔ⁵⁵"	"积"	"積"			"tsɪʔ7"
3154	"tsɪʔ⁵⁵"	"迹"	"跡"			"tsɪʔ7"
3155	"tsɪʔ⁵⁵"	"脊"	"脊"			"tsɪʔ7"
3156	"tsɪʔ⁵⁵"	"绩"	"績"			"tsɪʔ7"
3157	"tsɪʔ⁵⁵"	"即"	"即"			"tsɪʔ7"
3158	"tsʰɪʔ⁵⁵"	"妾"	"妾"			"tsʰɪʔ7"
3159	"tsʰɪʔ⁵⁵"	"缉"	"緝"			"tsʰɪʔ7"
3160	"tsʰɪʔ⁵⁵"	"辑"	"輯"			"tsʰɪʔ7"
3161	"tsʰɪʔ⁵⁵"	"七"	"七"			"tsʰɪʔ7"
3162	"tsʰɪʔ⁵⁵"	"漆"	"漆"			"tsʰɪʔ7"
3163	"tsʰɪʔ⁵⁵"	"戚"	"戚"			"tsʰɪʔ7"
3164	"dzɪʔ²⁴"	"捷"	"捷"			"dzɪʔ8"
3165	"dzɪʔ²⁴"	"集"	"集"			"dzɪʔ8"
3166	"dzɪʔ²⁴"	"习"	"習"			"dzɪʔ8"
3167	"dzɪʔ²⁴"	"袭"	"襲"			"dzɪʔ8"
3168	"dzɪʔ²⁴"	"截"	"截"			"dzɪʔ8"
3169	"dzɪʔ²⁴"	"绝"	"絕"			"dzɪʔ8"
3170	"dzɪʔ²⁴"	"疾"	"疾"			"dzɪʔ8"
3171	"dzɪʔ²⁴"	"籍"	"籍"			"dzɪʔ8"
3172	"dzɪʔ²⁴"	"藉"	"藉"			"dzɪʔ8"
3173	"dzɪʔ²⁴"	"寂"	"寂"			"dzɪʔ8"
3174	"sɪʔ⁵⁵"	"薛"	"薛"			"sɪʔ7"
3175	"sɪʔ⁵⁵"	"泄"	"洩"			"sɪʔ7"
3176	"sɪʔ⁵⁵"	"屑"	"屑"			"sɪʔ7"
3177	"sɪʔ⁵⁵"	"楔"	"楔"			"sɪʔ7"
3178	"sɪʔ⁵⁵"	"雪"	"雪"			"sɪʔ7"
3179	"sɪʔ⁵⁵"	"悉"	"悉"			"sɪʔ7"
3180	"sɪʔ⁵⁵"	"蟋"	"蟋"			"sɪʔ7"
3181	"sɪʔ⁵⁵"	"息"	"息"			"sɪʔ7"
3182	"sɪʔ⁵⁵"	"熄"	"熄"			"sɪʔ7"
3183	"sɪʔ⁵⁵"	"媳"	"媳"			"sɪʔ7"
3184	"sɪʔ⁵⁵"	"惜"	"惜"			"sɪʔ7"
3185	"sɪʔ⁵⁵"	"昔"	"昔"			"sɪʔ7"
3186	"sɪʔ⁵⁵"	"锡"	"錫"			"sɪʔ7"
3187	"sɪʔ⁵⁵"	"析"	"析"			"sɪʔ7"
3188	"sɪʔ⁵⁵"	"戌"	"戌"			"sɪʔ7"
3189	"zɪʔ²⁴"	"袭"	"襲"			"zɪʔ8"
3190	"zɪʔ²⁴"	"席"	"席"			"zɪʔ8"
3191	"zɪʔ²⁴"	"拾"	"拾"			"zɪʔ8"
3192	"zɪʔ²⁴"	"夕"	"夕"			"zɪʔ8"
3193	"ɪʔ⁵⁵"	"揖"	"揖"			"ɪʔ7"
3194	"ɪʔ⁵⁵"	"乙"	"乙"			"ɪʔ7"
3195	"ɪʔ⁵⁵"	"一"	"一"			"ɪʔ7"
3196	"ɪʔ⁵⁵"	"逸"	"逸"			"ɪʔ7"
3197	"ɪʔ⁵⁵"	"益"	"益"			"ɪʔ7"
3198	"tɕiɪʔ⁵⁵"	"髻"	"髻"			"tɕiɪʔ7"
3199	"tɕiɪʔ⁵⁵"	"劫"	"劫"			"tɕiɪʔ7"
3200	"tɕiɪʔ⁵⁵"	"揭"	"揭"			"tɕiɪʔ7"
3201	"tɕiɪʔ⁵⁵"	"结"	"結"			"tɕiɪʔ7"
3202	"tɕiɪʔ⁵⁵"	"洁"	"潔"			"tɕiɪʔ7"
3203	"tɕiɪʔ⁵⁵"	"秸"	"秸"			"tɕiɪʔ7"
3204	"tɕiɪʔ⁵⁵"	"戟"	"戟"			"tɕiɪʔ7"
3205	"tɕiɪʔ⁵⁵"	"击"	"擊"			"tɕiɪʔ7"
3206	"tɕiɪʔ⁵⁵"	"激"	"激"			"tɕiɪʔ7"
3207	"tɕiɪʔ⁵⁵"	"急"	"急"			"tɕiɪʔ7"
3208	"tɕiɪʔ⁵⁵"	"级"	"級"			"tɕiɪʔ7"
3209	"tɕiɪʔ⁵⁵"	"给"	"給"			"tɕiɪʔ7"
3210	"tɕiɪʔ⁵⁵"	"吉"	"吉"			"tɕiɪʔ7"
3211	"tɕʰiɪʔ⁵⁵"	"乞"	"乞"			"tɕʰiɪʔ7"
3212	"tɕʰiɪʔ⁵⁵"	"讫"	"訖"			"tɕʰiɪʔ7"
3213	"tɕʰiɪʔ⁵⁵"	"吃"	"吃"			"tɕʰiɪʔ7"
3214	"tɕʰiɪʔ⁵⁵"	"泣"	"泣"			"tɕʰiɪʔ7"
3215	"dʑiɪʔ²⁴"	"杰"	"傑"			"dʑiɪʔ8"
3216	"dʑiɪʔ²⁴"	"竭"	"竭"			"dʑiɪʔ8"
3217	"dʑiɪʔ²⁴"	"及"	"及"			"dʑiɪʔ8"
3218	"dʑiɪʔ²⁴"	"极"	"極"			"dʑiɪʔ8"
3219	"ȵiɪʔ²⁴"	"聂"	"聶"			"ȵiɪʔ8"
3220	"ȵiɪʔ²⁴"	"镊"	"鑷"			"ȵiɪʔ8"
3221	"ȵiɪʔ²⁴"	"蹑"	"躡"			"ȵiɪʔ8"
3222	"ȵiɪʔ²⁴"	"业"	"業"			"ȵiɪʔ8"
3223	"ȵiɪʔ²⁴"	"孽"	"孽"			"ȵiɪʔ8"
3224	"ȵiɪʔ²⁴"	"逆"	"逆"			"ȵiɪʔ8"
3225	"ȵiɪʔ²⁴"	"溺"	"溺"			"ȵiɪʔ8"
3226	"ȵiɪʔ²⁴"	"热"	"熱"			"ȵiɪʔ8"
3227	"ȵiɪʔ²⁴"	"日"	"日"			"ȵiɪʔ8"
3228	"ɕiɪʔ⁵⁵"	"胁"	"脅"			"ɕiɪʔ7"
3229	"ɕiɪʔ⁵⁵"	"歇"	"歇"			"ɕiɪʔ7"
3230	"ɕiɪʔ⁵⁵"	"蝎"	"蠍"			"ɕiɪʔ7"
3231	"ɕiɪʔ⁵⁵"	"吸"	"吸"			"ɕiɪʔ7"
3232	"ɦiɪʔ²⁴"	"叶"	"葉"			"ɦiɪʔ8"
3233	"ɦiɪʔ²⁴"	"页"	"頁"			"ɦiɪʔ8"
3234	"ɦiɪʔ²⁴"	"协"	"協"			"ɦiɪʔ8"
3235	"ɦiɪʔ²⁴"	"掖"	"掖"			"ɦiɪʔ8"
3236	"ɦiɪʔ²⁴"	"亦"	"亦"			"ɦiɪʔ8"
3237	"ɦiɪʔ²⁴"	"译"	"譯"			"ɦiɪʔ8"
3238	"ɦiɪʔ²⁴"	"易"	"易"			"ɦiɪʔ8"
3239	"ɦiɪʔ²⁴"	"液"	"液"			"ɦiɪʔ8"
3240	"ɦiɪʔ²⁴"	"腋"	"腋"			"ɦiɪʔ8"
3241	"iɪʔ⁵⁵"	"噎"	"噎"			"iɪʔ7"
3242	"iɪʔ⁵⁵"	"抑"	"抑"			"iɪʔ7"
3243	"iɪʔ⁵⁵"	"翼"	"翼"			"iɪʔ7"
3244	"poʔ⁵⁵"	"博"	"博"			"poʔ7"
3245	"poʔ⁵⁵"	"剥"	"剝"			"poʔ7"
3246	"poʔ⁵⁵"	"驳"	"駁"			"poʔ7"
3247	"poʔ⁵⁵"	"北"	"北"			"poʔ7"
3248	"poʔ⁵⁵"	"卜"	"卜"			"poʔ7"
3249	"pʰoʔ⁵⁵"	"朴"	"樸"			"pʰoʔ7"
3250	"pʰoʔ⁵⁵"	"扑"	"撲"			"pʰoʔ7"
3251	"pʰoʔ⁵⁵"	"仆"	"僕"			"pʰoʔ7"
3252	"boʔ²⁴"	"杷"	"杷"			"boʔ8"
3253	"boʔ²⁴"	"薄"	"薄"			"boʔ8"
3254	"boʔ²⁴"	"卜"	"卜"			"boʔ8"
3255	"boʔ²⁴"	"帛"	"帛"			"boʔ8"
3256	"boʔ²⁴"	"仆"	"僕"			"boʔ8"
3257	"boʔ²⁴"	"瀑"	"瀑"			"boʔ8"
3258	"moʔ²⁴"	"莫"	"莫"			"moʔ8"
3259	"moʔ²⁴"	"膜"	"膜"			"moʔ8"
3260	"moʔ²⁴"	"寞"	"寞"			"moʔ8"
3261	"moʔ²⁴"	"摸"	"摸"			"moʔ8"
3262	"moʔ²⁴"	"漠"	"漠"			"moʔ8"
3263	"moʔ²⁴"	"木"	"木"			"moʔ8"
3264	"moʔ²⁴"	"目"	"目"			"moʔ8"
3265	"moʔ²⁴"	"牧"	"牧"			"moʔ8"
3266	"moʔ²⁴"	"睦"	"睦"			"moʔ8"
3267	"foʔ⁵⁵"	"复"	"复"			"foʔ7"
3268	"foʔ⁵⁵"	"福"	"福"			"foʔ7"
3269	"foʔ⁵⁵"	"幅"	"幅"			"foʔ7"
3270	"foʔ⁵⁵"	"蝠"	"蝠"			"foʔ7"
3271	"foʔ⁵⁵"	"复"	"複"			"foʔ7"
3272	"foʔ⁵⁵"	"腹"	"腹"			"foʔ7"
3273	"foʔ⁵⁵"	"辐"	"輻"			"foʔ7"
3274	"foʔ⁵⁵"	"覆"	"覆"			"foʔ7"
3275	"voʔ²⁴"	"缚"	"縛"			"voʔ8"
3276	"voʔ²⁴"	"服"	"服"			"voʔ8"
3277	"voʔ²⁴"	"伏"	"伏"			"voʔ8"
3278	"toʔ⁵⁵"	"笃"	"篤"			"toʔ7"
3279	"toʔ⁵⁵"	"督"	"督"			"toʔ7"
3280	"tʰoʔ⁵⁵"	"托"	"托"			"tʰoʔ7"
3281	"tʰoʔ⁵⁵"	"秃"	"禿"			"tʰoʔ7"
3282	"doʔ²⁴"	"铎"	"鐸"			"doʔ8"
3283	"doʔ²⁴"	"踱"	"踱"			"doʔ8"
3284	"doʔ²⁴"	"独"	"獨"			"doʔ8"
3285	"doʔ²⁴"	"读"	"讀"			"doʔ8"
3286	"doʔ²⁴"	"牍"	"牘"			"doʔ8"
3287	"doʔ²⁴"	"犊"	"犢"			"doʔ8"
3288	"doʔ²⁴"	"毒"	"毒"			"doʔ8"
3289	"noʔ²⁴"	"诺"	"諾"			"noʔ8"
3290	"noʔ²⁴"	"匿"	"匿"			"noʔ8"
3291	"loʔ²⁴"	"落"	"落"			"loʔ8"
3292	"loʔ²⁴"	"烙"	"烙"			"loʔ8"
3293	"loʔ²⁴"	"骆"	"駱"			"loʔ8"
3294	"loʔ²⁴"	"酪"	"酪"			"loʔ8"
3295	"loʔ²⁴"	"洛"	"洛"			"loʔ8"
3296	"loʔ²⁴"	"络"	"絡"			"loʔ8"
3297	"loʔ²⁴"	"乐"	"樂"			"loʔ8"
3298	"loʔ²⁴"	"鹿"	"鹿"			"loʔ8"
3299	"loʔ²⁴"	"禄"	"祿"			"loʔ8"
3300	"loʔ²⁴"	"六"	"六"			"loʔ8"
3301	"loʔ²⁴"	"陆"	"陸"			"loʔ8"
3302	"loʔ²⁴"	"绿"	"綠"			"loʔ8"
3303	"loʔ²⁴"	"录"	"錄"			"loʔ8"
3304	"tsoʔ⁵⁵"	"拙"	"拙"			"tsoʔ7"
3305	"tsoʔ⁵⁵"	"卒"	"卒"			"tsoʔ7"
3306	"tsoʔ⁵⁵"	"作"	"作"			"tsoʔ7"
3307	"tsoʔ⁵⁵"	"卓"	"卓"			"tsoʔ7"
3308	"tsoʔ⁵⁵"	"桌"	"桌"			"tsoʔ7"
3309	"tsoʔ⁵⁵"	"琢"	"琢"			"tsoʔ7"
3310	"tsoʔ⁵⁵"	"啄"	"啄"			"tsoʔ7"
3311	"tsoʔ⁵⁵"	"捉"	"捉"			"tsoʔ7"
3312	"tsoʔ⁵⁵"	"竹"	"竹"			"tsoʔ7"
3313	"tsoʔ⁵⁵"	"筑"	"築"			"tsoʔ7"
3314	"tsoʔ⁵⁵"	"祝"	"祝"			"tsoʔ7"
3315	"tsoʔ⁵⁵"	"粥"	"粥"			"tsoʔ7"
3316	"tsoʔ⁵⁵"	"足"	"足"			"tsoʔ7"
3317	"tsoʔ⁵⁵"	"烛"	"燭"			"tsoʔ7"
3318	"tsoʔ⁵⁵"	"嘱"	"囑"			"tsoʔ7"
3319	"tsʰoʔ⁵⁵"	"撮"	"撮"			"tsʰoʔ7"
3320	"tsʰoʔ⁵⁵"	"猝"	"猝"			"tsʰoʔ7"
3321	"tsʰoʔ⁵⁵"	"出"	"出"			"tsʰoʔ7"
3322	"tsʰoʔ⁵⁵"	"戳"	"戳"			"tsʰoʔ7"
3323	"tsʰoʔ⁵⁵"	"龊"	"齪"			"tsʰoʔ7"
3324	"tsʰoʔ⁵⁵"	"畜"	"畜"			"tsʰoʔ7"
3325	"tsʰoʔ⁵⁵"	"促"	"促"			"tsʰoʔ7"
3326	"tsʰoʔ⁵⁵"	"触"	"觸"			"tsʰoʔ7"
3327	"dzoʔ²⁴"	"浊"	"濁"			"dzoʔ8"
3328	"dzoʔ²⁴"	"镯"	"鐲"			"dzoʔ8"
3329	"dzoʔ²⁴"	"逐"	"逐"			"dzoʔ8"
3330	"dzoʔ²⁴"	"轴"	"軸"			"dzoʔ8"
3331	"soʔ⁵⁵"	"说"	"說"			"soʔ7"
3332	"soʔ⁵⁵"	"宿"	"宿"			"soʔ7"
3333	"soʔ⁵⁵"	"索"	"索"			"soʔ7"
3334	"soʔ⁵⁵"	"朔"	"朔"			"soʔ7"
3335	"soʔ⁵⁵"	"硕"	"碩"			"soʔ7"
3336	"soʔ⁵⁵"	"速"	"速"			"soʔ7"
3337	"soʔ⁵⁵"	"肃"	"肅"			"soʔ7"
3338	"soʔ⁵⁵"	"缩"	"縮"			"soʔ7"
3339	"soʔ⁵⁵"	"叔"	"叔"			"soʔ7"
3340	"soʔ⁵⁵"	"淑"	"淑"			"soʔ7"
3341	"soʔ⁵⁵"	"粟"	"粟"			"soʔ7"
3342	"soʔ⁵⁵"	"束"	"束"			"soʔ7"
3343	"zoʔ²⁴"	"述"	"述"			"zoʔ8"
3344	"zoʔ²⁴"	"凿"	"鑿"			"zoʔ8"
3345	"zoʔ²⁴"	"族"	"族"			"zoʔ8"
3346	"zoʔ²⁴"	"熟"	"熟"			"zoʔ8"
3347	"zoʔ²⁴"	"孰"	"孰"			"zoʔ8"
3348	"zoʔ²⁴"	"塾"	"塾"			"zoʔ8"
3349	"zoʔ²⁴"	"俗"	"俗"			"zoʔ8"
3350	"zoʔ²⁴"	"续"	"續"			"zoʔ8"
3351	"zoʔ²⁴"	"属"	"屬"			"zoʔ8"
3352	"zoʔ²⁴"	"赎"	"贖"			"zoʔ8"
3353	"zoʔ²⁴"	"蜀"	"蜀"			"zoʔ8"
3354	"zoʔ²⁴"	"辱"	"辱"			"zoʔ8"
3355	"zoʔ²⁴"	"褥"	"褥"			"zoʔ8"
3356	"koʔ⁵⁵"	"各"	"各"			"koʔ7"
3357	"koʔ⁵⁵"	"阁"	"閣"			"koʔ7"
3358	"koʔ⁵⁵"	"搁"	"擱"			"koʔ7"
3359	"koʔ⁵⁵"	"胳"	"胳"			"koʔ7"
3360	"koʔ⁵⁵"	"郭"	"郭"			"koʔ7"
3361	"koʔ⁵⁵"	"廓"	"廓"			"koʔ7"
3362	"koʔ⁵⁵"	"角"	"角"			"koʔ7"
3363	"koʔ⁵⁵"	"国"	"國"			"koʔ7"
3364	"koʔ⁵⁵"	"谷"	"谷"			"koʔ7"
3365	"kʰoʔ⁵⁵"	"窟"	"窟"			"kʰoʔ7"
3366	"kʰoʔ⁵⁵"	"扩"	"擴"			"kʰoʔ7"
3367	"kʰoʔ⁵⁵"	"壳"	"殼"			"kʰoʔ7"
3368	"kʰoʔ⁵⁵"	"哭"	"哭"			"kʰoʔ7"
3369	"kʰoʔ⁵⁵"	"酷"	"酷"			"kʰoʔ7"
3370	"ŋoʔ²⁴"	"腭"	"腭"			"ŋoʔ8"
3371	"ŋoʔ²⁴"	"鄂"	"鄂"			"ŋoʔ8"
3372	"ŋoʔ²⁴"	"鹤"	"鶴"			"ŋoʔ8"
3373	"ŋoʔ²⁴"	"岳"	"岳"			"ŋoʔ8"
3374	"hoʔ⁵⁵"	"豁"	"豁"			"hoʔ7"
3375	"hoʔ⁵⁵"	"郝"	"郝"			"hoʔ7"
3376	"hoʔ⁵⁵"	"霍"	"霍"			"hoʔ7"
3377	"hoʔ⁵⁵"	"藿"	"藿"			"hoʔ7"
3378	"ɦʰoʔ²⁴"	"学"	"學"			"ɦʰoʔ8"
3379	"ɦʰoʔ²⁴"	"或"	"或"			"ɦʰoʔ8"
3380	"oʔ⁵⁵"	"恶"	"惡"			"oʔ7"
3381	"oʔ⁵⁵"	"握"	"握"			"oʔ7"
3382	"oʔ⁵⁵"	"龌"	"齷"			"oʔ7"
3383	"oʔ⁵⁵"	"屋"	"屋"			"oʔ7"
3384	"oʔ⁵⁵"	"沃"	"沃"			"oʔ7"
3385	"tɕioʔ⁵⁵"	"决"	"決"			"tɕioʔ7"
3386	"tɕioʔ⁵⁵"	"诀"	"訣"			"tɕioʔ7"
3387	"tɕioʔ⁵⁵"	"厥"	"厥"			"tɕioʔ7"
3388	"tɕioʔ⁵⁵"	"蕨"	"蕨"			"tɕioʔ7"
3389	"tɕioʔ⁵⁵"	"橘"	"橘"			"tɕioʔ7"
3390	"tɕioʔ⁵⁵"	"镢"	"镢"			"tɕioʔ7"
3391	"tɕioʔ⁵⁵"	"菊"	"菊"			"tɕioʔ7"
3392	"tɕioʔ⁵⁵"	"鞠"	"鞠"			"tɕioʔ7"
3393	"tɕʰioʔ⁵⁵"	"缺"	"缺"			"tɕʰioʔ7"
3394	"tɕʰioʔ⁵⁵"	"黢"	"黢"			"tɕʰioʔ7"
3395	"tɕʰioʔ⁵⁵"	"屈"	"屈"			"tɕʰioʔ7"
3396	"tɕʰioʔ⁵⁵"	"麯"	"麯"			"tɕʰioʔ7"
3397	"tɕʰioʔ⁵⁵"	"曲"	"曲"			"tɕʰioʔ7"
3398	"dʑioʔ²⁴"	"术"	"術"			"dʑioʔ8"
3399	"dʑioʔ²⁴"	"掘"	"掘"			"dʑioʔ8"
3400	"dʑioʔ²⁴"	"倔"	"倔"			"dʑioʔ8"
3401	"dʑioʔ²⁴"	"局"	"局"			"dʑioʔ8"
3402	"ȵioʔ²⁴"	"肉"	"肉"			"ȵioʔ8"
3403	"ɕioʔ⁵⁵"	"血"	"血"			"ɕioʔ7"
3404	"ɕioʔ⁵⁵"	"恤"	"卹"			"ɕioʔ7"
3405	"ɕioʔ⁵⁵"	"畜"	"畜"			"ɕioʔ7"
3406	"ɕioʔ⁵⁵"	"蓄"	"蓄"			"ɕioʔ7"
3407	"ɕioʔ⁵⁵"	"旭"	"旭"			"ɕioʔ7"
3408	"ʑioʔ²⁴"	"入"	"入"			"ʑioʔ8"
3409	"ɦioʔ²⁴"	"月"	"月"			"ɦioʔ8"
3410	"ɦioʔ²⁴"	"越"	"越"			"ɦioʔ8"
3411	"ɦioʔ²⁴"	"曰"	"曰"			"ɦioʔ8"
3412	"ɦioʔ²⁴"	"悦"	"悅"			"ɦioʔ8"
3413	"ɦioʔ²⁴"	"阅"	"閱"			"ɦioʔ8"
3414	"ɦioʔ²⁴"	"穴"	"穴"			"ɦioʔ8"
3415	"ɦioʔ²⁴"	"域"	"域"			"ɦioʔ8"
3416	"ɦioʔ²⁴"	"疫"	"疫"			"ɦioʔ8"
3417	"ɦioʔ²⁴"	"役"	"役"			"ɦioʔ8"
3418	"ɦioʔ²⁴"	"育"	"育"			"ɦioʔ8"
3419	"ɦioʔ²⁴"	"玉"	"玉"			"ɦioʔ8"
3420	"ɦioʔ²⁴"	"狱"	"獄"			"ɦioʔ8"
3421	"ɦioʔ²⁴"	"浴"	"浴"			"ɦioʔ8"
3422	"ɦioʔ²⁴"	"欲"	"欲"			"ɦioʔ8"
3423	"ioʔ⁵⁵"	"粤"	"粵"			"ioʔ7"
3424	"ioʔ⁵⁵"	"哕"	"噦"			"ioʔ7"
