正體	省写	/IPA/	[IPA]	注释
跬	跬	kʰuei˦˨	kʰʊɘɪ˦˧	
潰	溃	kʰuei˩˧	kʰʊɘɪ˨˦	
饋	馈	kʰuei˩˧	kʰʊɘɪ˨˦	
聵	聩	kʰuei˩˧	kʰʊɘɪ˨˦	
愧	愧	kʰuei˩˧	kʰʊɘɪ˨˦	
灰	灰	xuei˥	xʊɘɪ˦˥	
麾	麾	xuei˥	xʊɘɪ˦˥	
輝	辉	xuei˥	xʊɘɪ˦˥	
揮	挥	xuei˥	xʊɘɪ˦˥	
徽	徽	xuei˥	xʊɘɪ˦˥	
睢	睢	xuei˥	xʊɘɪ˦˥	
隳	隳	xuei˥	xʊɘɪ˦˥	
囘	囘	xuei˨˩	xʊɘɪ˨˩	
回	回	xuei˨˩	xʊɘɪ˨˩	
徊	徊	xuei˨˩	xʊɘɪ˨˩	
茴	茴	xuei˨˩	xʊɘɪ˨˩	
悔	悔	xuei˦˨	xʊɘɪ˦˧	
晦	晦	xuei˦˨	xʊɘɪ˦˧	
毀	毁	xuei˦˨	xʊɘɪ˦˧	
賄	贿	xuei˩˧	xʊɘɪ˨˦	
匯	汇	xuei˩˧	xʊɘɪ˨˦	
彙	汇	xuei˩˧	xʊɘɪ˨˦	
會	会	xuei˩˧	xʊɘɪ˨˦	
繪	绘	xuei˩˧	xʊɘɪ˨˦	
彗	彗	xuei˩˧	xʊɘɪ˨˦	
慧	慧	xuei˩˧	xʊɘɪ˨˦	
惠	惠	xuei˩˧	xʊɘɪ˨˦	
穗	穗	xuei˩˧	xʊɘɪ˨˦	
穂	穂	xuei˩˧	xʊɘɪ˨˦	
穟	穟	xuei˩˧	xʊɘɪ˨˦	
𥠂	𥠂	xuei˩˧	xʊɘɪ˨˦	
𥢁	𥢁	xuei˩˧	xʊɘɪ˨˦	
𦼯	𦼯	xuei˩˧	xʊɘɪ˨˦	
穢	秽	xuei˩˧	xʊɘɪ˨˦	
諱	讳	xuei˩˧	xʊɘɪ˨˦	
卉	卉	xuei˩˧	xʊɘɪ˨˦	
煨	煨	wei˥	wɘɪ˦˥	
巍	巍	wei˥	wɘɪ˦˥	
威	威	wei˥	wɘɪ˦˥	
桅	桅	wei˨˩	wɘɪ˨˩	
危	危	wei˨˩	wɘɪ˨˩	
僞	伪	wei˨˩	wɘɪ˨˩	
爲	为	wei˨˩	wɘɪ˨˩	
帷	帷	wei˨˩	wɘɪ˨˩	
維	维	wei˨˩	wɘɪ˨˩	
惟	惟	wei˨˩	wɘɪ˨˩	
唯	唯	wei˨˩	wɘɪ˨˩	
微	微	wei˨˩	wɘɪ˨˩	
薇	薇	wei˨˩	wɘɪ˨˩	
違	违	wei˨˩	wɘɪ˨˩	
圍	围	wei˨˩	wɘɪ˨˩	
葦	苇	wei˨˩	wɘɪ˨˩	
韋	韦	wei˨˩	wɘɪ˨˩	姓氏
委	委	wei˦˨	wɘɪ˦˧	
遺	遗	wei˦˨	wɘɪ˦˧	~赠
尾	尾	wei˦˨	wɘɪ˦˧	
巍	巍	wei˦˨	wɘɪ˦˧	~然；~峨
韋	韦	wei˦˨	wɘɪ˦˧	
偉	伟	wei˦˨	wɘɪ˦˧	
瑋	玮	wei˦˨	wɘɪ˦˧	
煒	炜	wei˦˨	wɘɪ˦˧	
違	违	wei˦˨	wɘɪ˦˧	~约
猬	猬	wei˦˨	wɘɪ˦˧	
畏	畏	wei˦˨	wɘɪ˦˧	~缩
猥	猥	wei˦˨	wɘɪ˦˧	
喂	喂	wei˦˨	wɘɪ˦˧	语气词，用于电话接通时打招呼
衛	卫	wei˩˧	wɘɪ˨˦	
偽	伪	wei˩˧	wɘɪ˨˦	
為	为	wei˩˧	wɘɪ˨˦	
位	位	wei˩˧	wɘɪ˨˦	
未	未	wei˩˧	wɘɪ˨˦	
味	味	wei˩˧	wɘɪ˨˦	
魏	魏	wei˩˧	wɘɪ˨˦	
尉	尉	wei˩˧	wɘɪ˨˦	
蔚	蔚	wei˩˧	wɘɪ˨˦	
慰	慰	wei˩˧	wɘɪ˨˦	
緯	纬	wei˩˧	wɘɪ˨˦	
畏	畏	wei˩˧	wɘɪ˨˦	
謂	谓	wei˩˧	wɘɪ˨˦	
喂	喂	wei˩˧	wɘɪ˨˦	文读
餧	餧	wei˩˧	wɘɪ˨˦	
包	包	pau˥	pɐɔ˦˥	
胞	胞	pau˥	pɐɔ˦˥	
鮑	鲍	pau˥	pɐɔ˦˥	姓氏
孢	孢	pau˥	pɐɔ˦˥	
苞	苞	pau˥	pɐɔ˦˥	
保	保	pau˦˨	pɐɔ˦˧	
葆	葆	pau˦˨	pɐɔ˦˧	
煲	煲	pau˦˨	pɐɔ˦˧	
堡	堡	pau˦˨	pɐɔ˦˧	
寶	宝	pau˦˨	pɐɔ˦˧	
飽	饱	pau˦˨	pɐɔ˦˧	
鴇	鸨	pau˦˨	pɐɔ˦˧	
抱	抱	pau˩˧	pɐɔ˨˦	
鮑	鲍	pau˩˧	pɐɔ˨˦	
鉋	铇	pau˩˧	pɐɔ˨˦	
菢	菢	pau˩˧	pɐɔ˨˦	孵育
齙	龅	pau˩˧	pɐɔ˨˦	
刨	刨	pau˩˧	pɐɔ˨˦	~床；~子
雹	雹	pau˩˧	pɐɔ˨˦	
包	包	pau˩˧	pɐɔ˨˦	土~子
暴	暴	pau˩˧	pɐɔ˨˦	
爆	爆	pau˩˧	pɐɔ˨˦	
保	保	pau˩˧	pɐɔ˨˦	宫~肉丁
報	报	pau˩˧	pɐɔ˨˦	
豹	豹	pau˩˧	pɐɔ˨˦	
泡	泡	pʰau˥	pʰɐɔ˦˥	
拋	拋	pʰau˥	pʰɐɔ˦˥	
脬	脬	pʰau˥	pʰɐɔ˦˥	
㯱	㯱	pʰau˥	pʰɐɔ˦˥	
𣞈	𣞈	pʰau˥	pʰɐɔ˦˥	
𣙲	𣙲	pʰau˥	pʰɐɔ˦˥	
𣚇	𣚇	pʰau˥	pʰɐɔ˦˥	
炮	炮	pʰau˨˩	pʰɐɔ˨˩	~制
袍	袍	pʰau˨˩	pʰɐɔ˨˩	
刨	刨	pʰau˨˩	pʰɐɔ˨˩	
婆	婆	pʰau˨˩	pʰɐɔ˨˩	~烦；搞~完
跑	跑	pʰau˦˨	pʰɐɔ˦˧	
炮	炮	pʰau˩˧	pʰɐɔ˨˦	
泡	泡	pʰau˩˧	pʰɐɔ˨˦	浸~；水~
毛	毛	mau˥	mᵇɐɔ˦˥	眉~
猫	猫	mau˥	mᵇɐɔ˦˥	
虎	虎	mau˥	mᵇɐɔ˦˥	姓氏；大~
毛	毛	mau˨˩	mᵇɐɔ˨˩	
牦	牦	mau˨˩	mᵇɐɔ˨˩	
茆	茆	mau˨˩	mᵇɐɔ˨˩	
茅	茅	mau˨˩	mᵇɐɔ˨˩	
矛	矛	mau˨˩	mᵇɐɔ˨˩	
貓	猫	mau˨˩	mᵇɐɔ˨˩	~尿，指眼泪，贬义；~~咪，“躲猫猫”游戏中计时结束的口语信号，模仿猫叫
描	描	mau˨˩	mᵇɐɔ˨˩	~字帖
卯	卯	mau˦˨	mᵇɐɔ˦˧	
泖	泖	mau˦˨	mᵇɐɔ˦˧	
冒	冒	mau˩˧	mᵇɐɔ˨˦	
帽	帽	mau˩˧	mᵇɐɔ˨˦	
㴘	㴘	mau˩˧	mᵇɐɔ˨˦	~菜
貌	貌	mau˩˧	mᵇɐɔ˨˦	
髦	髦	mau˩˧	mᵇɐɔ˨˦	
耄	耄	mau˩˧	mᵇɐɔ˨˦	
刀	刀	tau˥	tɐɔ˦˥	
禱	祷	tau˦˨	tɐɔ˦˧	
島	岛	tau˦˨	tɐɔ˦˧	
倒	倒	tau˦˨	tɐɔ˦˧	
道	道	tau˦˨	tɐɔ˦˧	知~
着	着	tau˦˨	tɐɔ˦˧	白读
道	道	tau˩˧	tɐɔ˨˦	
導	导	tau˩˧	tɐɔ˨˦	
稻	稻	tau˩˧	tɐɔ˨˦	
蹈	蹈	tau˩˧	tɐɔ˨˦	
盜	盗	tau˩˧	tɐɔ˨˦	
到	到	tau˩˧	tɐɔ˨˦	文读
倒	倒	tau˩˧	tɐɔ˨˦	
鑄	铸	tau˩˧	tɐɔ˨˦	白读
滔	滔	tʰau˥	tʰɐɔ˦˥	
掏	掏	tʰau˥	tʰɐɔ˦˥	
萄	萄	tʰau˥	tʰɐɔ˦˥	葡~
桃	桃	tʰau˥	tʰɐɔ˦˥	核~；樱~；杨~
叨	叨	tʰau˥	tʰɐɔ˦˥	
逃	逃	tʰau˨˩	tʰɐɔ˨˩	
桃	桃	tʰau˨˩	tʰɐɔ˨˩	
祧	祧	tʰau˨˩	tʰɐɔ˨˩	~屋，即堂屋
濤	涛	tʰau˨˩	tʰɐɔ˨˩	
陶	陶	tʰau˨˩	tʰɐɔ˨˩	
淘	淘	tʰau˨˩	tʰɐɔ˨˩	
萄	萄	tʰau˨˩	tʰɐɔ˨˩	
掏	掏	tʰau˦˨	tʰɐɔ˦˧	~手
討	讨	tʰau˦˨	tʰɐɔ˦˧	
套	套	tʰau˩˧	tʰɐɔ˨˦	
撈	捞	lau˥	lɐɔ˦˥	白读
癆	痨	lau˥	lɐɔ˦˥	干~病
勞	劳	lau˨˩	lɐɔ˨˩	
撈	捞	lau˨˩	lɐɔ˨˩	
澇	涝	lau˨˩	lɐɔ˨˩	
嘮	唠	lau˨˩	lɐɔ˨˩	
癆	痨	lau˨˩	lɐɔ˨˩	
牢	牢	lau˨˩	lɐɔ˨˩	
寮	寮	lau˨˩	lɐɔ˨˩	老挝
醪	醪	lau˨˩	lɐɔ˨˩	
腦	脑	lau˦˨	lɐɔ˦˧	
惱	恼	lau˦˨	lɐɔ˦˧	
老	老	lau˦˨	lɐɔ˦˧	
㧯	㧯	lau˦˨	lɐɔ˦˧	
佬	佬	lau˦˨	lɐɔ˦˧	
姥	姥	lau˦˨	lɐɔ˦˧	白读
狫	狫	lau˦˨	lɐɔ˦˧	花犵~，即花溪
咾	咾	lau˦˨	lɐɔ˦˧	
鬧	闹	lau˩˧	lɐɔ˨˦	
癆	痨	lau˩˧	lɐɔ˨˦	~药；~死
絡	络	lau˩˧	lɐɔ˨˦	~腮胡
嫪	嫪	lau˩˧	lɐɔ˨˦	
昭	昭	tsau˥	tsɐɔ˦˥	
招	招	tsau˥	tsɐɔ˦˥	
朝	朝	tsau˥	tsɐɔ˦˥	
糟	糟	tsau˥	tsɐɔ˦˥	
遭	遭	tsau˥	tsɐɔ˦˥	
釗	钊	tsau˥	tsɐɔ˦˥	
抓	抓	tsau˥	tsɐɔ˦˥	狗刨~
著	着	tsau˨˩	tsɐɔ˨˩	表示被动
早	早	tsau˦˨	tsɐɔ˦˧	
棗	枣	tsau˦˨	tsɐɔ˦˧	
蚤	蚤	tsau˦˨	tsɐɔ˦˧	
澡	澡	tsau˦˨	tsɐɔ˦˧	
爪	爪	tsau˦˨	tsɐɔ˦˧	白读
抓	抓	tsau˦˨	tsɐɔ˦˧	~袖子，即挽起袖子
找	找	tsau˦˨	tsɐɔ˦˧	
灶	灶	tsau˩˧	tsɐɔ˨˦	
皂	皂	tsau˩˧	tsɐɔ˨˦	
罩	罩	tsau˩˧	tsɐɔ˨˦	
趙	赵	tsau˩˧	tsɐɔ˨˦	
兆	兆	tsau˩˧	tsɐɔ˨˦	
笊	笊	tsau˩˧	tsɐɔ˨˦	
召	召	tsau˩˧	tsɐɔ˨˦	
沼	沼	tsau˩˧	tsɐɔ˨˦	
詔	诏	tsau˩˧	tsɐɔ˨˦	
照	照	tsau˩˧	tsɐɔ˨˦	
躁	躁	tsau˩˧	tsɐɔ˨˦	烦~~
造	造	tsau˩˧	tsɐɔ˨˦	~孽
操	操	tsʰau˥	tsʰɐɔ˦˥	
抄	抄	tsʰau˥	tsʰɐɔ˦˥	
超	超	tsʰau˥	tsʰɐɔ˦˥	
綽	绰	tsʰau˥	tsʰɐɔ˦˥	宽~
曹	曹	tsʰau˨˩	tsʰɐɔ˨˩	
槽	槽	tsʰau˨˩	tsʰɐɔ˨˩	
巢	巢	tsʰau˨˩	tsʰɐɔ˨˩	
朝	朝	tsʰau˨˩	tsʰɐɔ˨˩	
潮	潮	tsʰau˨˩	tsʰɐɔ˨˩	
嘲	嘲	tsʰau˨˩	tsʰɐɔ˨˩	
草	草	tsʰau˦˨	tsʰɐɔ˦˧	
騲	騲	tsʰau˦˨	tsʰɐɔ˦˧	
𩱦	𩱦	tsʰau˦˨	tsʰɐɔ˦˧	
煼	煼	tsʰau˦˨	tsʰɐɔ˦˧	
㥮	㤘	tsʰau˦˨	tsʰɐɔ˦˧	文读
炒	炒	tsʰau˦˨	tsʰɐɔ˦˧	
吵	吵	tsʰau˦˨	tsʰɐɔ˦˧	
燥	燥	tsʰau˩˧	tsʰɐɔ˨˦	
躁	躁	tsʰau˩˧	tsʰɐɔ˨˦	
譟	譟	tsʰau˩˧	tsʰɐɔ˨˦	
操	操	tsʰau˩˧	tsʰɐɔ˨˦	~蛋
噪	噪	tsʰau˩˧	tsʰɐɔ˨˦	
造	造	tsʰau˩˧	tsʰɐɔ˨˦	
糙	糙	tsʰau˩˧	tsʰɐɔ˨˦	
耖	耖	tsʰau˩˧	tsʰɐɔ˨˦	乱翻物品
摷	摷	tsʰau˩˧	tsʰɐɔ˨˦	掀翻
騷	骚	sau˥	sɐɔ˦˥	
搔	搔	sau˥	sɐɔ˦˥	
瘙	瘙	sau˥	sɐɔ˦˥	
臊	臊	sau˥	sɐɔ˦˥	尿~气
捎	捎	sau˥	sɐɔ˦˥	
梢	梢	sau˥	sɐɔ˦˥	
稍	稍	sau˥	sɐɔ˦˥	
筲	筲	sau˥	sɐɔ˦˥	
燒	烧	sau˥	sɐɔ˦˥	
韶	韶	sau˨˩	sɐɔ˨˩	
苕	苕	sau˨˩	sɐɔ˨˩	白读
掃	扫	sau˦˨	sɐɔ˦˧	
少	少	sau˦˨	sɐɔ˦˧	
嫂	嫂	sau˦˨	sɐɔ˦˧	
掃	扫	sau˩˧	sɐɔ˨˦	
潲	潲	sau˩˧	sɐɔ˨˦	
哨	哨	sau˩˧	sɐɔ˨˦	
肇	肇	sau˩˧	sɐɔ˨˦	
少	少	sau˩˧	sɐɔ˨˦	
紹	绍	sau˩˧	sɐɔ˨˦	
邵	邵	sau˩˧	sɐɔ˨˦	
燥	燥	sau˩˧	sɐɔ˨˦	空~，指头脑清爽
臊	臊	sau˩˧	sɐɔ˨˦	~子；~皮
鐃	铙	zau˨˩	zɐɔ˨˩	
饒	饶	zau˨˩	zɐɔ˨˩	
嬈	娆	zau˨˩	zɐɔ˨˩	
撓	挠	zau˨˩	zɐɔ˨˩	
晁	晁	zau˨˩	zɐɔ˨˩	
擾	扰	zau˦˨	zɐɔ˦˧	
繞	绕	zau˦˨	zɐɔ˦˧	
嫐	嫐	zau˦˨	zɐɔ˦˧	
繞	绕	zau˩˧	zɐɔ˨˦	~路
驕	骄	kau˥	kɐɔ˦˥	即“高”
跤	跤	kau˥	kɐɔ˦˥	摔~子
高	高	kau˥	kɐɔ˦˥	
篙	篙	kau˥	kɐɔ˦˥	
膏	膏	kau˥	kɐɔ˦˥	
羔	羔	kau˥	kɐɔ˦˥	
糕	糕	kau˥	kɐɔ˦˥	
攪	搅	kau˨˩	kɐɔ˨˩	~捞捞，表示吃相邋遢或迫切得到的样子
稿	稿	kau˦˨	kɐɔ˦˧	
搞	搞	kau˦˨	kɐɔ˦˧	
告	告	kau˩˧	kɐɔ˨˦	
窖	窖	kau˩˧	kɐɔ˨˦	
㩭	㩭	kau˩˧	kɐɔ˨˦	即“校”
校	校	kau˩˧	kɐɔ˨˦	尝试
挍	挍	kau˩˧	kɐɔ˨˦	即“校”
叫	叫	kau˩˧	kɐɔ˨˦	~化子，即乞丐
酵	酵	kau˩˧	kɐɔ˨˦	~水，水豆花的汁；稀泥烂~
傐	傐	kau˩˧	kɐɔ˨˦	属于仡佬族分支
敲	敲	kʰau˥	kʰɐɔ˦˥	
蹺	跷	kʰau˥	kʰɐɔ˦˥	~二郎腿
骹	骹	kʰau˥	kʰɐɔ˦˥	
尻	尻	kʰau˥	kʰɐɔ˦˥	
考	考	kʰau˦˨	kʰɐɔ˦˧	
烤	烤	kʰau˦˨	kʰɐɔ˦˧	
拷	拷	kʰau˦˨	kʰɐɔ˦˧	
靠	靠	kʰau˩˧	kʰɐɔ˨˦	
銬	铐	kʰau˩˧	kʰɐɔ˨˦	
熬	熬	ŋau˥	ŋᶢɐɔ˦˥	白读，即“爊”
爊	爊	ŋau˥	ŋᶢɐɔ˦˥	
熬	熬	ŋau˨˩	ŋᶢɐɔ˨˩	文读
敖	敖	ŋau˨˩	ŋᶢɐɔ˨˩	
嗷	嗷	ŋau˨˩	ŋᶢɐɔ˨˩	文读
咬	咬	ŋau˦˨	ŋᶢɐɔ˦˧	白读
襖	袄	ŋau˦˨	ŋᶢɐɔ˦˧	
拗	拗	ŋau˦˨	ŋᶢɐɔ˦˧	~口
傲	傲	ŋau˩˧	ŋᶢɐɔ˨˦	
奧	奥	ŋau˩˧	ŋᶢɐɔ˨˦	
懊	懊	ŋau˩˧	ŋᶢɐɔ˨˦	
坳	坳	ŋau˩˧	ŋᶢɐɔ˨˦	
拗	拗	ŋau˩˧	ŋᶢɐɔ˨˦	撬
蒿	蒿	xau˥	xɐɔ˦˥	
鎬	镐	xau˥	xɐɔ˦˥	
薅	薅	xau˥	xɐɔ˦˥	文读
毫	毫	xau˥	xɐɔ˦˥	~子，指散钱、散票或硬币
壕	壕	xau˨˩	xɐɔ˨˩	
蠔	蠔	xau˨˩	xɐɔ˨˩	
蚝	蚝	xau˨˩	xɐɔ˨˩	
嚎	嚎	xau˨˩	xɐɔ˨˩	
豪	豪	xau˨˩	xɐɔ˨˩	
毫	毫	xau˨˩	xɐɔ˨˩	
號	号	xau˨˩	xɐɔ˨˩	
諕	諕	xau˨˩	xɐɔ˨˩	
好	好	xau˦˨	xɐɔ˦˧	
好	好	xau˩˧	xɐɔ˨˦	
耗	耗	xau˩˧	xɐɔ˨˦	
號	号	xau˩˧	xɐɔ˨˦	
浩	浩	xau˩˧	xɐɔ˨˦	
嗷	嗷	Øau˦˨	Øɐɔ˦˧	白读
標	标	piau˥	piɐɔ˦˥	
膘	膘	piau˥	piɐɔ˦˥	
鏢	镖	piau˥	piɐɔ˦˥	
剽	剽	piau˥	piɐɔ˦˥	
飈	飚	piau˥	piɐɔ˦˥	
飆	飙	piau˥	piɐɔ˦˥	
猋	猋	piau˥	piɐɔ˦˥	
驫	骉	piau˥	piɐɔ˦˥	
彪	彪	piau˥	piɐɔ˦˥	
滮	滮	piau˥	piɐɔ˦˥	
鑣	镳	piau˥	piɐɔ˦˥	
臕	臕	piau˥	piɐɔ˦˥	
表	表	piau˦˨	piɐɔ˦˧	
錶	表	piau˦˨	piɐɔ˦˧	
婊	婊	piau˦˨	piɐɔ˦˧	
裱	裱	piau˦˨	piɐɔ˦˧	
鰾	鳔	piau˩˧	piɐɔ˨˦	
嫑	嫑	piau˩˧	piɐɔ˨˦	“不要”的合音
覅	覅	piau˩˧	piɐɔ˨˦	“不要”的合音
飄	飘	pʰiau˥	pʰiɐɔ˦˥	
飃	飃	pʰiau˥	pʰiɐɔ˦˥	
漂	漂	pʰiau˥	pʰiɐɔ˦˥	
縹	缥	pʰiau˥	pʰiɐɔ˦˥	
嘌	嘌	pʰiau˥	pʰiɐɔ˦˥	
飄	飘	pʰiau˨˩	pʰiɐɔ˨˩	在社会上晃荡，不务正业
飃	飃	pʰiau˨˩	pʰiɐɔ˨˩	在社会上晃荡，不务正业
瓢	瓢	pʰiau˨˩	pʰiɐɔ˨˩	
嫖	嫖	pʰiau˨˩	pʰiɐɔ˨˩	
熛	熛	pʰiau˦˨	pʰiɐɔ˦˧	
瞟	瞟	pʰiau˦˨	pʰiɐɔ˦˧	
殍	殍	pʰiau˦˨	pʰiɐɔ˦˧	
漂	漂	pʰiau˩˧	pʰiɐɔ˨˦	
票	票	pʰiau˩˧	pʰiɐɔ˨˦	
喵	喵	miau˥	mᵇiɐɔ˦˥	
瞄	瞄	miau˥	mᵇiɐɔ˦˥	白读
苗	苗	miau˨˩	mᵇiɐɔ˨˩	
瞄	瞄	miau˨˩	mᵇiɐɔ˨˩	文读
描	描	miau˨˩	mᵇiɐɔ˨˩	
鶓	鹋	miau˨˩	mᵇiɐɔ˨˩	
渺	渺	miau˦˨	mᵇiɐɔ˦˧	
緲	缈	miau˦˨	mᵇiɐɔ˦˧	
秒	秒	miau˦˨	mᵇiɐɔ˦˧	
藐	藐	miau˦˨	mᵇiɐɔ˦˧	
杳	杳	miau˦˨	mᵇiɐɔ˦˧	
廟	庙	miau˩˧	mᵇiɐɔ˨˦	
妙	妙	miau˩˧	mᵇiɐɔ˨˦	
繆	缪	miau˩˧	mᵇiɐɔ˨˦	姓氏
刁	刁	tiau˥	tiɐɔ˦˥	
貂	貂	tiau˥	tiɐɔ˦˥	
雕	雕	tiau˥	tiɐɔ˦˥	
挑	挑	tiau˥	tiɐɔ˦˥	~剔；~拨；~意，即故意；嘴巴~，指挑食
屌	屌	tiau˦˨	tiɐɔ˦˧	
𠄏	𠄏	tiau˦˨	tiɐɔ˦˧	
嬲	嬲	tiau˦˨	tiɐɔ˦˧	白读
釣	钓	tiau˩˧	tiɐɔ˨˦	
吊	吊	tiau˩˧	tiɐɔ˨˦	
弔	弔	tiau˩˧	tiɐɔ˨˦	
掉	掉	tiau˩˧	tiɐɔ˨˦	
悼	悼	tiau˩˧	tiɐɔ˨˦	
調	调	tiau˩˧	tiɐɔ˨˦	
挑	挑	tʰiau˥	tʰiɐɔ˦˥	
條	条	tʰiau˥	tʰiɐɔ˦˥	舌~
條	条	tʰiau˨˩	tʰiɐɔ˨˩	
調	调	tʰiau˨˩	tʰiɐɔ˨˩	
迢	迢	tʰiau˨˩	tʰiɐɔ˨˩	
苕	苕	tʰiau˨˩	tʰiɐɔ˨˩	文读
窕	窕	tʰiau˦˨	tʰiɐɔ˦˧	
斢	斢	tʰiau˦˨	tʰiɐɔ˦˧	
嬲	嬲	tʰiau˦˨	tʰiɐɔ˦˧	~戏
跳	跳	tʰiau˩˧	tʰiɐɔ˨˦	
調	调	tʰiau˩˧	tʰiɐɔ˨˦	~皮
敹	敹	niau˥	nᵈiɐɔ˦˥	~自，即故意；縫
聊	聊	niau˨˩	nᵈiɐɔ˨˩	
燎	燎	niau˨˩	nᵈiɐɔ˨˩	
潦	潦	niau˨˩	nᵈiɐɔ˨˩	
繚	缭	niau˨˩	nᵈiɐɔ˨˩	
繆	缪	niau˨˩	nᵈiɐɔ˨˩	山川相~
寮	寮	niau˨˩	nᵈiɐɔ˨˩	
僚	僚	niau˨˩	nᵈiɐɔ˨˩	
撩	撩	niau˨˩	nᵈiɐɔ˨˩	
瞭	瞭	niau˨˩	nᵈiɐɔ˨˩	
膫	膫	niau˨˩	nᵈiɐɔ˨˩	
獠	獠	niau˨˩	nᵈiɐɔ˨˩	
嘹	嘹	niau˨˩	nᵈiɐɔ˨˩	
㞠	㞠	niau˨˩	nᵈiɐɔ˨˩	
療	疗	niau˨˩	nᵈiɐɔ˨˩	
遼	辽	niau˨˩	nᵈiɐɔ˨˩	
鷯	鹩	niau˨˩	nᵈiɐɔ˨˩	
瞭	了	niau˦˨	nᵈiɐɔ˦˧	
了	了	niau˦˨	nᵈiɐɔ˦˧	文读
鳥	鸟	niau˦˨	nᵈiɐɔ˦˧	
裊	袅	niau˦˨	nᵈiɐɔ˦˧	
屌	屌	niau˦˨	nᵈiɐɔ˦˧	憨屄入~
嬲	嬲	niau˦˨	nᵈiɐɔ˦˧	文读
咬	咬	niau˦˨	nᵈiɐɔ˦˧	文读
撩	撩	niau˩˧	nᵈiɐɔ˨˦	花眉~眼；花屄~嘴
廖	廖	niau˩˧	nᵈiɐɔ˨˦	
尿	尿	niau˩˧	nᵈiɐɔ˨˦	
脲	脲	niau˩˧	nᵈiɐɔ˨˦	
料	料	niau˩˧	nᵈiɐɔ˨˦	
交	交	tɕiau˥	tɕiɐɔ˦˥	
跤	跤	tɕiau˥	tɕiɐɔ˦˥	
姣	姣	tɕiau˥	tɕiɐɔ˦˥	
郊	郊	tɕiau˥	tɕiɐɔ˦˥	
茭	茭	tɕiau˥	tɕiɐɔ˦˥	
膠	胶	tɕiau˥	tɕiɐɔ˦˥	
教	教	tɕiau˥	tɕiɐɔ˦˥	~书
焦	焦	tɕiau˥	tɕiɐɔ˦˥	
蕉	蕉	tɕiau˥	tɕiɐɔ˦˥	
鷦	鹪	tɕiau˥	tɕiɐɔ˦˥	
椒	椒	tɕiau˥	tɕiɐɔ˦˥	
驕	骄	tɕiau˥	tɕiɐɔ˦˥	
嬌	娇	tɕiau˥	tɕiɐɔ˦˥	
矯	矫	tɕiau˥	tɕiɐɔ˦˥	~枉过正
撟	挢	tɕiau˥	tɕiɐɔ˦˥	
澆	浇	tɕiau˥	tɕiɐɔ˦˥	
恔	恔	tɕiau˨˩	tɕiɐɔ˨˩	
狡	狡	tɕiau˨˩	tɕiɐɔ˨˩	~精，精明狡黠
攪	搅	tɕiau˨˩	tɕiɐɔ˨˩	~屎棒
餃	饺	tɕiau˦˨	tɕiɐɔ˦˧	
佼	佼	tɕiau˦˨	tɕiɐɔ˦˧	
絞	绞	tɕiau˦˨	tɕiɐɔ˦˧	
狡	狡	tɕiau˦˨	tɕiɐɔ˦˧	
矯	矫	tɕiau˦˨	tɕiɐɔ˦˧	
攪	搅	tɕiau˦˨	tɕiɐɔ˦˧	文读
醮	醮	tɕiau˦˨	tɕiɐɔ˦˧	
繳	缴	tɕiau˦˨	tɕiɐɔ˦˧	
剿	剿	tɕiau˦˨	tɕiɐɔ˦˧	
教	教	tɕiau˩˧	tɕiɐɔ˨˦	
較	较	tɕiau˩˧	tɕiɐɔ˨˦	
轎	轿	tɕiau˩˧	tɕiɐɔ˨˦	
爝	爝	tɕiau˩˧	tɕiɐɔ˨˦	
嚼	嚼	tɕiau˩˧	tɕiɐɔ˨˦	
叫	叫	tɕiau˩˧	tɕiɐɔ˨˦	
蕌	蕌	tɕiau˩˧	tɕiɐɔ˨˦	~头
悄	悄	tɕʰiau˥	tɕʰiɐɔ˦˥	
鍬	锹	tɕʰiau˥	tɕʰiɐɔ˦˥	
繰	缲	tɕʰiau˥	tɕʰiɐɔ˦˥	
劁	劁	tɕʰiau˥	tɕʰiɐɔ˦˥	
蹺	跷	tɕʰiau˥	tɕʰiɐɔ˦˥	
翹	翘	tɕʰiau˥	tɕʰiɐɔ˦˥	~脚；死~~
樵	樵	tɕʰiau˨˩	tɕʰiɐɔ˨˩	
瞧	瞧	tɕʰiau˨˩	tɕʰiɐɔ˨˩	
翹	翘	tɕʰiau˨˩	tɕʰiɐɔ˨˩	~的，形容笨手笨脚的样子；~起，形容扭曲不平
喬	乔	tɕʰiau˨˩	tɕʰiɐɔ˨˩	
橋	桥	tɕʰiau˨˩	tɕʰiɐɔ˨˩	
蕎	荞	tɕʰiau˨˩	tɕʰiɐɔ˨˩	
巧	巧	tɕʰiau˦˨	tɕʰiɐɔ˦˧	
蹺	跷	tɕʰiau˦˨	tɕʰiɐɔ˦˧	蹊~
翹	翘	tɕʰiau˩˧	tɕʰiɐɔ˨˦	
肖	肖	ɕiau˥	ɕiɐɔ˦˥	
消	消	ɕiau˥	ɕiɐɔ˦˥	
硝	硝	ɕiau˥	ɕiɐɔ˦˥	
銷	销	ɕiau˥	ɕiɐɔ˦˥	插~，即门闩
宵	宵	ɕiau˥	ɕiɐɔ˦˥	
霄	霄	ɕiau˥	ɕiɐɔ˦˥	
屑	屑	ɕiau˥	ɕiɐɔ˦˥	“需要”合音：何~，即何必；不~，即没必要
