序号	trad	simp	IPA	pinyin	detail	声母	韵母	调值	吴拼声	吴拼韵	声调	多音	检验声调变小时声母是否变（但会有例外）	检查声母变时声调是否变小（但会有例外）	检查韵母表	检查每韵声母顺序
3284		薰	ɕiŋ⁴⁴	shin1		ɕ	iŋ	⁴⁴	sh	in	1	1				
3285		勋	ɕiŋ⁴⁴	shin1		ɕ	iŋ	⁴⁴	sh	in	1	1				
3286		馨	ɕiŋ⁴⁴	shin1		ɕ	iŋ	⁴⁴	sh	in	1	1				
3287		兴	ɕiŋ⁴⁴	shin1		ɕ	iŋ	⁴⁴	sh	in	1	1				
3288		讯	ɕiŋ³³⁵	shin5		ɕ	iŋ	³³⁵	sh	in	5	1				
3289		驯	ɕiŋ³³⁵	shin5		ɕ	iŋ	³³⁵	sh	in	5	1				
3290		训	ɕiŋ³³⁵	shin5		ɕ	iŋ	³³⁵	sh	in	5	1				
3291		衅	ɕiŋ	shin0		ɕ	iŋ		sh	in	0	1	1	1		
3292		迅	ɕiŋ	shin0		ɕ	iŋ		sh	in	0	1				
3293		殉	ɕiŋ	shin0		ɕ	iŋ		sh	in	0	1				
3294		省	ɕiŋ	shin0		ɕ	iŋ		sh	in	0	2				
3295		音	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				1
3296		阴	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3297		因	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3298		姻	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3299		殷	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3300		允	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3301		尹	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3302		应	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3303		鹰	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3304		莺	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3305		鹦	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3306		英	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3307		婴	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3308		缨	iŋ⁴⁴	in1			iŋ	⁴⁴		in	1	1				
3309		淫	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3310		寅	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3311		匀	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3312		云	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3313		晕	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3314		行	iŋ²¹³	in2	{（文读）}		iŋ	²¹³		in	2	2				
3315		衡	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3316		盈	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3317		赢	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3318		形	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3319		型	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3320		营	iŋ²¹³	in2			iŋ	²¹³		in	2	1				
3321		萤	iŋ²¹³	in2	{（文读）}		iŋ	²¹³		in	2	1				
3322		饮	iŋ⁵³	in3			iŋ	⁵³		in	3	1				
3323		引	iŋ⁵³	in3	{（文读）}		iŋ	⁵³		in	3	3				
3324		隐	iŋ⁵³	in3			iŋ	⁵³		in	3	1				
3325		瘾	iŋ⁵³	in3			iŋ	⁵³		in	3	1				
3326		影	iŋ⁵³	in3			iŋ	⁵³		in	3	1				
3327		荫	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3328		洇	iŋ³³⁵	in5	{液体渗透}		iŋ	³³⁵		in	5	1				
3329		印	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3330		闰	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3331		韵	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3332		运	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3333		孕	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3334		幸	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3335		映	iŋ³³⁵	in5			iŋ	³³⁵		in	5	1				
3336		窨	iŋ	in0			iŋ			in	0	1	1	1		
3337		颖	iŋ	in0			iŋ			in	0	1				
3338		蝇	iŋ	in0	{苍~}		iŋ			in	0	1				
3339		滚	kueŋ⁵³	kuen3		k	ueŋ	⁵³	k	uen	3	1			1	1
3340		绲	kueŋ⁵³	kuen3	{缝、绣}	k	ueŋ	⁵³	k	uen	3	1				
3341		棍	kueŋ³³⁵	kuen5		k	ueŋ	³³⁵	k	uen	5	1				
3342		昆	kʰueŋ⁴⁴	khuen1		kʰ	ueŋ	⁴⁴	kh	uen	1	1				1
3343		崑	kʰueŋ⁴⁴	khuen1		kʰ	ueŋ	⁴⁴	kh	uen	1	1				
3344		坤	kʰueŋ⁴⁴	khuen1		kʰ	ueŋ	⁴⁴	kh	uen	1	1				
3345		困	kʰueŋ³³⁵	khuen5		kʰ	ueŋ	³³⁵	kh	uen	5	1				
3346		睏	kʰueŋ³³⁵	khuen5	{睡}	kʰ	ueŋ	³³⁵	kh	uen	5	1				
3347		捆	ɡueŋ²³¹	guen4	{一~书；~起来}	ɡ	ueŋ	²³¹	g	uen	4	1				1
3348		昏	hueŋ⁴⁴	huen1		h	ueŋ	⁴⁴	h	uen	1	1				1
3349		婚	hueŋ⁴⁴	huen1		h	ueŋ	⁴⁴	h	uen	1	1				
3350		荤	hueŋ⁴⁴	huen1		h	ueŋ	⁴⁴	h	uen	1	1				
3351		温	ueŋ⁴⁴	uen1			ueŋ	⁴⁴		uen	1	1				1
3352		瘟	ueŋ⁴⁴	uen1			ueŋ	⁴⁴		uen	1	1				
3353		蕰	ueŋ⁴⁴	uen1	{~草}		ueŋ	⁴⁴		uen	1	1				
3354		魂	ueŋ²¹³	uen2			ueŋ	²¹³		uen	2	1				
3355		馄	ueŋ²¹³	uen2			ueŋ	²¹³		uen	2	1				
3356		浑	ueŋ²¹³	uen2			ueŋ	²¹³		uen	2	1				
3357		稳	ueŋ⁵³	uen3			ueŋ	⁵³		uen	3	1				
3358		混	ueŋ³³⁵	uen5			ueŋ	³³⁵		uen	5	1				
3359		百	paʔ⁵	paq7		p	aʔ	⁵	p	aq	7	1			1	1
3360		柏	paʔ⁵	paq7		p	aʔ	⁵	p	aq	7	1				
3361		伯	paʔ⁵	paq7		p	aʔ	⁵	p	aq	7	1				
3362		擘	paʔ⁵	paq7	{掰}	p	aʔ	⁵	p	aq	7	1				
3363		檗	paʔ⁵	paq7		p	aʔ	⁵	p	aq	7	1				
3364		八	paʔ⁵	paq7	{（文读）又，猪~戒、上~府}	p	aʔ	⁵	p	aq	7	2				
3365		泊	pʰaʔ⁵	phaq7		pʰ	aʔ	⁵	ph	aq	7	1				1
3366		迫	pʰaʔ⁵	phaq7		pʰ	aʔ	⁵	ph	aq	7	1				
3367		拍	pʰaʔ⁵	phaq7		pʰ	aʔ	⁵	ph	aq	7	1				
3368		𤖼	pʰaʔ⁵	phaq7		pʰ	aʔ	⁵	ph	aq	7	1				
3369		拔	baʔ²	baq8		b	aʔ	²	b	aq	8	1				1
3370		白	baʔ²	baq8		b	aʔ	²	b	aq	8	1				
3371		抹	maʔ²	maq8		m	aʔ	²	m	aq	8	1				1
3372		袜	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3373		陌	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3374		𢫦	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3375		麦	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3376		脉	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3377		㨸	maʔ²	maq8		m	aʔ	²	m	aq	8	1				
3378		法	faʔ⁵	faq7		f	aʔ	⁵	f	aq	7	1				1
3379		發	faʔ⁵	faq7		f	aʔ	⁵	f	aq	7	1				
3380		髮	faʔ⁵	faq7		f	aʔ	⁵	f	aq	7	1				
3381		乏	vaʔ²	vaq8		v	aʔ	²	v	aq	8	1				1
3382		伐	vaʔ²	vaq8		v	aʔ	²	v	aq	8	1				
3383		罚	vaʔ²	vaq8		v	aʔ	²	v	aq	8	1				
3384		茷	vaʔ²	vaq8	{草割去再长，一般用作量词}	v	aʔ	²	v	aq	8	1				
3385		□	vaʔ²	vaq8	{~~：白沫}	v	aʔ	²	v	aq	8	160				
3386		答	taʔ⁵	taq7		t	aʔ	⁵	t	aq	7	1				1
3387		搭	taʔ⁵	taq7		t	aʔ	⁵	t	aq	7	1				
3388		塔	tʰaʔ⁵	thaq7		tʰ	aʔ	⁵	th	aq	7	1				1
3389		榻	tʰaʔ⁵	thaq7		tʰ	aʔ	⁵	th	aq	7	1				
3390		塌	tʰaʔ⁵	thaq7		tʰ	aʔ	⁵	th	aq	7	1				
3391		遢	tʰaʔ⁵	thaq7		tʰ	aʔ	⁵	th	aq	7	1				
3392		獭	tʰaʔ⁵	thaq7		tʰ	aʔ	⁵	th	aq	7	1				
3393		搨	tʰaʔ⁵	thaq7	{（1）涂抹；（2）煎：~饼}	tʰ	aʔ	⁵	th	aq	7	1				
3394		𡍲	tʰaʔ⁵	thaq7	{一~地方：一块地方}	tʰ	aʔ	⁵	th	aq	7	1				
3395		□	tʰaʔ⁵	thaq7	{延后，落在后面}	tʰ	aʔ	⁵	th	aq	7	160				
3396		踏	daʔ²	daq8		d	aʔ	²	d	aq	8	1				1
3397		沓	daʔ²	daq8		d	aʔ	²	d	aq	8	1				
3398		达	daʔ²	daq8		d	aʔ	²	d	aq	8	1				
3399		捺	naʔ²	naq8		n	aʔ	²	n	aq	8	1				1
3400		腊	laʔ²	laq8		l	aʔ	²	l	aq	8	1				1
3401		蜡	laʔ²	laq8		l	aʔ	²	l	aq	8	1				
3402		镴	laʔ²	laq8		l	aʔ	²	l	aq	8	1				
3403		辣	laʔ²	laq8		l	aʔ	²	l	aq	8	1				
3404		癞	laʔ²	laq8	{~痢}	l	aʔ	²	l	aq	8	2				
3405		□	laʔ²	laq8	{拦}	l	aʔ	²	l	aq	8	160				
3406		剳	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				1
3407		眨	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3408		札	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3409		扎	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3410		紮	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3411		着	tsaʔ⁵	tsaq7	{~衣裳，~棋}	ts	aʔ	⁵	ts	aq	7	2				
3412		窄	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3413		摘	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3414		隻	tsaʔ⁵	tsaq7		ts	aʔ	⁵	ts	aq	7	1				
3415		□	tsaʔ⁵	tsaq7	{勾住或扎进}	ts	aʔ	⁵	ts	aq	7	160				
3416		□	tsaʔ⁵	tsaq7	{~奶奶：断奶}	ts	aʔ	⁵	ts	aq	7	160				
3417		□	tsaʔ⁵	tsaq7	{撒：~谷}	ts	aʔ	⁵	ts	aq	7	160				
3418		□	tsaʔ⁵	tsaq7	{~□mɔ⁰：吃得下}	ts	aʔ	⁵	ts	aq	7	160				
3419		插	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				1
3420		擦	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3421		察	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3422		拆	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3423		策	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3424		册	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3425		赤	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3426		尺	tsʰaʔ⁵	tshaq7		tsʰ	aʔ	⁵	tsh	aq	7	1				
3427		□	tsʰaʔ⁵	tshaq7	{铙}	tsʰ	aʔ	⁵	tsh	aq	7	160				
3428		萨	saʔ⁵	saq7		s	aʔ	⁵	s	aq	7	1				1
3429		杀	saʔ⁵	saq7		s	aʔ	⁵	s	aq	7	1				
3430		栅	saʔ⁵	saq7		s	aʔ	⁵	s	aq	7	1				
3431		𥈊	saʔ⁵	saq7	{眨眼}	s	aʔ	⁵	s	aq	7	1				
3432		闸	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				1
3433		煠	zaʔ²	zaq8	{清水煮}	z	aʔ	²	z	aq	8	1				
3434		铡	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				
3435		着	zaʔ²	zaq8	{睏~}	z	aʔ	²	z	aq	8	2				
3436		弱	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				
3437		宅	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				
3438		石	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				
3439		硕	zaʔ²	zaq8		z	aʔ	²	z	aq	8	1				
3440		□	zaʔ²	zaq8	{走动：~来~去}	z	aʔ	²	z	aq	8	160				
3441		夹	kaʔ⁵	kaq7	{一读，票~，皮~}	k	aʔ	⁵	k	aq	7	2				1
3442		裌	kaʔ⁵	kaq7		k	aʔ	⁵	k	aq	7	1				
3443		挟	kaʔ⁵	kaq7		k	aʔ	⁵	k	aq	7	2				
3444		格	kaʔ⁵	kaq7		k	aʔ	⁵	k	aq	7	1				
3445		隔	kaʔ⁵	kaq7		k	aʔ	⁵	k	aq	7	1				
3446		□	kaʔ⁵	kaq7	{眨眼}	k	aʔ	⁵	k	aq	7	160				
3447		掐	kʰaʔ⁵	khaq7		kʰ	aʔ	⁵	kh	aq	7	1				1
3448		客	kʰaʔ⁵	khaq7		kʰ	aʔ	⁵	kh	aq	7	1				
3449		夹	ɡaʔ²	gaq8	{~子，~牢}	ɡ	aʔ	²	g	aq	8	2				1
3450		轧	ɡaʔ²	gaq8		ɡ	aʔ	²	g	aq	8	1				
3451		狭	ɡaʔ²	gaq8	{~窄：拥挤}	ɡ	aʔ	²	g	aq	8	2				
3452		额	ŋaʔ²	ngaq8	{（白读）~骨头：额头}	ŋ	aʔ	²	ng	aq	8	2				1
3453		齾	ŋaʔ²	ngaq8		ŋ	aʔ	²	ng	aq	8	1				
3454		瞎	haʔ⁵	haq7		h	aʔ	⁵	h	aq	7	1				1
3455		吓	haʔ⁵	haq7		h	aʔ	⁵	h	aq	7	1				
3456		阿	aʔ⁵	aq7	{~哥}		aʔ	⁵		aq	7	2				1
3457		狭	aʔ²	aq8			aʔ	²		aq	8	2				
3458		匣	aʔ²	aq8			aʔ	²		aq	8	1				
3459		鸭	aʔ²	aq8			aʔ	²		aq	8	1				
3460		押	aʔ²	aq8			aʔ	²		aq	8	1				
3461		压	aʔ²	aq8			aʔ	²		aq	8	1				
3462		猎	liaʔ²	liaq8		l	iaʔ	²	l	iaq	8	1			1	1
3463		略	liaʔ²	liaq8		l	iaʔ	²	l	iaq	8	1				
3464		掠	liaʔ²	liaq8		l	iaʔ	²	l	iaq	8	1				
3465		甲	tɕiaʔ⁵	ciaq7		tɕ	iaʔ	⁵	c	iaq	7	1				1
3466		睫	tɕiaʔ⁵	ciaq7		tɕ	iaʔ	⁵	c	iaq	7	2				
3467		脚	tɕiaʔ⁵	ciaq7		tɕ	iaʔ	⁵	c	iaq	7	1				
3468		雀	tɕiaʔ⁵	ciaq7	{~子斑}	tɕ	iaʔ	⁵	c	iaq	7	2				
3469		恰	tɕʰiaʔ⁵	chiaq7		tɕʰ	iaʔ	⁵	ch	iaq	7	1				1
3470		雀	tɕʰiaʔ⁵	chiaq7		tɕʰ	iaʔ	⁵	ch	iaq	7	2				
3471		鹊	tɕʰiaʔ⁵	chiaq7		tɕʰ	iaʔ	⁵	ch	iaq	7	1				
3472		却	tɕʰiaʔ⁵	chiaq7		tɕʰ	iaʔ	⁵	ch	iaq	7	1				
3473		嚼	dʑiaʔ²	jiaq8		dʑ	iaʔ	²	j	iaq	8	1				1
3474		捏	ȵiaʔ²	gniaq8		ȵ	iaʔ	²	gn	iaq	8	1				1
3475		箬	ȵiaʔ²	gniaq8		ȵ	iaʔ	²	gn	iaq	8	1				
3476		虐	ȵiaʔ²	gniaq8		ȵ	iaʔ	²	gn	iaq	8	1				
3477		疟	ȵiaʔ²	gniaq8		ȵ	iaʔ	²	gn	iaq	8	1				
3478		削	ɕiaʔ⁵	shiaq7		ɕ	iaʔ	⁵	sh	iaq	7	1				1
3479		峡	iaʔ²	iaq8			iaʔ	²		iaq	8	1				1
3480		洽	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3481		协	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3482		侠	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3483		约	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3484		药	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3485		钥	iaʔ²	iaq8			iaʔ	²		iaq	8	1				
3486		括	kuaʔ⁵	kuaq7		k	uaʔ	⁵	k	uaq	7	1			1	1
3487		刮	kuaʔ⁵	kuaq7		k	uaʔ	⁵	k	uaq	7	1				
3488		□	kuaʔ⁵	kuaq7	{打巴掌，打耳光的动作}	k	uaʔ	⁵	k	uaq	7	160				
3489		□	kuaʔ⁵	kuaq7	{量词，些：有~地方}	k	uaʔ	⁵	k	uaq	7	160				
3490		□	kuaʔ⁵	kuaq7	{翼~：翅膀}	k	uaʔ	⁵	k	uaq	7	160				
3491		豁	huaʔ⁵	huaq7	{敞开：衣裳~开}	h	uaʔ	⁵	h	uaq	7	1				1
3492		□	huaʔ⁵	huaq7	{洒}	h	uaʔ	⁵	h	uaq	7	160				
3493		□	huaʔ⁵	huaq7	{~□ɕi³：闪电}	h	uaʔ	⁵	h	uaq	7	160				
3494		□	ɡuaʔ²	guaq8	{绕}	ɡ	uaʔ	²	g	uaq	8	160				1
3495		□	ɡuaʔ²	guaq8	{瞄：~特一记}	ɡ	uaʔ	²	g	uaq	8	160				
3496		滑	uaʔ²	uaq8			uaʔ	²		uaq	8	1				1
3497		猾	uaʔ²	uaq8			uaʔ	²		uaq	8	1				
3498		挖	uaʔ²	uaq8			uaʔ	²		uaq	8	1				
3499		划	uaʔ²	uaq8			uaʔ	²		uaq	8	2				
3500		□	uaʔ²	uaq8	{泼水}		uaʔ	²		uaq	8	160				
3501		缽	pəʔ⁵	peq7		p	əʔ	⁵	p	eq	7	1			1	1
3502		拨	pəʔ⁵	peq7		p	əʔ	⁵	p	eq	7	1				
3503		不	pəʔ⁵	peq7		p	əʔ	⁵	p	eq	7	2				
3504		泼	pʰəʔ⁵	pheq7		pʰ	əʔ	⁵	ph	eq	7	1				1
3505		珀	pʰəʔ⁵	pheq7		pʰ	əʔ	⁵	ph	eq	7	1				
3506		魄	pʰəʔ⁵	pheq7		pʰ	əʔ	⁵	ph	eq	7	1				
3507		鼻	bəʔ²	beq8	{~头、~涕}	b	əʔ	²	b	eq	8	1				1
3508		勃	bəʔ²	beq8		b	əʔ	²	b	eq	8	1				
3509		脖	bəʔ²	beq8		b	əʔ	²	b	eq	8	1				
3510		帛	bəʔ²	beq8		b	əʔ	²	b	eq	8	1				
3511		□	bəʔ²	beq8	{米糊}	b	əʔ	²	b	eq	8	160				
3512		□	bəʔ²	beq8	{~得：只有}	b	əʔ	²	b	eq	8	160				
3513		□	bəʔ²	beq8	{搞；~相：玩}	b	əʔ	²	b	eq	8	160				
3514		末	məʔ²	meq8		m	əʔ	²	m	eq	8	1				1
3515		沫	məʔ²	meq8		m	əʔ	²	m	eq	8	1				
3516		没	məʔ²	meq8		m	əʔ	²	m	eq	8	1				
3517		墨	məʔ²	meq8		m	əʔ	²	m	eq	8	1				
3518		默	məʔ²	meq8		m	əʔ	²	m	eq	8	1				
3519		弗	fəʔ⁵	feq7		f	əʔ	⁵	f	eq	7	1				1
3520		佛	vəʔ²	veq8		v	əʔ	²	v	eq	8	1				1
3521		物	vəʔ²	veq8		v	əʔ	²	v	eq	8	1				
3522		勿	vəʔ²	veq8		v	əʔ	²	v	eq	8	1				
3523		掇	təʔ⁵	teq7		t	əʔ	⁵	t	eq	7	1				1
3524		得	təʔ⁵	teq7		t	əʔ	⁵	t	eq	7	1				
3525		德	təʔ⁵	teq7		t	əʔ	⁵	t	eq	7	1				
3526		□	təʔ⁵	teq7	{小尝一口}	t	əʔ	⁵	t	eq	7	160				
3527		脱	tʰəʔ⁵	theq7		tʰ	əʔ	⁵	th	eq	7	1				1
3528		忒	tʰəʔ⁵	theq7		tʰ	əʔ	⁵	th	eq	7	1				
3529		突	tʰəʔ⁵	theq7	{又，眼乌珠~出}	tʰ	əʔ	⁵	th	eq	7	2				
3530		迭	dəʔ²	deq8		d	əʔ	²	d	eq	8	1				1
3531		夺	dəʔ²	deq8		d	əʔ	²	d	eq	8	1				
3532		突	dəʔ²	deq8		d	əʔ	²	d	eq	8	2				
3533		凸	dəʔ²	deq8		d	əʔ	²	d	eq	8	1				
3534		特	dəʔ²	deq8		d	əʔ	²	d	eq	8	1				
3535		哪	nəʔ²	neq8		n	əʔ	²	n	eq	8	1				1
3536		衲	nəʔ²	neq8	{尿布}	n	əʔ	²	n	eq	8	1				
3537		纳	nəʔ²	neq8		n	əʔ	²	n	eq	8	1				
3538		垃	ləʔ²	leq8		l	əʔ	²	l	eq	8	1				1
3539		肋	ləʔ²	leq8		l	əʔ	²	l	eq	8	1				
3540		勒	ləʔ²	leq8		l	əʔ	²	l	eq	8	1				
3541		捋	ləʔ²	leq8		l	əʔ	²	l	eq	8	1				
3542		只	tsəʔ⁵	tseq7	{~有}	ts	əʔ	⁵	ts	eq	7	1				1
3543		折	tsəʔ⁵	tseq7	{~断}	ts	əʔ	⁵	ts	eq	7	2				
3544		褶	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3545		执	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3546		汁	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3547		哲	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3548		蛰	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3549		浙	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	2				
3550		疖	tsəʔ⁵	tseq7	{体表的疮，体内的瘤}	ts	əʔ	⁵	ts	eq	7	2				
3551		质	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3552		则	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3553		侧	tsəʔ⁵	tseq7	{~转来睏：侧身睡}	ts	əʔ	⁵	ts	eq	7	2				
3554		织	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3555		职	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3556		责	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3557		卒	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	1				
3558		浙	tsəʔ⁵	tseq7		ts	əʔ	⁵	ts	eq	7	2				
3559		□	tsəʔ⁵	tseq7	{咂嘴，吮}	ts	əʔ	⁵	ts	eq	7	160				
3560		彻	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				1
3561		撤	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3562		辙	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3563		澈	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3564		撮	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3565		出	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3566		侧	tsʰəʔ⁵	tsheq7	{又读}	tsʰ	əʔ	⁵	tsh	eq	7	2				
3567		测	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3568		恻	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3569		斥	tsʰəʔ⁵	tsheq7		tsʰ	əʔ	⁵	tsh	eq	7	1				
3570		摄	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				1
3571		涩	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3572		湿	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3573		设	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3574		刷	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3575		说	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3576		瑟	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3577		虱	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3578		失	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3579		室	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3580		塞	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3581		色	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3582		啬	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3583		识	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3584		式	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3585		适	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3586		释	səʔ⁵	seq7		s	əʔ	⁵	s	eq	7	1				
3587		涉	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				1
3588		蜇	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3589		十	zəʔ²	zeq8		z	əʔ	²	z	eq	8	2				
3590		什	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3591		拾	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3592		入	zəʔ²	zeq8	{（文读）}	z	əʔ	²	z	eq	8	2				
3593		舌	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3594		折	zəʔ²	zeq8	{~本}	z	əʔ	²	z	eq	8	2				
3595		侄	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3596		秩	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3597		实	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3598		日	zəʔ²	zeq8	{（文读）~本}	z	əʔ	²	z	eq	8	2				
3599		术	zəʔ²	zeq8	{手~}	z	əʔ	²	z	eq	8	2				
3600		术	zəʔ²	zeq8	{白~}	z	əʔ	²	z	eq	8	2				
3601		述	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3602		贼	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3603		直	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3604		值	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3605		食	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3606		殖	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3607		植	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3608		泽	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3609		择	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
3610		掷	zəʔ²	zeq8		z	əʔ	²	z	eq	8	1				
