"臨"	"lim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"凛"	"lim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"廪"	""	""	""	""	""	""	""	""	""	""	""	""	""
"浸"	"tsim[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"侵"	"tsʰim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"寢"	"tsʰim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蕈"	""	""	""	""	""	""	""	""	""	""	""	""	""
"心"	"sim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"尋"	"tsʰim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"琛"	""	""	""	""	""	""	""	""	""	""	""	""	""
"沉"	"tim[阳平]"	"tiam[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"朕"	"tsim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"簪"	""	""	""	""	""	""	""	""	""	""	""	""	""
"岑"	""	""	""	""	""	""	""	""	""	""	""	""	""
"森"	"som[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"參"	""	""	""	""	""	""	""	""	""	""	""	""	""
"滲"	"siam[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"針"	"tsiam[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"斟"	"tsim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"枕"	"tsim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"葚"	"sim[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"深"	"tsʰim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"瀋"	"sim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"審"	"sim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"嬸"	"sim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"甚"	"sim[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"壬"	""	""	""	""	""	""	""	""	""	""	""	""	""
"任"	"dzim[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"任"	""	""	""	""	""	""	""	""	""	""	""	""	""
"妊"	"dzim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"今"	"kim[阴平]"	"kin[阴平]"	"tã[阴平]义“现在”"	""	""	""	""	""	""	""	""	""	""
"金"	"kim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"襟"	"kʰim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"禁"	"kim[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"錦"	"kim[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"禁"	""	""	""	""	""	""	""	""	""	""	""	""	""
"欽"	"kʰim[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"琴"	"kʰim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"禽"	"kʰim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"擒"	"kʰim[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"吟"	"im[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"音"	"im[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"陰"	"im[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"飲"	"im[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"飲"	""	""	""	""	""	""	""	""	""	""	""	""	""
"蔭"	"im[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"窨"	""	""	""	""	""	""	""	""	""	""	""	""	""
"淫"	"im[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"立"	"lip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"粒"	"liap[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"緝"	"tsip[阴入]"	"tsʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"集"	"tsip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"輯"	"tsip[阳入]"	"tsʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"習"	"sip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"襲"	"sip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"蟄"	""	""	""	""	""	""	""	""	""	""	""	""	""
"澀"	"siap[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"汁"	"tsap[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"執"	"tsip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"濕"	"sip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"十"	"tsap[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"什"	"sip[阳入]"	"tsap[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"拾"	"sip[阳入]"	"tsap[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"入"	"dzip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"急"	"kip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"級"	"kʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"汲"	"kʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"給"	"kʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"泣"	"kʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"及"	"kip[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"吸"	"kʰip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"邑"	"ip[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"揖"	""	""	""	""	""	""	""	""	""	""	""	""	""
"丹"	"taŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"單"	"taŋ[阴平]"	"tuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"旦"	"taŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"灘"	"tʰaŋ[阴平]"	"tʰuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"攤"	"tʰaŋ[阴平]"	"tʰuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"坦"	"tʰaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"嘆"	"tʰaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"炭"	"tʰuã[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"檀"	"tʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"壇"	"taŋ[阳平]"	"tuã[阳平]"	"tʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""
"彈"	"taŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"誕"	"taŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"但"	"taŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"彈"	"tʰaŋ[阳平]"	"tuã[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"蛋"	"taŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"憚"	"taŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"難"	"naŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"難"	"naŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蘭"	"laŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"攔"	"laŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"欄"	"laŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"懶"	"laŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"爛"	"laŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"贊"	"tsaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"餐"	"tsʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"燦"	"tsʰaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"殘"	"tsʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"珊"	"saŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"散"	"suã[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"傘"	"suã[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"散"	"suã[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"肝"	"kuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"竿"	"kuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"干"	"kaŋ[阴平]"	"kuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"乾"	"kʰiaŋ[阳平]"	"kĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"桿"	"kaŋ[阴平]"	"kuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"稈"	"kaŋ[阴平]"	"kuã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"擀"	"kuã[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"趕"	"kuã[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"干"	""	""	""	""	""	""	""	""	""	""	""	""	""
"看"	"kʰuã[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"刊"	"kʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"侃"	"kʰaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"看"	""	""	""	""	""	""	""	""	""	""	""	""	""
"岸"	"ŋaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鼾"	"haŋ[阴平]"	"huã[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"罕"	"haŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"漢"	"haŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"寒"	"haŋ[阳平]"	"kuã[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"韓"	"haŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"旱"	"haŋ[阳上]"	"uã[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"汗"	"haŋ[阳上]"	"kuã[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"翰"	"haŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"安"	"aŋ[阴平]"	"uã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"鞍"	"aŋ[阴平]"	"uã[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"按"	"aŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"案"	"aŋ[阴去]"	"uã[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"扮"	"paŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"盼"	"pʰaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"瓣"	"paŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"辦"	"paŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"綻"	"tsaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"盞"	"tsaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"鏟"	"tsʰaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"潺"	"tsʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"山"	"suã[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"產"	"tsʰaŋ[阴上]"	"saŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"艱"	"kaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"間"	"kaŋ[阴平]"	"kaĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"簡"	"kaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"揀"	"kaĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"柬"	"kaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"間"	"kaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"眼"	"ŋaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"閒"	"aĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"限"	"haŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"莧"	""	""	""	""	""	""	""	""	""	""	""	""	""
"班"	"paŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"扳"	"paŋ[阴平]"	"paŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"頒"	"paŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"板"	"paŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"版"	"paŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"攀"	"pʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"扳"	""	""	""	""	""	""	""	""	""	""	""	""	""
"襻"	"pʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"蠻"	"maŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"慢"	"maŋ[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"棧"	"tsaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"删"	"saŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"訕"	"saŋ[阴去]"	"suã[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"疝"	"saŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"奸"	"kaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姦"	"kaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"諫"	"kaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"顏"	"ŋaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"雁"	"ŋaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"晏"	"aŋ[阳上]"	"uã[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"編"	"piaŋ[阴平]"	"pĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"鞭"	"piaŋ[阴平]"	"pĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"變"	"piaŋ[阴去]"	"pĩ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"篇"	"pʰiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"偏"	"pʰiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"騙"	"pʰiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"便"	"piaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"辨"	"piaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"辯"	"piaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"便"	"pʰiaŋ[阳平]"	"pʰĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"汴"	"piaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"綿"	"miaŋ[阳平]"	"mi[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"免"	"miaŋ[阴上]"	"meŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"勉"	"miaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"娩"	"miaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"緬"	"miaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"面"	"min[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"碾"	"tiaŋ[阴上]"	"碾米"	""	""	""	""	""	""	""	""	""	""	""
"碾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"連"	"liaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"聯"	"liaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"輦"	""	""	""	""	""	""	""	""	""	""	""	""	""
"煎"	"tsiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"剪"	"tsiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"箭"	"tsĩ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"濺"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"遷"	"tsʰiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"淺"	"tsʰiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"錢"	"tsĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"踐"	"tsiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"賤"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"仙"	"siaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"鮮"	"siaŋ[阴平]"	"tsʰĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"鮮"	"siaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"癬"	"siaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"線"	"suã[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"涎"	"iaŋ[阳平]"	"nua[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"羨"	"siaŋ[阳上]"	"suaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"展"	"tiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"纏"	"tĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"氈"	"tsiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"戰"	"tsiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"顫"	"tsiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"膻"	""	""	""	""	""	""	""	""	""	""	""	""	""
"扇"	"sĩ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"扇"	""	""	""	""	""	""	""	""	""	""	""	""	""
"蟬"	"siam[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"禪"	"siam[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"善"	"siaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"膳"	"siaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"擅"	"siaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"單"	""	""	""	""	""	""	""	""	""	""	""	""	""
"禪"	""	""	""	""	""	""	""	""	""	""	""	""	""
"然"	"dziaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"燃"	"dziaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"遣"	"kʰiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"乾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"虔"	"kʰiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"件"	"kiã[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"諺"	"ŋaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"焉"	"iaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"延"	"iaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"筵"	"iaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"演"	"iaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"建"	"kiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"鍵"	"kiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"健"	"kiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"腱"	"kiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"言"	"ŋiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"軒"	"hiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"掀"	"hiaŋ[阴平]"	"hiaũ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"憲"	"hiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"獻"	"hiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"蔫"	"iaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"堰"	""	""	""	""	""	""	""	""	""	""	""	""	""
"邊"	"piaŋ[阴平]"	"pĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"蝙"	"piaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"扁"	"piaŋ[阴上]"	"pĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"匾"	"piaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"遍"	"piaŋ[阴去]"	"paŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"片"	"pʰiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"駢"	""	""	""	""	""	""	""	""	""	""	""	""	""
"辮"	"piaŋ[阴平]"	"pĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"眠"	"miaŋ[阳平]"	"min[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"麵"	"mi[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"顛"	"tiaŋ[阴平]"	"tin[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"典"	"tiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"天"	"tʰiaŋ[阴平]"	"tʰĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"田"	"tʰiaŋ[阳平]"	"[塍]tsʰaŋ[阳平]"	"训"	""	""	""	""	""	""	""	""	""	""
"填"	"tʰiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"電"	"tiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"殿"	"tiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"奠"	"tiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"佃"	"tiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"年"	"ni[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"攆"	"niaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"撚"	"liaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"憐"	"liaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"蓮"	"liaŋ[阳平]"	"nai[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"練"	"liaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"煉"	"liaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"箋"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"薦"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"千"	"tsʰaĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"前"	"tsaĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"先"	"siaŋ[阴平]"	"sin[阴平]"	"saĩ[阴平]"	""	""	""	""	""	""	""	""	""	""
"肩"	"kaĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"堅"	"kiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"繭"	"kaĩ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"見"	"kiaŋ[阴去]"	"kĩ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"牽"	"kʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"研"	"ŋiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"硯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"顯"	"hiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"賢"	"hiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"弦"	"hiaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"現"	"hiaŋ[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"煙"	"iaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"燕"	"iaŋ[阴去]"	"ĩ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"燕"	""	""	""	""	""	""	""	""	""	""	""	""	""
"嚥"	"iaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"宴"	"iaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"獺"	"tʰaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"達"	"tak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"捺"	"naʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"辣"	"laʔ[阳入]"	"luaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"癩"	"lai[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"擦"	"tsʰak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"撒"	"sa[阴上]"	"suaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"薩"	"saʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"割"	"kuaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"葛"	"kak[阴入]"	"kuaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"渴"	"kʰuaʔ[阴入]"	"kuaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"喝"	"huaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"曷"	""	""	""	""	""	""	""	""	""	""	""	""	""
"八"	"pak[阴入]"	"peʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"拔"	"puak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"札"	"tsak[阴入]"	"tsaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"紮"	"tsak[阴入]"	"tsaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"扎"	"tsak[阴入]"	"tsaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"察"	"tsʰak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"殺"	"saʔ[阴入]"	"suaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"軋"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鍘"	"tsak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"瞎"	"hak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"轄"	"hak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"別"	"piak[阳入]"	"pak[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"憋"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鱉"	""	""	""	""	""	""	""	""	""	""	""	""	""
"別"	""	""	""	""	""	""	""	""	""	""	""	""	""
"滅"	"miak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"列"	"liak[阳入]"	"lek[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"裂"	"liak[阳入]"	"liʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"烈"	"liak[阳入]"	"liak[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"薛"	"seʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"褻"	"siak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"泄"	"siak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"哲"	"tiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"徹"	"tʰiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"撤"	"tʰiak[阴入]"	"tsʰek[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"轍"	""	""	""	""	""	""	""	""	""	""	""	""	""
