小韻號	字頭	切韻音系描述	攝	方音字彙描述	廣韻韻目	平水韻目	反切或直音	切韻拼音	白一平拼音	古韻羅馬字	有女羅馬字	高本漢	王力1957	王力1985	李榮	邵榮芬	蒲立本	鄭張尚芳	潘悟雲2000	潘悟雲2013	潘悟雲2023	unt2026RTR	unt2026ATR	unt通俗擬音	msoeg	釋義
2321	注	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	灌注也又注記也之戍切十六
2321	疰	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	疰病
2321	罜	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	小罟
2321	㹥	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	黃犬黑頭
2321	鑄	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	鎔鑄又姓堯後以國爲氏
2321	馵	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	馬後左足白
2321	註	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	註射出埤蒼又音駐
2321	炷	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	燈炷
2321	澍	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	時雨又殊遇切
2321	霔	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	霖霔
2321	㺛	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	鄉名在河南
2321	䎷	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	䎷𩕏又音赴
2321	祩	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	詛也祝也
2321	𠴦	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	邑名
2321	䪒	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	皮袴
2321	蛀	章合三虞去	遇攝	遇合三去遇章	去聲10遇	去声7遇	之戍切	tjuoh	tsyuH	cjyoh	tjuh	tɕi̯u	tɕĭu	tɕi̯u	tɕio	tɕio	cuə̆	tɕɨo	tɕiʊ	tɕiu̯o̝	tɕiʊ	tɕò	tɕjò	tɕʉò	tɕuoh	蛀蟲
2322	屨	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	履屬方言曰履自關而西謂之屨九遇切十
2322	句	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	章句又音溝音構
2322	蒟	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	蒟醬又音矩
2322	絇	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	絲絇
2322	瞿	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	視皃又音衢
2322	𥉁	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	目驚𥉁𥉁然出埤蒼
2322	怐	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	恐怐
2322	䈮	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	竹名
2322	邭	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	邑名
2322	䀠	見合三C虞去	遇攝	遇合三去遇見	去聲10遇	去声7遇	九遇切	kuoh	kjuH	kyoh	kiuh	ki̯u	kĭu	ki̯u	kio	kio	kuə̆	kɨo	kiʊ	kiu̯o̝	kiʊ	kò	kɰò	kʉò	kuoh	左右視也
2323	昫	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	日光說文曰日出溫也北地有昫衍縣香句切六
2323	煦	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	上同（日光說文曰日出溫也北地有昫衍縣香句切六）
2323	酗	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	醉怒亦作䣱
2323	呴	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	吐沫
2323	姁	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	姁嫗
2323	𧏺	曉合三C虞去	遇攝	遇合三去遇曉	去聲10遇	去声7遇	香句切	huoh	xjuH	hyoh	xiuh	xi̯u	xĭu	xi̯u	xio	xio	huə̆	hɨo	hiʊ	hiu̯o̝	hiʊ	xò	xɰò	xʉò	xuoh	幺蠶
2324	戍	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	遏也舍也從人荷戈也傷遇切八
2324	腧	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	五藏腧也
2324	輸	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	送也又式朱切
2324	𧼯	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	馬𧼯前也
2324	䩱	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	刀䩙
2324	隃	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	鴈門
2324	䠼	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	䠵䠼
2324	㲓	書合三虞去	遇攝	遇合三去遇書	去聲10遇	去声7遇	傷遇切	sjuoh	syuH	sjyoh	sjuh	ɕi̯u	ɕĭu	ɕi̯u	ɕio	ɕio	ɕuə̆	ɕɨo	ɕiʊ	ɕiu̯o̝	ɕiʊ	ɕò	ɕjò	ɕʉò	ɕuoh	㲓毛
2325	裕	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	饒也道也容也寬也羊戍切七
2325	䘱	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	上同（饒也道也容也寬也羊戍切七）
2325	覦	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	覬覦又音俞
2325	諭	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	譬諭也諫也又姓東晉有諭歸撰西河記二卷何承天云喻音樹豫章人
2325	喻	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	上同（譬諭也諫也又姓東晉有諭歸撰西河記二卷何承天云喻音樹豫章人）
2325	籲	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	呼也又和也見書傳
2325	𠕦	以合三虞去	遇攝	遇合三去遇以	去聲10遇	去声7遇	羊戍切	juoh	yuH	jyoh	juh	i̯u	jĭu	ji̯u	io	io	juə̆	jɨo	jiʊ	jiu̯o̝	jiʊ	jò	jò	jʉò	ɥuoh	面衣
2326	孺	日合三虞去	遇攝	遇合三去遇日	去聲10遇	去声7遇	而遇切	njuoh	nyuH	njyoh	ruh	ȵʑi̯u	nʑĭu	ȵi̯u	ȵio	ȵʑio	ȵuə̆	ȵɨo	ȵiʊ	ȵiu̯o̝	ȵiʊ	ɲò	ɲjò	ɲʉò	ɲuoh	稚也爾雅曰屬也說文曰乳子也一曰輸孺尚小也而遇切四
2326	𡦗	日合三虞去	遇攝	遇合三去遇日	去聲10遇	去声7遇	而遇切	njuoh	nyuH	njyoh	ruh	ȵʑi̯u	nʑĭu	ȵi̯u	ȵio	ȵʑio	ȵuə̆	ȵɨo	ȵiʊ	ȵiu̯o̝	ȵiʊ	ɲò	ɲjò	ɲʉò	ɲuoh	俗（稚也爾雅曰屬也說文曰乳子也一曰輸孺尚小也而遇切四）
2326	擩	日合三虞去	遇攝	遇合三去遇日	去聲10遇	去声7遇	而遇切	njuoh	nyuH	njyoh	ruh	ȵʑi̯u	nʑĭu	ȵi̯u	ȵio	ȵʑio	ȵuə̆	ȵɨo	ȵiʊ	ȵiu̯o̝	ȵiʊ	ɲò	ɲjò	ɲʉò	ɲuoh	擩莝手進物也
2326	㹘	日合三虞去	遇攝	遇合三去遇日	去聲10遇	去声7遇	而遇切	njuoh	nyuH	njyoh	ruh	ȵʑi̯u	nʑĭu	ȵi̯u	ȵio	ȵʑio	ȵuə̆	ȵɨo	ȵiʊ	ȵiu̯o̝	ȵiʊ	ɲò	ɲjò	ɲʉò	ɲuoh	牛莖
2327	赴	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	奔赴爾雅曰至也說文曰趨也芳遇切十一
2327	𠓗	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	急疾也
2327	䞯	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	上同（急疾也）
2327	䎷	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	䎷𩕏也又音注
2327	豧	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	豕聲
2327	簠	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	簠簋又甫于方武二切
2327	訃	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	告喪也又至也
2327	䞳	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	僵也說文音匐
2327	仆	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	僵說文曰頓也
2327	䟔	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	說文曰趣越皃
2327	婏	滂三C虞去	遇攝	遇合三去遇敷	去聲10遇	去声7遇	芳遇切	phuoh	phjuH	phyoh	phiuh	pʰi̯u	pʰĭu	pʰi̯u	pʰio	pʰio	pʰuə̆	pʰɨo	pʰiʊ	pʰiu̯o̝	pʰiʊ	pʰò	pʰɰò	pʰʉò	pʰuoh	兔子曰婏又孚万切
2328	務	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	事務也又強也遽也趣也又姓列仙傳有務光亡遇切十四
2328	婺	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	婺女星名
2328	霧	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	元命包曰陰陽亂爲霧爾雅曰地氣發天不應曰霧釋名曰霧冒也氣蒙冒覆地之物也
2328	霚	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	上同見說文（元命包曰陰陽亂爲霧爾雅曰地氣發天不應曰霧釋名曰霧冒也氣蒙冒覆地之物也）
2328	騖	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	馳也奔也驅也
2328	𦎦	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	六月生羔
2328	䨁	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	雞雛
2328	蝥	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	蠡名亦作𧐙
2328	𨂣	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	長跪又拜
2328	𦆞	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	繅淹餘也
2328	㡔	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	髮巾
2328	嵍	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	丘也
2328	敄	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	說文強也
2328	鶩	明三C虞去	遇攝	遇合三去遇微	去聲10遇	去声7遇	亡遇切	muoh	mjuH	myoh	miuh	mi̯u	mĭu	mi̯u	mio	mio	muə̆	mɨo	miʊ	miu̯o̝	miʊ	mò	mɰò	mʉò	muoh	鳥名又音目
2329	緅	精合三虞去	遇攝	遇合三去遇精	去聲10遇	去声7遇	子句切	tsuoh	tsjuH	cyoh	ziuh	tsi̯u	tsĭu	tsi̯u	tsio	tsio	tsuə̆	tsɨo	tsiʊ	tsiu̯o̝	tsiʊ	tsò	tsjò	tsʉò	tsuoh	青赤色子句切又子侯切二
2329	足	精合三虞去	遇攝	遇合三去遇精	去聲10遇	去声7遇	子句切	tsuoh	tsjuH	cyoh	ziuh	tsi̯u	tsĭu	tsi̯u	tsio	tsio	tsuə̆	tsɨo	tsiʊ	tsiu̯o̝	tsiʊ	tsò	tsjò	tsʉò	tsuoh	足添物也本音入聲
2330	懼	羣合三C虞去	遇攝	遇合三去遇羣	去聲10遇	去声7遇	其遇切	guoh	gjuH	gyoh	giuh	ɡʱi̯u	ɡʱĭu	ɡi̯u	ɡio	ɡio	guə̆	ɡɨo	ɡiʊ	ɡiu̯o̝	ɡiʊ	ɡò	ɡɰò	ɡʉò	ɡuoh	怖懼其遇切四
2330	具	羣合三C虞去	遇攝	遇合三去遇羣	去聲10遇	去声7遇	其遇切	guoh	gjuH	gyoh	giuh	ɡʱi̯u	ɡʱĭu	ɡi̯u	ɡio	ɡio	guə̆	ɡɨo	ɡiʊ	ɡiu̯o̝	ɡiʊ	ɡò	ɡɰò	ɡʉò	ɡuoh	備也辦也又姓左傳有具丙
2330	埧	羣合三C虞去	遇攝	遇合三去遇羣	去聲10遇	去声7遇	其遇切	guoh	gjuH	gyoh	giuh	ɡʱi̯u	ɡʱĭu	ɡi̯u	ɡio	ɡio	guə̆	ɡɨo	ɡiʊ	ɡiu̯o̝	ɡiʊ	ɡò	ɡɰò	ɡʉò	ɡuoh	堤塘
2330	臞	羣合三C虞去	遇攝	遇合三去遇羣	去聲10遇	去声7遇	其遇切	guoh	gjuH	gyoh	giuh	ɡʱi̯u	ɡʱĭu	ɡi̯u	ɡio	ɡio	guə̆	ɡɨo	ɡiʊ	ɡiu̯o̝	ɡiʊ	ɡò	ɡɰò	ɡʉò	ɡuoh	瘦又音瞿
2331	芋	云合三C虞去	遇攝	遇合三去遇云	去聲10遇	去声7遇	王遇切	uoh	hjuH	yoh	hiuh	ji̯u	ɣĭu	ɣi̯u	ɣio	ɣio	ɦuə̆	ɦɨo	ɦiʊ	ɦiu̯o̝	ɦᶤiʊ	wò	wɰò	ʉò	wuoh	一名蹲鴟廣志云蜀漢以芋爲資凡十四等有君子芋大如斗魁如杵𥰠其車轂鋸子旁巨青邊四等多子王遇切五
