"ID"	"繁体"	"简体"	"拼音"	"注释"	""	"调值"	""
"3402"	"段"	"段"	"tuaŋ去声"	"文"	""	""	""
"3403"	"段"	"段"	"tŋ去声"	"白"	""	""	""
"3404"	"緞"	"缎"	"tuaŋ去声"	"文"	""	""	""
"3405"	"緞"	"缎"	"tŋ去声"	"白"	""	""	""
"3406"	"暖"	"暖"	"nuaŋ阴上"	""	""	""	""
"3407"	"鸞"	"鸾"	"luaŋ阳平"	""	""	""	""
"3408"	"卵"	"卵"	"luaŋ阳上"	"文"	""	""	""
"3409"	"卵"	"卵"	"nŋ阳上"	"白"	""	""	""
"3410"	"卵"	"卵"	"laŋ阳上"	"又"	""	""	""
"3411"	"亂"	"乱"	"luaŋ阳上"	""	""	""	""
"3412"	"亂"	"乱"	"dzuaŋ阳上"	""	""	""	""
"3413"	"亂"	"乱"	"luŋ阳上"	""	""	""	""
"3414"	"鑽"	"钻"	"tsuaŋ去声"	"文"	""	""	""
"3415"	"鑽"	"钻"	"tsŋ去声"	"白"	""	""	""
"3416"	"鑽"	"钻"	"nŋ去声"	"替"	""	""	""
"3417"	"纂"	"纂"	"tsʰuaŋ去声"	""	""	""	""
"3421"	"竄"	"窜"	"tsʰuaŋ去声"	""	""	""	""
"3422"	"酸"	"酸"	"suaŋ阴平"	"文"	""	""	""
"3423"	"酸"	"酸"	"sŋ阴平"	"白"	""	""	""
"3424"	"算"	"算"	"suaŋ去声"	"文"	""	""	""
"3425"	"算"	"算"	"sŋ去声"	"白"	""	""	""
"3426"	"蒜"	"蒜"	"suaŋ去声"	"文"	""	""	""
"3427"	"蒜"	"蒜"	"sŋ去声"	"白"	""	""	""
"3428"	"官"	"官"	"kuaŋ阴平"	"文"	""	""	""
"3429"	"官"	"官"	"kuã阴平"	"白"	""	""	""
"3430"	"觀"	"观"	"kuaŋ阴平"	""	""	""	""
"3431"	"觀"	"观"	"kuaŋ去声"	""	""	""	""
"3432"	"冠"	"冠"	"kuaŋ阴平"	""	""	""	""
"3433"	"冠"	"冠"	"kuaŋ去声"	""	""	""	""
"3434"	"管"	"管"	"kuaŋ阴上"	"文"	""	""	""
"3435"	"管"	"管"	"kŋ阴上"	"白"	""	""	""
"3436"	"館"	"馆"	"kuaŋ阴上"	""	""	""	""
"3441"	"灌"	"灌"	"kuaŋ去声"	""	""	""	""
"3442"	"罐"	"罐"	"kuaŋ去声"	""	""	""	""
"3443"	"貫"	"贯"	"kuaŋ去声"	""	""	""	""
"3444"	"寬"	"宽"	"kʰuaŋ阴平"	"文"	""	""	""
"3445"	"寬"	"宽"	"kʰuã阴平"	"白"	""	""	""
"3446"	"款"	"款"	"kʰuaŋ阴上"	"文"	""	""	""
"3447"	"款"	"款"	"kʰuã阴上"	"白"	""	""	""
"3448"	"玩"	"玩"	"ŋuaŋ阴上"	""	""	""	""
"3449"	"歡"	"欢"	"huaŋ阴平"	"文"	""	""	""
"3450"	"歡"	"欢"	"huã阴平"	"白"	""	""	""
"3451"	"喚"	"唤"	"huaŋ去声"	""	""	""	""
"3452"	"煥"	"焕"	"huaŋ去声"	""	""	""	""
"3453"	"桓"	"桓"	"huaŋ阳平"	""	""	""	""
"3454"	"完"	"完"	"uaŋ阳平"	""	""	""	""
"3455"	"丸"	"丸"	"uaŋ阳平"	""	""	""	""
"3456"	"丸"	"丸"	"ĩ阳平"	"训读圆"	""	""	""
"3457"	"紈"	"纨"	"uaŋ阳平"	""	""	""	""
"3458"	"緩"	"缓"	"huaŋ阴上"	""	""	""	""
"3459"	"皖"	"皖"	"uaŋ阴上"	""	""	""	""
"3460"	"換"	"换"	"huaŋ去声"	"文"	""	""	""
"3461"	"換"	"换"	"uã去声"	"白"	""	""	""
"3462"	"豌"	"豌"	"uaŋ阴平"	""	""	""	""
"3463"	"碗"	"碗"	"uã阴上"	""	""	""	""
"3464"	"腕"	"腕"	"uã阴上"	""	""	""	""
"3465"	"鰥"	"鳏"	"kuaŋ阴平"	""	""	""	""
"3466"	"幻"	"幻"	"huam去声"	""	""	""	""
"3467"	"篡"	"篡"	"tsʰuaŋ去声"	""	""	""	""
"3468"	"撰"	"撰"	"tsuaŋ阳上"	""	""	""	""
"3469"	"閂"	"闩"	"suaŋ阴平"	"文"	""	""	""
"3470"	"閂"	"闩"	"tsʰuã去声"	"训"	""	""	""
"3471"	"拴"	"拴"	"tsʰuaŋ阳平"	""	""	""	""
"3472"	"涮"	"涮"	"suaŋ去声"	""	""	""	""
"3473"	"關"	"关"	"kuaŋ阴平"	"文"	""	""	""
"3474"	"關"	"关"	"kuẽ阴平"	"白"	""	""	""
"3475"	"慣"	"惯"	"kuaŋ去声"	"文"	""	""	""
"3476"	"慣"	"惯"	"kuaĩ去声"	"白"	""	""	""
"3477"	"頑"	"顽"	"ŋuaŋ阴上"	""	""	""	""
"3478"	"還"	"还"	"huaŋ阳平"	"文"	""	""	""
"3479"	"還"	"还"	"haŋ阳平"	"又"	""	""	""
"3480"	"還"	"还"	"huã阴平"	"白"	""	""	""
"3481"	"還"	"还"	"haĩ阳平"	"白"	""	""	""
"3482"	"環"	"环"	"huaŋ阳平"	""	""	""	""
"3483"	"患"	"患"	"huaŋ阳上"	""	""	""	""
"3484"	"宦"	"宦"	"huaŋ去声"	""	""	""	""
"3485"	"彎"	"弯"	"uaŋ阴平"	""	""	""	""
"3486"	"灣"	"湾"	"uaŋ阴平"	""	""	""	""
"3487"	"戀"	"恋"	"luaŋ去声"	""	""	""	""
"3488"	"痊"	"痊"	"tsʰuaŋ阳平"	""	""	""	""
"3489"	"全"	"全"	"tsʰuaŋ阳平"	"文"	""	""	""
"3490"	"全"	"全"	"tsŋ阳平"	"白"	""	""	""
"3491"	"泉"	"泉"	"tsuã阳平"	""	""	""	""
"3492"	"宣"	"宣"	"suaŋ阴平"	""	""	""	""
"3493"	"選"	"选"	"suaŋ阴上"	""	""	""	""
"3494"	"旋"	"旋"	"suaŋ阳平"	"文"	""	""	""
"3495"	"旋"	"旋"	"suaŋ去声"	"文"	""	""	""
"3496"	"旋"	"旋"	"tsŋ去声"	"白"	""	""	""
"3500"	"鏇"	"旋"	"suaŋ去声"	""	""	""	""
"3501"	"轉"	"转"	"tsuaŋ阴上"	"文"	""	""	""
"3502"	"轉"	"转"	"tsŋ阴上"	"白"	""	""	""
"3503"	"轉"	"转"	"dzuaŋ阴上"	"又"	""	""	""
"3507"	"傳"	"传"	"tʰuaŋ阳平"	"文"	""	""	""
"3508"	"傳"	"传"	"tuaŋ阳平"	"文"	""	""	""
"3509"	"傳"	"传"	"tuaŋ去声"	"文"	""	""	""
"3510"	"傳"	"传"	"tŋ去声"	"白"	""	""	""
"3511"	"椽"	"椽"	"tsʰuaŋ阳平"	""	""	""	""
"3512"	"篆"	"篆"	"tuaŋ阳上"	""	""	""	""
"3517"	"專"	"专"	"tsuaŋ阴平"	""	""	""	""
"3518"	"磚"	"砖"	"tsuaŋ阴平"	"文"	""	""	""
"3519"	"磚"	"砖"	"tsŋ阴平"	"白"	""	""	""
"3520"	"川"	"川"	"tsʰuaŋ阴平"	""	""	""	""
"3521"	"穿"	"穿"	"tsʰuaŋ阴平"	"文"	""	""	""
"3522"	"穿"	"穿"	"tsʰŋ阴平"	"白"	""	""	""
"3523"	"穿"	"穿"	"tsʰŋ去声"	"训"	""	""	""
"3524"	"喘"	"喘"	"tsʰuaŋ阴上"	"文"	""	""	""
"3525"	"喘"	"喘"	"tsʰuã阴上"	"白"	""	""	""
"3526"	"舛"	"舛"	"tsʰuaŋ阴上"	""	""	""	""
"3527"	"串"	"串"	"tsʰuaŋ去声"	""	""	""	""
"3528"	"船"	"船"	"tsʰuaŋ阳平"	"文"	""	""	""
"3529"	"船"	"船"	"tsuŋ阳平"	"白"	""	""	""
"3530"	"軟"	"软"	"dzuaŋ阴上"	"文"	""	""	""
"3531"	"軟"	"软"	"nŋ阴上"	"白"	""	""	""
"3532"	"捲"	"卷"	"kuaŋ阴上"	"文"	""	""	""
"3533"	"捲"	"卷"	"kŋ阴上"	"白"	""	""	""
"3534"	"眷"	"眷"	"kuaŋ去声"	""	""	""	""
"3535"	"卷"	"卷"	"kuaŋ阴上"	"文"	""	""	""
"3536"	"卷"	"卷"	"kŋ阴上"	"白"	""	""	""
"3537"	"絹"	"绢"	"kiaŋ去声"	""	""	""	""
"3538"	"圈"	"圈"	"kuaŋ阴平"	""	""	""	""
"3539"	"圈"	"圈"	"kʰiaŋ阴平"	""	""	""	""
"3540"	"權"	"权"	"kʰuaŋ阳平"	""	""	""	""
"3541"	"拳"	"拳"	"kuŋ阳平"	""	""	""	""
"3542"	"鬈"	"鬈"	"kʰuaŋ阳平"	""	""	""	""
"3545"	"倦"	"倦"	"kuaŋ去声"	""	""	""	""
"3546"	"員"	"员"	"uaŋ阳平"	""	""	""	""
"3547"	"圓"	"圆"	"uaŋ阳平"	"文"	""	""	""
"3548"	"圓"	"圆"	"ĩ阳平"	"白"	""	""	""
"3549"	"院"	"院"	"uaŋ阳平"	"文"	""	""	""
"3550"	"院"	"院"	"ĩ阳平"	"白"	""	""	""
"3551"	"緣"	"缘"	"uaŋ阳平"	""	""	""	""
"3552"	"沿"	"沿"	"iaŋ阳平"	""	""	""	""
"3553"	"鉛"	"铅"	"iaŋ阳平"	""	""	""	""
"3554"	"捐"	"捐"	"kiaŋ阴平"	""	""	""	""
"3555"	"兖"	"兖"	"iaŋ阳上"	""	""	""	""
"3556"	"藩"	"藩"	"pʰuaŋ阴平"	""	""	""	""
"3557"	"反"	"反"	"huaŋ阴上"	"文"	""	""	""
"3558"	"反"	"反"	"paĩ阴上"	"白"	""	""	""
"3559"	"翻"	"翻"	"huaŋ阴平"	""	""	""	""
"3560"	"番"	"番"	"huaŋ阴平"	"文"	""	""	""
"3561"	"番"	"番"	"pʰuã阴平"	"白"	""	""	""
"3562"	"番"	"番"	"pʰuaŋ阴平"	"文"	""	""	""
"3563"	"番"	"番"	"haŋ阴平"	"文"	""	""	""
"3564"	"販"	"贩"	"huaŋ去声"	"文"	""	""	""
"3565"	"販"	"贩"	"pʰaŋ去声"	"白"	""	""	""
"3566"	"煩"	"烦"	"huaŋ阳平"	""	""	""	""
"3567"	"礬"	"矾"	"huaŋ阳平"	""	""	""	""
"3568"	"繁"	"繁"	"huaŋ阳平"	""	""	""	""
"3570"	"飯"	"饭"	"huam阳上"	"文"	""	""	""
"3571"	"飯"	"饭"	"pŋ去声"	"白"	""	""	""
"3572"	"晚"	"晚"	"buaŋ阳平"	"文"	""	""	""
"3573"	"晚"	"晚"	"mŋ阳平"	"白"	""	""	""
"3574"	"挽"	"挽"	"maŋ阴上"	""	""	""	""
"3575"	"萬"	"万"	"buaŋ去声"	"文"	""	""	""
"3576"	"萬"	"万"	"maŋ去声"	"又"	""	""	""
"3577"	"萬"	"万"	"mok阳入"	"姓氏"	"姓氏,复姓万俟"	""	""
"3579"	"勸"	"劝"	"kʰiaŋ去声"	"文"	""	""	""
"3580"	"勸"	"劝"	"kʰŋ去声"	"白"	""	""	""
"3581"	"券"	"券"	"kŋ阴上"	"训卷字"	""	""	""
"3582"	"元"	"元"	"ŋuaŋ阳平"	"文"	""	""	""
"3583"	"元"	"元"	"ŋaŋ阳平"	"又"	"又,开元寺。"	""	""
"3584"	"元"	"元"	"uaŋ阳平"	"文"	"文,元宝"	""	""
"3586"	"原"	"原"	"ŋuaŋ阳平"	""	""	""	""
"3587"	"源"	"源"	"ŋuaŋ阳平"	""	""	""	""
"3588"	"阮"	"阮"	"ŋuaŋ阳平"	""	""	""	""
"3589"	"願"	"愿"	"ŋuaŋ阳上"	""	""	""	""
"3590"	"喧"	"喧"	"suaŋ阴平"	""	""	""	""
"3591"	"楦"	"楦"	"suaŋ阴平"	""	""	""	""
"3592"	"冤"	"冤"	"uaŋ阴平"	""	""	""	""
"3593"	"宛"	"宛"	"uaŋ阴上"	""	""	""	""
"3594"	"婉"	"婉"	"uaŋ阴上"	""	""	""	""
"3595"	"怨"	"怨"	"uaŋ去声"	""	""	""	""
"3596"	"袁"	"袁"	"uaŋ阳平"	""	""	""	""
"3597"	"園"	"园"	"uaŋ阳平"	"文"	""	""	""
"3598"	"園"	"园"	"hŋ阳平"	"白"	""	""	""
"3599"	"援"	"援"	"huã去声"	"白"	""	""	""
"3600"	"援"	"援"	"iaŋ阳平"	"文"	""	""	""
"3601"	"援"	"援"	"iaŋ阳上"	"文"	""	""	""
"3602"	"垣"	"垣"	"huaŋ阳平"	""	""	""	""
"3603"	"遠"	"远"	"iaŋ阴上"	"文"	""	""	""
"3604"	"遠"	"远"	"hŋ阳上"	"白"	""	""	""
"3605"	"涓"	"涓"	"kiaŋ阴平"	""	""	""	""
"3606"	"犬"	"犬"	"kʰiaŋ阴上"	""	""	""	""
"3607"	"懸"	"悬"	"hiaŋ阳平"	"文"	""	""	""
"3608"	"懸"	"悬"	"kuaĩ阳平"	"白"	""	""	""
"3609"	"玄"	"玄"	"hiaŋ阳平"	""	""	""	""
"3610"	"縣"	"县"	"hiaŋ阳上"	"文"	""	""	""
"3611"	"縣"	"县"	"kuaĩ去声"	"白"	""	""	""
"3612"	"眩"	"眩"	"hiaŋ阳平"	"文"	""	""	""
"3613"	"眩"	"眩"	"hiŋ阳平"	"白"	""	""	""
"3614"	"淵"	"渊"	"iaŋ阴平"	""	""	""	""
"3615"	"淵"	"渊"	"uaŋ阴平"	""	""	""	""
"3616"	"缽"	"钵"	"puaʔ阴入"	""	""	""	""
"3617"	"撥"	"拨"	"puak阴入"	"文"	""	""	""
"3618"	"撥"	"拨"	"puaʔ阴入"	"白"	""	""	""
"3619"	"潑"	"泼"	"pʰuak阴入"	"文"	""	""	""
"3620"	"潑"	"泼"	"pʰuaʔ阴入"	"白"	""	""	""
"3621"	"鈸"	"钹"	"puak阳入"	"文"	""	""	""
"3622"	"鈸"	"钹"	"buaʔ阳入"	"白"	""	""	""
"3623"	"跋"	"跋"	"puak阳入"	"文"	""	""	""
"3624"	"跋"	"跋"	"puaʔ阳入"	"白"	""	""	""
"3625"	"末"	"末"	"muak阳入"	"文"	""	""	""
"3626"	"末"	"末"	"buaʔ阳入"	"白"	""	""	""
"3627"	"抹"	"抹"	"muak阳入"	"文"	""	""	""
"3628"	"抹"	"抹"	"buaʔ阳入"	"白"	""	""	""
"3629"	"沫"	"沫"	"muak阳入"	"文"	""	""	""
"3630"	"沫"	"沫"	"buaʔ阳入"	"白"	""	""	""
"3631"	"掇"	"掇"	"tuak阳入"	"文"	""	""	""
"3632"	"掇"	"掇"	"toʔ阳入"	"白"	""	""	""
"3633"	"脫"	"脱"	"tʰuak阴入"	"文"	""	""	""
"3634"	"脫"	"脱"	"tʰuk阴入"	"又"	""	""	""
"3635"	"脫"	"脱"	"luk阴入"	"又"	""	""	""
"3636"	"奪"	"夺"	"tuak阳入"	"文"	""	""	""
"3637"	"奪"	"夺"	"toʔ阳入"	"白"	""	""	""
"3638"	"捋"	"捋"	"luak阴入"	"文"	""	""	""
"3639"	"捋"	"捋"	"luk阳入"	"又"	""	""	""
"3640"	"撮"	"撮"	"tsʰuak阴入"	"文"	""	""	""
"3641"	"撮"	"撮"	"tsʰoʔ阴入"	"白"	""	""	""
"3642"	"括"	"括"	"kuak阴入"	"文"	""	""	""
"3643"	"括"	"括"	"kuaʔ阴入"	"白"	""	""	""
"3644"	"括"	"括"	"kuat阴入"	"又"	""	""	""
"3645"	"闊"	"阔"	"kʰuak阴入"	"文"	""	""	""
"3646"	"闊"	"阔"	"kʰuat阴入"	"又"	""	""	""
"3647"	"闊"	"阔"	"kʰuaʔ阴入"	"白"	""	""	""
"3648"	"豁"	"豁"	"huak阴入"	""	""	""	""
"3649"	"活"	"活"	"kuak阴入"	"文"	""	""	""
"3650"	"活"	"活"	"uaʔ阳入"	"白"	""	""	""
"3651"	"斡"	"斡"	"uak阴入"	"文"	""	""	""
"3652"	"斡"	"斡"	"uk阴入"	"白"	""	""	""
"3653"	"滑"	"滑"	"kuk阳入"	""	""	""	""
"3654"	"猾"	"猾"	"kuk阳入"	""	""	""	""
"3655"	"挖"	"挖"	"uak阴入"	""	""	""	""
"3656"	"挖"	"挖"	"uek阴入"	"又"	""	""	""
"3657"	"刷"	"刷"	"suak阴入"	"文"	""	""	""
"3658"	"刷"	"刷"	"sueʔ阴入"	"白"	""	""	""
"3659"	"刮"	"刮"	"kuak阴入"	"文"	""	""	""
"3660"	"刮"	"刮"	"kuaʔ阴入"	"白"	""	""	""
"3661"	"刮"	"刮"	"kueʔ阴入"	"又"	""	""	""
"3662"	"劣"	"劣"	"luak阴入"	""	""	""	""
"3663"	"絕"	"绝"	"tsuak阳入"	"文"	""	""	""
"3664"	"絕"	"绝"	"tsoʔ阳入"	"白"	""	""	""
"3665"	"雪"	"雪"	"suak阴入"	"文"	""	""	""
"3666"	"雪"	"雪"	"soʔ阴入"	"白"	""	""	""
"3667"	"輟"	"辍"	"tsuak阴入"	""	""	""	""
"3668"	"拙"	"拙"	"tsuak阴入"	""	""	""	""
"3669"	"說"	"说"	"suak阴入"	"文"	""	""	""
"3670"	"說"	"说"	"sue去声"	"文"	""	""	""
"3671"	"說"	"说"	"sueʔ阴入"	"白"	""	""	""
"3672"	"說"	"说"	"dzuak阴入"	"又"	""	""	""
"3673"	"悅"	"悦"	"dzuak阳入"	"文"	""	""	""
"3674"	"悅"	"悦"	"dzuaʔ阳入"	"白"	""	""	""
"3675"	"閲"	"阅"	"dzuak阳入"	""	""	""	""
"3676"	"髮"	"发"	"huak阴入"	""	""	""	""
"3677"	"發"	"发"	"huak阴入"	""	""	""	""
"3678"	"伐"	"伐"	"huak阳入"	"文"	""	""	""
"3679"	"伐"	"伐"	"huaʔ阳入"	"白"	""	""	""
"3680"	"筏"	"筏"	"huak阳入"	""	""	""	""
"3681"	"罰"	"罚"	"huak阳入"	""	""	""	""
"3682"	"襪"	"袜"	"gueʔ阳入"	""	""	""	""
"3683"	"厥"	"厥"	"kuak阴入"	"文"	""	""	""
"3684"	"厥"	"厥"	"kiak阴入"	"又"	""	""	""
"3685"	"孓"	"孓"	"kuak阴入"	""	""	""	""
"3686"	"闕"	"阙"	"kʰiak阴入"	""	""	""	""
"3687"	"闕"	"阙"	"kʰuak阴入"	""	""	""	""
"3688"	"掘"	"掘"	"kuk阳入"	""	""	""	""
"3689"	"橛"	"橛"	"kuak阳入"	"文"	""	""	""
"3690"	"橛"	"橛"	"kiak阴入"	"又"	""	""	""
"3691"	"橛"	"橛"	"kueʔ阳入"	"白"	""	""	""
"3692"	"月"	"月"	"guak阳入"	"文"	""	""	""
"3693"	"月"	"月"	"gueʔ阳入"	"白"	""	""	""
"3694"	"噦"	"哕"	"ueʔ阴入"	""	""	""	""
"3695"	"越"	"越"	"uak阳入"	"文"	""	""	""
"3696"	"越"	"越"	"huaʔ阳入"	"替"	""	""	""
"3697"	"曰"	"曰"	"uak阴入"	""	""	""	""
"3698"	"曰"	"曰"	"iak阴入"	"又"	""	""	""
"3699"	"粵"	"粤"	"uak阳入"	""	""	""	""
"3700"	"決"	"决"	"kuak阴入"	""	""	""	""
"3701"	"訣"	"诀"	"kuak阴入"	""	""	""	""
"3702"	"缺"	"缺"	"kʰueʔ阴入"	"白"	""	""	""
"3703"	"缺"	"缺"	"kʰiʔ阴入"	"白"	""	""	""
"3704"	"血"	"血"	"huak阴入"	"文"	""	""	""
"3705"	"血"	"血"	"hueʔ阴入"	"白"	""	""	""
"3706"	"穴"	"穴"	"hiak阳入"	""	""	""	""
"3707"	"吞"	"吞"	"tʰuŋ阴平"	""	""	""	""
"3708"	"根"	"根"	"kiŋ阴平"	""	""	""	""
"3709"	"跟"	"跟"	"kiŋ阴平"	""	""	""	""
"3710"	"墾"	"垦"	"kʰiaŋ阴上"	""	""	""	""
"3711"	"懇"	"恳"	"kʰiaŋ阴上"	""	""	""	""
"3712"	"齦"	"龈"	"ŋiŋ阳平"	""	""	""	""
"3713"	"痕"	"痕"	"huŋ阳平"	""	""	""	""
"3714"	"很"	"很"	"hiŋ阴上"	""	""	""	""
"3715"	"恨"	"恨"	"hiŋ阳上"	""	""	""	""
"3716"	"恩"	"恩"	"iŋ阴平"	""	""	""	""
"3717"	"彬"	"彬"	"piŋ阴平"	""	""	""	""
"3718"	"賓"	"宾"	"piŋ阴平"	""	""	""	""
"3719"	"檳"	"槟"	"piŋ阴平"	""	""	""	""
"3720"	"殯"	"殡"	"piŋ去声"	""	""	""	""
"3721"	"貧"	"贫"	"pʰiŋ阳平"	""	""	""	""
"3722"	"頻"	"频"	"pʰiŋ阳平"	""	""	""	""
"3723"	"牝"	"牝"	"pʰiŋ阴上"	""	""	""	""
"3725"	"閩"	"闽"	"maŋ阳平"	""	""	""	""
"3726"	"民"	"民"	"miŋ阳平"	""	""	""	""
"3727"	"泯"	"泯"	"miŋ阳平"	""	""	""	""
"3728"	"敏"	"敏"	"miaŋ阴上"	""	""	""	""
"3729"	"憫"	"悯"	"miŋ阴上"	""	""	""	""
"3730"	"鄰"	"邻"	"liŋ阳平"	""	""	""	""
"3731"	"鱗"	"鳞"	"liŋ阳平"	"文"	""	""	""
"3732"	"鱗"	"鳞"	"laŋ阳平"	"白"	""	""	""
"3733"	"鱗"	"鳞"	"laŋ阴平"	"又"	""	""	""
"3734"	"磷"	"磷"	"liŋ阳平"	""	""	""	""
"3735"	"吝"	"吝"	"liaŋ阳上"	""	""	""	""
"3736"	"津"	"津"	"tsiŋ阴平"	""	""	""	""
"3737"	"盡"	"尽"	"tsiŋ阳上"	""	""	""	""
"3738"	"進"	"进"	"tsiŋ去声"	""	""	""	""
"3739"	"晉"	"晋"	"tsiŋ去声"	""	""	""	""
"3740"	"親"	"亲"	"tsʰiŋ阴平"	""	""	""	""
"3742"	"秦"	"秦"	"tsʰiŋ阳平"	""	""	""	""
"3743"	"辛"	"辛"	"siŋ阴平"	""	""	""	""
"3744"	"新"	"新"	"siŋ阴平"	""	""	""	""
"3745"	"薪"	"薪"	"siŋ阴平"	""	""	""	""
"3746"	"信"	"信"	"siŋ去声"	"文"	""	""	""
"3747"	"信"	"信"	"siaŋ去声"	"白"	""	""	""
"3748"	"訊"	"讯"	"siŋ去声"	""	""	""	""
"3749"	"珍"	"珍"	"tiŋ阴平"	""	""	""	""
"3750"	"珍"	"珍"	"tsiŋ阴平"	"训读真字"	""	""	""
"3751"	"鎮"	"镇"	"tiŋ去声"	""	""	""	""
"3752"	"鎮"	"镇"	"tiaŋ去声"	""	""	""	""
"3753"	"趁"	"趁"	"tʰaŋ去声"	"白"	""	""	""
"3754"	"趁"	"趁"	"tsiŋ阴平"	"文"	""	""	""
"3755"	"陳"	"陈"	"tiŋ阳平"	"文"	""	""	""
"3756"	"陳"	"陈"	"tʰiŋ阳平"	"文"	""	""	""
"3757"	"陳"	"陈"	"tsʰiŋ阳平"	"文"	""	""	""
"3758"	"陳"	"陈"	"taŋ阳平"	"白"	"白,姓氏音"	""	""
"3760"	"塵"	"尘"	"tiŋ阳平"	"文"	""	""	""
"3761"	"塵"	"尘"	"tʰuŋ阳平"	"白"	""	""	""
"3762"	"陣"	"阵"	"tiŋ去声"	"文"	""	""	""
"3763"	"陣"	"阵"	"tsuŋ去声"	"白"	""	""	""
"3764"	"陣"	"阵"	"tsuŋ阳平"	"又"	""	""	""
"3765"	"榛"	"榛"	"tsiŋ阴平"	""	""	""	""
"3766"	"臻"	"臻"	"tsiŋ阴平"	""	""	""	""
"3767"	"襯"	"衬"	"tsʰiŋ去声"	""	""	""	""
"3768"	"真"	"真"	"tsiŋ阴平"	""	""	""	""
"3769"	"診"	"诊"	"tsiŋ阴上"	""	""	""	""
"3770"	"疹"	"疹"	"tsiŋ阴上"	""	""	""	""
"3771"	"振"	"振"	"tsiŋ阴上"	"文"	""	""	""
"3772"	"振"	"振"	"tiŋ阴上"	"白"	""	""	""
"3773"	"振"	"振"	"tuŋ去声"	"白"	""	""	""
"3774"	"震"	"震"	"tsiŋ阴上"	"文"	""	""	""
"3775"	"震"	"震"	"tuŋ去声"	"白"	""	""	""
"3776"	"娠"	"娠"	"siŋ阳平"	""	""	""	""
"3777"	"神"	"神"	"siŋ阳平"	""	""	""	""
"3778"	"身"	"身"	"siŋ阴平"	""	""	""	""
"3779"	"申"	"申"	"siŋ阴平"	""	""	""	""
"3780"	"伸"	"伸"	"siŋ阴平"	"文"	""	""	""
"3781"	"伸"	"伸"	"tsʰuŋ阴平"	"白"	""	""	""
"3783"	"辰"	"辰"	"siŋ阳平"	""	""	""	""
"3784"	"晨"	"晨"	"siŋ阳平"	""	""	""	""
"3785"	"臣"	"臣"	"tsʰiŋ阳平"	""	""	""	""
"3786"	"腎"	"肾"	"siaŋ阳上"	""	""	""	""
"3787"	"慎"	"慎"	"siŋ阴上"	""	""	""	""
"3788"	"人"	"人"	"dziŋ阳平"	"文"	""	""	""
"3789"	"人"	"人"	"naŋ阳平"	"训读侬"	""	""	""
"3790"	"仁"	"仁"	"dziŋ阳平"	""	""	""	""
"3791"	"忍"	"忍"	"dzim阴上"	"文"	""	""	""
"3792"	"忍"	"忍"	"luŋ阴上"	"白"	""	""	""
"3793"	"認"	"认"	"dziŋ去声"	""	""	""	""
"3794"	"刃"	"刃"	"dzim阴上"	""	""	""	""
"3795"	"巾"	"巾"	"kiŋ阴平"	""	""	""	""
"3796"	"緊"	"紧"	"kiŋ阴上"	""	""	""	""
"3797"	"僅"	"仅"	"kiŋ阴上"	""	""	""	""
"3798"	"銀"	"银"	"ŋiŋ阳平"	""	""	""	""
"3799"	"釁"	"衅"	"hiaŋ去声"	""	""	""	""
"3800"	"因"	"因"	"iŋ阴平"	""	""	""	""
"3801"	"姻"	"姻"	"iŋ阴平"	""	""	""	""
"3802"	"印"	"印"	"iŋ去声"	""	""	""	""
"3803"	"寅"	"寅"	"iŋ阳平"	""	""	""	""
"3804"	"引"	"引"	"iŋ阴上"	""	""	""	""
"3805"	"斤"	"斤"	"kiŋ阴平"	""	""	""	""
"3806"	"筋"	"筋"	"kiŋ阴平"	""	""	""	""
"3807"	"謹"	"谨"	"kiŋ阴上"	""	""	""	""
"3808"	"勁"	"劲"	"keŋ去声"	"文"	""	""	""
"3809"	"勁"	"劲"	"kẽ去声"	"白"	""	""	""
"3810"	"勤"	"勤"	"kʰiŋ阳平"	""	""	""	""
"3811"	"芹"	"芹"	"kʰiŋ阳平"	""	""	""	""
"3812"	"近"	"近"	"kiŋ阳上"	""	""	""	""
"3814"	"欣"	"欣"	"hiŋ阴平"	""	""	""	""
"3815"	"殷"	"殷"	"iŋ阴平"	""	""	""	""
"3816"	"隱"	"隐"	"iŋ阴上"	""	""	""	""
"3817"	"筆"	"笔"	"pik阴入"	""	""	""	""
"3818"	"畢"	"毕"	"pik阳入"	""	""	""	""
"3819"	"必"	"必"	"pik阴入"	""	""	""	""
"3820"	"匹"	"匹"	"pʰik阴入"	""	""	""	""
"3821"	"弼"	"弼"	"pik阳入"	""	""	""	""
"3822"	"密"	"密"	"mik阳入"	"文"	""	""	""
"3823"	"密"	"密"	"bak阳入"	"白"	""	""	""
"3824"	"蜜"	"蜜"	"mik阳入"	"文"	""	""	""
"3825"	"蜜"	"蜜"	"bik阳入"	"又"	""	""	""
"3826"	"昵"	"昵"	"nik阳入"	""	""	""	""
"3827"	"栗"	"栗"	"liak阳入"	"文"	""	""	""
"3828"	"栗"	"栗"	"lak阳入"	"白"	""	""	""
"3829"	"七"	"七"	"tsʰik阴入"	"文"	""	""	""
"3830"	"七"	"七"	"tsʰiak阴入"	"白"	""	""	""
"3831"	"漆"	"漆"	"tsʰik阴入"	"文"	""	""	""
"3832"	"漆"	"漆"	"tsʰak阴入"	"白"	""	""	""
"3833"	"疾"	"疾"	"tsik阳入"	""	""	""	""
