"繁體"	"简体"	"音標"	"注釋"	""	"1：˦˦"	"2：˧˩"	""	""	""	""	""	""	""
"幹"	"干"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"杆"	"杆"	"kɵ1"	""	""	""	""	""	""	""	""	""	""	""
"稈"	"秆"	"kɵ3"	""	""	""	""	""	""	""	""	""	""	""
"擀"	"擀"	"kɵ3"	""	""	""	""	""	""	""	""	""	""	""
"趕"	"赶"	"kɵ3"	""	""	""	""	""	""	""	""	""	""	""
"幹"	"干"	"kɵ5"	""	""	""	""	""	""	""	""	""	""	""
"看"	"看"	"kʰɵ1"	""	""	""	""	""	""	""	""	""	""	""
"刊"	"刊"	"kʰɵ1"	""	""	""	""	""	""	""	""	""	""	""
"侃"	"侃"	"kʰɵ3"	""	""	""	""	""	""	""	""	""	""	""
"看"	"看"	"kʰɵ5"	""	""	""	""	""	""	""	""	""	""	""
"岸"	"岸"	"ɦɵ6"	""	""	""	""	""	""	""	""	""	""	""
"鼾"	"鼾"	"hɵ1"	""	""	""	""	""	""	""	""	""	""	""
"罕"	"罕"	"hɵ3"	""	""	""	""	""	""	""	""	""	""	""
"漢"	"汉"	"hɵ5"	""	""	""	""	""	""	""	""	""	""	""
"寒"	"寒"	"ɦɵ2"	""	""	""	""	""	""	""	""	""	""	""
"韓"	"韩"	"ɦɵ2"	""	""	""	""	""	""	""	""	""	""	""
"旱"	"旱"	"ɦɵ4"	""	""	""	""	""	""	""	""	""	""	""
"汗"	"汗"	"ɦɵ6"	""	""	""	""	""	""	""	""	""	""	""
"翰"	"翰"	"ɦɵ6"	""	""	""	""	""	""	""	""	""	""	""
"安"	"安"	"ˀɵ1"	""	""	""	""	""	""	""	""	""	""	""
"鞍"	"鞍"	"ˀɵ1"	""	""	""	""	""	""	""	""	""	""	""
"按"	"按"	"ˀɵ5"	""	""	""	""	""	""	""	""	""	""	""
"案"	"案"	"ˀɵ5"	""	""	""	""	""	""	""	""	""	""	""
"扮"	"扮"	"pɔ5"	""	""	""	""	""	""	""	""	""	""	""
"盼"	"盼"	"pʰɔ5"	""	""	""	""	""	""	""	""	""	""	""
"瓣"	"瓣"	"pʰɔ5"	""	""	""	""	""	""	""	""	""	""	""
"辦"	"办"	"bɔ6"	""	""	""	""	""	""	""	""	""	""	""
"綻"	"绽"	"dzɔ6"	""	""	""	""	""	""	""	""	""	""	""
"盞"	"盏"	"tsɔ4"	""	""	""	""	""	""	""	""	""	""	""
"鏟"	"铲"	"dzɔ2"	""	""	""	""	""	""	""	""	""	""	""
"鏟"	"铲"	"zɔ2"	""	""	""	""	""	""	""	""	""	""	""
"潺"	"潺"	"tsʰɔ3"	""	""	""	""	""	""	""	""	""	""	""
"山"	"山"	"sɔ1"	""	""	""	""	""	""	""	""	""	""	""
"產"	"产"	"sɔ3"	""	""	""	""	""	""	""	""	""	""	""
"艱"	"艰"	"kɔ1"	""	""	""	""	""	""	""	""	""	""	""
"間"	"间"	"kɔ1"	""	""	""	""	""	""	""	""	""	""	""
"簡"	"简"	"kɔ3"	""	""	""	""	""	""	""	""	""	""	""
"揀"	"拣"	"kɔ3"	""	""	""	""	""	""	""	""	""	""	""
"柬"	"柬"	"kɔ3"	""	""	""	""	""	""	""	""	""	""	""
"間"	"间"	"tɕi1"	"一間"	""	""	""	""	""	""	""	""	""	""
"眼"	"眼"	"ˀŋɔ1"	"眼兒珠"	""	""	""	""	""	""	""	""	""	""
"眼"	"眼"	"ŋɔ4"	""	""	""	""	""	""	""	""	""	""	""
"閑"	"闲"	"ɦɔ2"	""	""	""	""	""	""	""	""	""	""	""
"限"	"限"	"ɦɔ4"	""	""	""	""	""	""	""	""	""	""	""
"莧"	"苋"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"班"	"班"	"pɔ1"	""	""	""	""	""	""	""	""	""	""	""
"扳"	"扳"	"pɔ1"	""	""	""	""	""	""	""	""	""	""	""
"頒"	"颁"	"pɔ1"	""	""	""	""	""	""	""	""	""	""	""
"板"	"板"	"pɔ3"	""	""	""	""	""	""	""	""	""	""	""
"版"	"版"	"pɔ3"	""	""	""	""	""	""	""	""	""	""	""
"攀"	"攀"	"pʰɔ1"	""	""	""	""	""	""	""	""	""	""	""
"扳"	"扳"	"pɔ1"	""	""	""	""	""	""	""	""	""	""	""
"襻"	"襻"	"pʰɔ5"	""	""	""	""	""	""	""	""	""	""	""
"蠻"	"蛮"	"ˀmɔ1"	""	""	""	""	""	""	""	""	""	""	""
"蠻"	"蛮"	"mɔ2"	""	""	""	""	""	""	""	""	""	""	""
"慢"	"慢"	"mɔ6"	""	""	""	""	""	""	""	""	""	""	""
"棧"	"栈"	"dzɔ6"	""	""	""	""	""	""	""	""	""	""	""
"刪"	"删"	"sɔ1"	""	""	""	""	""	""	""	""	""	""	""
"訕"	"讪"	"sɔ3"	""	""	""	""	""	""	""	""	""	""	""
"訕"	"讪"	"sɔ5"	""	""	""	""	""	""	""	""	""	""	""
"疝"	"疝"	"sɔ5"	""	""	""	""	""	""	""	""	""	""	""
"奸"	"奸"	"kɔ1"	""	""	""	""	""	""	""	""	""	""	""
"奸"	"奸"	"kɔ1"	""	""	""	""	""	""	""	""	""	""	""
"諫"	"谏"	"kɔ5"	""	""	""	""	""	""	""	""	""	""	""
"顏"	"颜"	"ŋɔ2"	""	""	""	""	""	""	""	""	""	""	""
"雁"	"雁"	"ŋɔ6"	""	""	""	""	""	""	""	""	""	""	""
"晏"	"晏"	"ˀɔ5"	""	""	""	""	""	""	""	""	""	""	""
"編"	"编"	"pi1"	""	""	""	""	""	""	""	""	""	""	""
"鞭"	"鞭"	"pi1"	""	""	""	""	""	""	""	""	""	""	""
"變"	"变"	"pi5"	""	""	""	""	""	""	""	""	""	""	""
"篇"	"篇"	"pʰi1"	""	""	""	""	""	""	""	""	""	""	""
"偏"	"偏"	"pʰi1"	""	""	""	""	""	""	""	""	""	""	""
"騙"	"骗"	"pʰi5"	""	""	""	""	""	""	""	""	""	""	""
"便"	"便"	"bi2"	""	""	""	""	""	""	""	""	""	""	""
"辨"	"辨"	"bi4"	""	""	""	""	""	""	""	""	""	""	""
"辯"	"辩"	"bi4"	""	""	""	""	""	""	""	""	""	""	""
"便"	"便"	"bi6"	""	""	""	""	""	""	""	""	""	""	""
"汴"	"汴"	"bi6"	""	""	""	""	""	""	""	""	""	""	""
"綿"	"绵"	"mi2"	""	""	""	""	""	""	""	""	""	""	""
"棉"	"棉"	"mi2"	""	""	""	""	""	""	""	""	""	""	""
"棉"	"棉"	"meɪ2"	"棉毛衫"	""	""	""	""	""	""	""	""	""	""
"免"	"免"	"mi4"	""	""	""	""	""	""	""	""	""	""	""
"勉"	"勉"	"mi4"	""	""	""	""	""	""	""	""	""	""	""
"娩"	"娩"	"mi4"	""	""	""	""	""	""	""	""	""	""	""
"緬"	"缅"	"mi6"	""	""	""	""	""	""	""	""	""	""	""
"面"	"面"	"maɪ6"	"上面，下麵"	""	""	""	""	""	""	""	""	""	""
"面"	"面"	"mi6"	""	""	""	""	""	""	""	""	""	""	""
"碾"	"碾"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"碾"	"碾"	"ȵi6"	""	""	""	""	""	""	""	""	""	""	""
"連"	"连"	"li2"	""	""	""	""	""	""	""	""	""	""	""
"聯"	"联"	"li2"	""	""	""	""	""	""	""	""	""	""	""
"輦"	"辇"	"li4"	""	""	""	""	""	""	""	""	""	""	""
"煎"	"煎"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"剪"	"剪"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"箭"	"箭"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"濺"	"溅"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"遷"	"迁"	"tɕʰi1"	""	""	""	""	""	""	""	""	""	""	""
"淺"	"浅"	"tɕʰi3"	""	""	""	""	""	""	""	""	""	""	""
"錢"	"钱"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"鈿"	"钿"	"di2"	"錢"	""	""	""	""	""	""	""	""	""	""
"踐"	"践"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"賤"	"贱"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"仙"	"仙"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"鮮"	"鲜"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"鮮"	"鲜"	"ɕi3"	""	""	""	""	""	""	""	""	""	""	""
"癬"	"癣"	"ɕi3"	""	""	""	""	""	""	""	""	""	""	""
"線"	"线"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"涎"	"涎"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"羨"	"羡"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"展"	"展"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"纏"	"缠"	"dʑy2"	""	""	""	""	""	""	""	""	""	""	""
"纏"	"缠"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"纏"	"缠"	"dʑi6"	""	""	""	""	""	""	""	""	""	""	""
"氈"	"毡"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"戰"	"战"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"顫"	"颤"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"膻"	"膻"	"sɔ1"	""	""	""	""	""	""	""	""	""	""	""
"膻"	"膻"	"dɔ6"	""	""	""	""	""	""	""	""	""	""	""
"扇"	"扇"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"蟬"	"蝉"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"禪"	"禅"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"善"	"善"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"膳"	"膳"	"ji4"	""	""	""	""	""	""	""	""	""	""	""
"擅"	"擅"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"禪"	"禅"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"然"	"然"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"燃"	"燃"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"遣"	"遣"	"tɕʰi3"	""	""	""	""	""	""	""	""	""	""	""
"虔"	"虔"	"dʑi2"	""	""	""	""	""	""	""	""	""	""	""
"件"	"件"	"dʑi4"	""	""	""	""	""	""	""	""	""	""	""
"諺"	"谚"	"ȵi6"	""	""	""	""	""	""	""	""	""	""	""
"焉"	"焉"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"延"	"延"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"筵"	"筵"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"演"	"演"	"ˀi3"	""	""	""	""	""	""	""	""	""	""	""
"建"	"建"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"鍵"	"键"	"dʑi6"	""	""	""	""	""	""	""	""	""	""	""
"健"	"健"	"dʑi6"	""	""	""	""	""	""	""	""	""	""	""
"腱"	"腱"	"dʑi6"	""	""	""	""	""	""	""	""	""	""	""
"言"	"言"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"軒"	"轩"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"掀"	"掀"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"掀"	"掀"	"ɕiaŋ1"	""	""	""	""	""	""	""	""	""	""	""
"憲"	"宪"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"獻"	"献"	"ɕi5"	""	""	""	""	""	""	""	""	""	""	""
"蔫"	"蔫"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"堰"	"堰"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"邊"	"边"	"pi1"	""	""	""	""	""	""	""	""	""	""	""
"蝙"	"蝙"	"pi3"	""	""	""	""	""	""	""	""	""	""	""
"扁"	"扁"	"pi3"	""	""	""	""	""	""	""	""	""	""	""
"匾"	"匾"	"pi3"	""	""	""	""	""	""	""	""	""	""	""
"遍"	"遍"	"pi5"	""	""	""	""	""	""	""	""	""	""	""
"片"	"片"	"pʰi5"	""	""	""	""	""	""	""	""	""	""	""
"駢"	"骈"	"bi2"	""	""	""	""	""	""	""	""	""	""	""
"辮"	"辫"	"bi4"	""	""	""	""	""	""	""	""	""	""	""
"眠"	"眠"	"ˀmeɪ1"	"眠床頭：床頭"	""	""	""	""	""	""	""	""	""	""
"眠"	"眠"	"mi2"	""	""	""	""	""	""	""	""	""	""	""
"面"	"面"	"mi6"	""	""	""	""	""	""	""	""	""	""	""
"顛"	"颠"	"ti1"	""	""	""	""	""	""	""	""	""	""	""
"典"	"典"	"ti3"	""	""	""	""	""	""	""	""	""	""	""
"天"	"天"	"tʰi1"	""	""	""	""	""	""	""	""	""	""	""
"田"	"田"	"di2"	""	""	""	""	""	""	""	""	""	""	""
"填"	"填"	"di2"	""	""	""	""	""	""	""	""	""	""	""
"電"	"电"	"di6"	""	""	""	""	""	""	""	""	""	""	""
"殿"	"殿"	"di6"	""	""	""	""	""	""	""	""	""	""	""
"奠"	"奠"	"di6"	""	""	""	""	""	""	""	""	""	""	""
"佃"	"佃"	"di2"	""	""	""	""	""	""	""	""	""	""	""
"佃"	"佃"	"di6"	""	""	""	""	""	""	""	""	""	""	""
"年"	"年"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"攆"	"撵"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"撚"	"捻"	"ȵi4"	""	""	""	""	""	""	""	""	""	""	""
"憐"	"怜"	"li2"	""	""	""	""	""	""	""	""	""	""	""
"蓮"	"莲"	"li2"	""	""	""	""	""	""	""	""	""	""	""
"練"	"练"	"li6"	""	""	""	""	""	""	""	""	""	""	""
"煉"	"炼"	"li6"	""	""	""	""	""	""	""	""	""	""	""
"箋"	"笺"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"薦"	"荐"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"千"	"千"	"tɕʰi1"	""	""	""	""	""	""	""	""	""	""	""
"前"	"前"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"先"	"先"	"ɕi1"	""	""	""	""	""	""	""	""	""	""	""
"肩"	"肩"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"堅"	"坚"	"tɕi1"	""	""	""	""	""	""	""	""	""	""	""
"繭"	"茧"	"tɕi3"	""	""	""	""	""	""	""	""	""	""	""
"見"	"见"	"tɕi5"	""	""	""	""	""	""	""	""	""	""	""
"牽"	"牵"	"tɕʰi1"	""	""	""	""	""	""	""	""	""	""	""
"研"	"研"	"ȵi2"	""	""	""	""	""	""	""	""	""	""	""
"硯"	"砚"	"ȵi6"	""	""	""	""	""	""	""	""	""	""	""
"顯"	"显"	"ɕi3"	""	""	""	""	""	""	""	""	""	""	""
"賢"	"贤"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"弦"	"弦"	"ji2"	""	""	""	""	""	""	""	""	""	""	""
"現"	"现"	"ji6"	""	""	""	""	""	""	""	""	""	""	""
"煙"	"烟"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"燕"	"燕"	"ˀi1"	""	""	""	""	""	""	""	""	""	""	""
"燕"	"燕"	"ˀi3"	""	""	""	""	""	""	""	""	""	""	""
"燕"	"燕"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"咽"	"咽"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"宴"	"宴"	"ˀi5"	""	""	""	""	""	""	""	""	""	""	""
"獺"	"獭"	"tʰɔ7"	""	""	""	""	""	""	""	""	""	""	""
"達"	"达"	"da8"	""	""	""	""	""	""	""	""	""	""	""
"捺"	"捺"	"nɔ8"	""	""	""	""	""	""	""	""	""	""	""
"辣"	"辣"	"lɔ8"	""	""	""	""	""	""	""	""	""	""	""
"癩"	"癞"	"lɔ8"	""	""	""	""	""	""	""	""	""	""	""
"擦"	"擦"	"tsʰɔ7"	""	""	""	""	""	""	""	""	""	""	""
"撒"	"撒"	"sɔ7"	""	""	""	""	""	""	""	""	""	""	""
"薩"	"萨"	"sɔ7"	""	""	""	""	""	""	""	""	""	""	""
"割"	"割"	"kɵ7"	""	""	""	""	""	""	""	""	""	""	""
"葛"	"葛"	"kɵ7"	""	""	""	""	""	""	""	""	""	""	""
"渴"	"渴"	"kʰɵ7"	""	""	""	""	""	""	""	""	""	""	""
"曷"	"曷"	"ɦɵ8"	""	""	""	""	""	""	""	""	""	""	""
"八"	"八"	"pu7"	""	""	""	""	""	""	""	""	""	""	""
"拔"	"拔"	"bɔ8"	""	""	""	""	""	""	""	""	""	""	""
"劄"	"札"	"tsɔ7"	""	""	""	""	""	""	""	""	""	""	""
"紮"	"扎"	"tsɔ7"	""	""	""	""	""	""	""	""	""	""	""
"紮"	"扎"	"tsɔ7"	""	""	""	""	""	""	""	""	""	""	""
"察"	"察"	"tsʰɔ7"	""	""	""	""	""	""	""	""	""	""	""
"殺"	"杀"	"sɔ7"	""	""	""	""	""	""	""	""	""	""	""
"軋"	"轧"	"ˀɔ7"	""	""	""	""	""	""	""	""	""	""	""
"鍘"	"铡"	"zɔ8"	""	""	""	""	""	""	""	""	""	""	""
"瞎"	"瞎"	"hɔ7"	""	""	""	""	""	""	""	""	""	""	""
"轄"	"辖"	"ɦɔ8"	""	""	""	""	""	""	""	""	""	""	""
"別"	"别"	"pi7"	""	""	""	""	""	""	""	""	""	""	""
"憋"	"憋"	"pi7"	""	""	""	""	""	""	""	""	""	""	""
"鱉"	"鳖"	"pi7"	""	""	""	""	""	""	""	""	""	""	""
"別"	"别"	"bi8"	""	""	""	""	""	""	""	""	""	""	""
"滅"	"灭"	"mi8"	""	""	""	""	""	""	""	""	""	""	""
"列"	"列"	"li8"	""	""	""	""	""	""	""	""	""	""	""
"裂"	"裂"	"li8"	""	""	""	""	""	""	""	""	""	""	""
"烈"	"烈"	"li8"	""	""	""	""	""	""	""	""	""	""	""
"薛"	"薛"	"ɕy7"	""	""	""	""	""	""	""	""	""	""	""
"褻"	"亵"	"ɕi7"	""	""	""	""	""	""	""	""	""	""	""
"泄"	"泄"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"哲"	"哲"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"徹"	"彻"	"dʑi8"	""	""	""	""	""	""	""	""	""	""	""
"撤"	"撤"	"tɕʰi7"	""	""	""	""	""	""	""	""	""	""	""
"轍"	"辙"	"dʑi8"	""	""	""	""	""	""	""	""	""	""	""
"折"	"折"	"ji8"	""	""	""	""	""	""	""	""	""	""	""
"浙"	"浙"	"tseɪ7"	""	""	""	""	""	""	""	""	""	""	""
"舌"	"舌"	"ji8"	""	""	""	""	""	""	""	""	""	""	""
"設"	"设"	"seɪ7"	""	""	""	""	""	""	""	""	""	""	""
"折"	"折"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"熱"	"热"	"ȵi8"	""	""	""	""	""	""	""	""	""	""	""
"孑"	"孑"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"傑"	"杰"	"dʑi8"	""	""	""	""	""	""	""	""	""	""	""
"孽"	"孽"	"ȵi8"	""	""	""	""	""	""	""	""	""	""	""
"揭"	"揭"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"揭"	"揭"	"tɕʰi7"	"本讀"	""	""	""	""	""	""	""	""	""	""
"竭"	"竭"	"dʑi8"	""	""	""	""	""	""	""	""	""	""	""
"歇"	"歇"	"ɕi7"	""	""	""	""	""	""	""	""	""	""	""
"蠍"	"蝎"	"ɦɵ8"	""	""	""	""	""	""	""	""	""	""	""
"蠍"	"蝎"	"ɕi7"	""	""	""	""	""	""	""	""	""	""	""
"謁"	"谒"	"ˀi7"	""	""	""	""	""	""	""	""	""	""	""
"撇"	"撇"	"pʰi7"	""	""	""	""	""	""	""	""	""	""	""
"篾"	"篾"	"mi8"	""	""	""	""	""	""	""	""	""	""	""
"鐵"	"铁"	"tʰi7"	""	""	""	""	""	""	""	""	""	""	""
"迭"	"迭"	"di8"	""	""	""	""	""	""	""	""	""	""	""
"跌"	"跌"	"di8"	""	""	""	""	""	""	""	""	""	""	""
"捏"	"捏"	"ȵyɔ8"	""	""	""	""	""	""	""	""	""	""	""
"節"	"节"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"切"	"切"	"tɕʰi7"	""	""	""	""	""	""	""	""	""	""	""
"截"	"截"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"屑"	"屑"	"tɕʰyɔ7"	"風屑：頭皮屑"	""	""	""	""	""	""	""	""	""	""
"結"	"结"	"tɕi7"	"一種意思同打za8，一種就是正常的打結。"	""	""	""	""	""	""	""	""	""	""
"潔"	"洁"	"tɕi7"	""	""	""	""	""	""	""	""	""	""	""
"潔"	"洁"	"ti7"	"洗洁精一词中的洁字端读化"	""	""	""	""	""	""	""	""	""	""
"噎"	"噎"	"ˀi7"	""	""	""	""	""	""	""	""	""	""	""
"搬"	"搬"	"pɵ1"	""	""	""	""	""	""	""	""	""	""	""
"般"	"般"	"pɵ1"	""	""	""	""	""	""	""	""	""	""	""
"半"	"半"	"pɵ5"	""	""	""	""	""	""	""	""	""	""	""
"絆"	"绊"	"pɔ5"	""	""	""	""	""	""	""	""	""	""	""
"潘"	"潘"	"pʰɵ1"	""	""	""	""	""	""	""	""	""	""	""
"拚"	"拚"	"pʰəŋ1"	""	""	""	""	""	""	""	""	""	""	""
"判"	"判"	"pʰɵ5"	""	""	""	""	""	""	""	""	""	""	""
"盤"	"盘"	"bɵ2"	""	""	""	""	""	""	""	""	""	""	""
"伴"	"伴"	"bɵ2"	""	""	""	""	""	""	""	""	""	""	""
"伴"	"伴"	"bɵ6"	"相伴"	""	""	""	""	""	""	""	""	""	""
"叛"	"叛"	"bɵ4"	""	""	""	""	""	""	""	""	""	""	""
"叛"	"叛"	"bɵ6"	""	""	""	""	""	""	""	""	""	""	""
"瞞"	"瞒"	"mɵ2"	""	""	""	""	""	""	""	""	""	""	""
"饅"	"馒"	"mɔ2"	""	""	""	""	""	""	""	""	""	""	""
"滿"	"满"	"mɵ4"	""	""	""	""	""	""	""	""	""	""	""
"漫"	"漫"	"mɵ6"	""	""	""	""	""	""	""	""	""	""	""
"幔"	"幔"	"mɵ6"	""	""	""	""	""	""	""	""	""	""	""
"端"	"端"	"tɵ1"	""	""	""	""	""	""	""	""	""	""	""
"短"	"短"	"tɵ3"	""	""	""	""	""	""	""	""	""	""	""
"斷"	"断"	"dɵ4"	""	""	""	""	""	""	""	""	""	""	""
"斷"	"断"	"daŋ4"	""	""	""	""	""	""	""	""	""	""	""
"鍛"	"锻"	"tɵ5"	""	""	""	""	""	""	""	""	""	""	""
"團"	"团"	"dɵ2"	""	""	""	""	""	""	""	""	""	""	""
"斷"	"断"	"daŋ6"	""	""	""	""	""	""	""	""	""	""	""
"段"	"段"	"daŋ6"	""	""	""	""	""	""	""	""	""	""	""
"段"	"段"	"dɵ6"	"段用：沒用"	""	""	""	""	""	""	""	""	""	""
"緞"	"缎"	"dɵ6"	""	""	""	""	""	""	""	""	""	""	""
"暖"	"暖"	"nɵ4"	""	""	""	""	""	""	""	""	""	""	""
"暖"	"暖"	"naŋ4"	""	""	""	""	""	""	""	""	""	""	""
"鸞"	"鸾"	"lɵ2"	""	""	""	""	""	""	""	""	""	""	""
"□"	"□"	"ˀlɵ1"	"繞一圈"	""	""	""	""	""	""	""	""	""	""
"卵"	"卵"	"lɵ4"	""	""	""	""	""	""	""	""	""	""	""
"卵"	"卵"	"laŋ4"	""	""	""	""	""	""	""	""	""	""	""
"亂"	"乱"	"lɵ6"	""	""	""	""	""	""	""	""	""	""	""
"鑽"	"钻"	"tsɵ1"	""	""	""	""	""	""	""	""	""	""	""
"纂"	"纂"	"tsɵ3"	""	""	""	""	""	""	""	""	""	""	""
"鑽"	"钻"	"tsɵ5"	""	""	""	""	""	""	""	""	""	""	""
"竄"	"窜"	"tsʰɵ5"	""	""	""	""	""	""	""	""	""	""	""
"酸"	"酸"	"sɵ1"	""	""	""	""	""	""	""	""	""	""	""
"算"	"算"	"sɵ5"	""	""	""	""	""	""	""	""	""	""	""
"蒜"	"蒜"	"sɵ5"	""	""	""	""	""	""	""	""	""	""	""
"官"	"官"	"ky1"	""	""	""	""	""	""	""	""	""	""	""
"觀"	"观"	"ky1"	""	""	""	""	""	""	""	""	""	""	""
"冠"	"冠"	"ky1"	""	""	""	""	""	""	""	""	""	""	""
"管"	"管"	"ky3"	""	""	""	""	""	""	""	""	""	""	""
"館"	"馆"	"ky3"	""	""	""	""	""	""	""	""	""	""	""
"冠"	"冠"	"ky5"	""	""	""	""	""	""	""	""	""	""	""
"觀"	"观"	"ky5"	""	""	""	""	""	""	""	""	""	""	""
"灌"	"灌"	"ky5"	""	""	""	""	""	""	""	""	""	""	""
"罐"	"罐"	"ky5"	""	""	""	""	""	""	""	""	""	""	""
"貫"	"贯"	"ky5"	""	""	""	""	""	""	""	""	""	""	""
"寬"	"宽"	"kʰuɔ1"	""	""	""	""	""	""	""	""	""	""	""
"款"	"款"	"kʰɵ3"	""	""	""	""	""	""	""	""	""	""	""
"玩"	"玩"	"ȵy2"	""	""	""	""	""	""	""	""	""	""	""
"歡"	"欢"	"ɕy1"	""	""	""	""	""	""	""	""	""	""	""
"喚"	"唤"	"ɕy5"	""	""	""	""	""	""	""	""	""	""	""
"煥"	"焕"	"ɕy5"	""	""	""	""	""	""	""	""	""	""	""
"桓"	"桓"	"jy2"	""	""	""	""	""	""	""	""	""	""	""
"完"	"完"	"ȵy2"	"吃完罷"	""	""	""	""	""	""	""	""	""	""
"完"	"完"	"jy2"	""	""	""	""	""	""	""	""	""	""	""
"丸"	"丸"	"jy3"	""	""	""	""	""	""	""	""	""	""	""
"紈"	"纨"	"jy2"	""	""	""	""	""	""	""	""	""	""	""
"緩"	"缓"	"jy4"	""	""	""	""	""	""	""	""	""	""	""
"皖"	"皖"	"ˀuɔ3"	""	""	""	""	""	""	""	""	""	""	""
"皖"	"皖"	"vɔ4"	""	""	""	""	""	""	""	""	""	""	""
"換"	"换"	"ɦuɔ6"	""	""	""	""	""	""	""	""	""	""	""
"豌"	"豌"	"ˀy3"	""	""	""	""	""	""	""	""	""	""	""
"碗"	"碗"	"ˀy3"	""	""	""	""	""	""	""	""	""	""	""
"腕"	"腕"	"ˀuɔ5"	""	""	""	""	""	""	""	""	""	""	""
"鰥"	"鳏"	"kuɔ1"	""	""	""	""	""	""	""	""	""	""	""
"幻"	"幻"	"ˀuɔ3"	""	""	""	""	""	""	""	""	""	""	""
"篡"	"篡"	"tsʰɵ3"	""	""	""	""	""	""	""	""	""	""	""
"撰"	"撰"	"zɵ4"	""	""	""	""	""	""	""	""	""	""	""
"閂"	"闩"	"sɵ1"	""	""	""	""	""	""	""	""	""	""	""
"拴"	"拴"	"sɵ1"	""	""	""	""	""	""	""	""	""	""	""
"涮"	"涮"	"sɵ5"	""	""	""	""	""	""	""	""	""	""	""
"關"	"关"	"kuɔ1"	""	""	""	""	""	""	""	""	""	""	""
"慣"	"惯"	"kuɔ5"	""	""	""	""	""	""	""	""	""	""	""
"頑"	"顽"	"ɦuɔ2"	""	""	""	""	""	""	""	""	""	""	""
"還"	"还"	"ɦɔ2"	""	""	""	""	""	""	""	""	""	""	""
"還"	"还"	"vɔ2"	""	""	""	""	""	""	""	""	""	""	""
"還"	"还"	"ɦuɔ2"	""	""	""	""	""	""	""	""	""	""	""
"環"	"环"	"ɦuɔ2"	""	""	""	""	""	""	""	""	""	""	""
"患"	"患"	"ɦuɔ6"	""	""	""	""	""	""	""	""	""	""	""
